,seed,gen,pheno,threshold,hits,true_positives,false_positives,coloc1,coloc2,coloc3,coloc4,coloc5,coloc6,coloc1pp,coloc2pp,coloc3pp,coloc4pp,coloc5pp,coloc6pp
0,1,0,ADHD,1.9599639845400545,279,197,82,183,86,10,0,0,0,279,96,10,0,0,0
1,1,0,ALC,1.9599639845400545,258,172,86,161,88,8,1,0,0,258,97,9,1,0,0
2,1,0,ANX,1.9599639845400545,272,184,88,172,90,9,1,0,0,272,100,10,1,0,0
3,1,0,BIP,1.9599639845400545,278,197,81,180,89,8,1,0,0,278,98,9,1,0,0
4,1,0,MDD,1.9599639845400545,224,139,85,139,77,7,1,0,0,224,85,8,1,0,0
5,1,0,SCZ,1.9599639845400545,288,198,90,181,98,9,0,0,0,288,107,9,0,0,0
6,1,1,ADHD,1.9599639845400545,315,208,107,199,93,21,2,0,0,315,116,23,2,0,0
7,1,1,ALC,1.9599639845400545,273,176,97,163,91,19,0,0,0,273,110,19,0,0,0
8,1,1,ANX,1.9599639845400545,300,187,113,171,107,21,1,0,0,300,129,22,1,0,0
9,1,1,BIP,1.9599639845400545,317,198,119,180,107,28,2,0,0,317,137,30,2,0,0
10,1,1,MDD,1.9599639845400545,224,137,87,125,72,26,1,0,0,224,99,27,1,0,0
11,1,1,SCZ,1.9599639845400545,319,197,122,181,110,26,2,0,0,319,138,28,2,0,0
12,1,2,ADHD,1.9599639845400545,337,214,123,176,129,27,5,0,0,337,161,32,5,0,0
13,1,2,ALC,1.9599639845400545,277,173,104,147,102,26,2,0,0,277,130,28,2,0,0
14,1,2,ANX,1.9599639845400545,357,201,156,187,135,32,3,0,0,357,170,35,3,0,0
15,1,2,BIP,1.9599639845400545,347,210,137,179,139,25,4,0,0,347,168,29,4,0,0
16,1,2,MDD,1.9599639845400545,257,159,98,131,105,19,2,0,0,257,126,21,2,0,0
17,1,2,SCZ,1.9599639845400545,334,200,134,169,128,33,4,0,0,334,165,37,4,0,0
18,1,3,ADHD,1.9599639845400545,348,211,137,179,135,26,8,0,0,348,169,34,8,0,0
19,1,3,ALC,1.9599639845400545,286,191,95,155,98,29,4,0,0,286,131,33,4,0,0
20,1,3,ANX,1.9599639845400545,358,201,157,191,131,29,7,0,0,358,167,36,7,0,0
21,1,3,BIP,1.9599639845400545,312,195,117,159,118,31,4,0,0,312,153,35,4,0,0
22,1,3,MDD,1.9599639845400545,256,145,111,132,94,26,4,0,0,256,124,30,4,0,0
23,1,3,SCZ,1.9599639845400545,334,210,124,175,124,30,5,0,0,334,159,35,5,0,0
24,1,4,ADHD,1.9599639845400545,372,208,164,189,132,41,8,2,0,372,183,51,10,2,0
25,1,4,ALC,1.9599639845400545,303,187,116,157,109,30,5,2,0,303,146,37,7,2,0
26,1,4,ANX,1.9599639845400545,356,210,146,168,142,36,9,1,0,356,188,46,10,1,0
27,1,4,BIP,1.9599639845400545,300,196,104,160,104,31,3,2,0,300,140,36,5,2,0
28,1,4,MDD,1.9599639845400545,257,147,110,132,94,25,5,1,0,257,125,31,6,1,0
29,1,4,SCZ,1.9599639845400545,358,206,152,169,137,44,6,2,0,358,189,52,8,2,0
30,1,5,ADHD,1.9599639845400545,393,212,181,176,157,53,6,1,0,393,217,60,7,1,0
31,1,5,ALC,1.9599639845400545,320,177,143,150,130,36,3,1,0,320,170,40,4,1,0
32,1,5,ANX,1.9599639845400545,373,205,168,178,143,45,6,1,0,373,195,52,7,1,0
33,1,5,BIP,1.9599639845400545,342,210,132,167,125,45,4,1,0,342,175,50,5,1,0
34,1,5,MDD,1.9599639845400545,268,156,112,122,109,33,4,0,0,268,146,37,4,0,0
35,1,5,SCZ,1.9599639845400545,376,202,174,155,166,49,5,1,0,376,221,55,6,1,0
36,2,0,ADHD,1.9599639845400545,298,215,83,208,79,9,2,0,0,298,90,11,2,0,0
37,2,0,ALC,1.9599639845400545,253,169,84,153,88,10,2,0,0,253,100,12,2,0,0
38,2,0,ANX,1.9599639845400545,257,193,64,176,70,8,3,0,0,257,81,11,3,0,0
39,2,0,BIP,1.9599639845400545,280,189,91,176,95,8,1,0,0,280,104,9,1,0,0
40,2,0,MDD,1.9599639845400545,230,146,84,142,81,6,1,0,0,230,88,7,1,0,0
41,2,0,SCZ,1.9599639845400545,298,203,95,194,91,10,3,0,0,298,104,13,3,0,0
42,2,1,ADHD,1.9599639845400545,342,221,121,193,111,34,4,0,0,342,149,38,4,0,0
43,2,1,ALC,1.9599639845400545,305,181,124,169,109,25,2,0,0,305,136,27,2,0,0
44,2,1,ANX,1.9599639845400545,308,196,112,175,101,31,1,0,0,308,133,32,1,0,0
45,2,1,BIP,1.9599639845400545,299,201,98,177,102,17,3,0,0,299,122,20,3,0,0
46,2,1,MDD,1.9599639845400545,262,160,102,149,83,28,2,0,0,262,113,30,2,0,0
47,2,1,SCZ,1.9599639845400545,296,191,105,161,110,21,4,0,0,296,135,25,4,0,0
48,2,2,ADHD,1.9599639845400545,385,224,161,216,123,43,3,0,0,385,169,46,3,0,0
49,2,2,ALC,1.9599639845400545,307,186,121,153,119,32,2,1,0,307,154,35,3,1,0
50,2,2,ANX,1.9599639845400545,338,192,146,162,131,40,4,1,0,338,176,45,5,1,0
51,2,2,BIP,1.9599639845400545,335,204,131,180,117,34,3,1,0,335,155,38,4,1,0
52,2,2,MDD,1.9599639845400545,258,157,101,124,98,34,1,1,0,258,134,36,2,1,0
53,2,2,SCZ,1.9599639845400545,333,204,129,177,116,36,3,1,0,333,156,40,4,1,0
54,2,3,ADHD,1.9599639845400545,416,229,187,190,172,47,5,1,1,416,226,54,7,2,1
55,2,3,ALC,1.9599639845400545,329,192,137,149,134,40,5,0,1,329,180,46,6,1,1
56,2,3,ANX,1.9599639845400545,358,205,153,160,149,42,5,1,1,358,198,49,7,2,1
57,2,3,BIP,1.9599639845400545,338,207,131,178,118,38,2,1,1,338,160,42,4,2,1
58,2,3,MDD,1.9599639845400545,274,164,110,135,96,39,2,1,1,274,139,43,4,2,1
59,2,3,SCZ,1.9599639845400545,368,209,159,170,145,46,5,1,1,368,198,53,7,2,1
60,2,4,ADHD,1.9599639845400545,412,227,185,186,161,46,19,0,0,412,226,65,19,0,0
61,2,4,ALC,1.9599639845400545,319,183,136,142,126,39,12,0,0,319,177,51,12,0,0
62,2,4,ANX,1.9599639845400545,354,203,151,176,130,34,14,0,0,354,178,48,14,0,0
63,2,4,BIP,1.9599639845400545,338,194,144,155,126,39,18,0,0,338,183,57,18,0,0
64,2,4,MDD,1.9599639845400545,294,165,129,117,126,37,14,0,0,294,177,51,14,0,0
65,2,4,SCZ,1.9599639845400545,350,208,142,154,145,36,15,0,0,350,196,51,15,0,0
66,2,5,ADHD,1.9599639845400545,403,224,179,170,163,56,13,1,0,403,233,70,14,1,0
67,2,5,ALC,1.9599639845400545,350,190,160,145,144,49,11,1,0,350,205,61,12,1,0
68,2,5,ANX,1.9599639845400545,397,207,190,168,170,50,8,1,0,397,229,59,9,1,0
69,2,5,BIP,1.9599639845400545,363,205,158,155,147,51,9,1,0,363,208,61,10,1,0
70,2,5,MDD,1.9599639845400545,278,169,109,114,118,40,5,1,0,278,164,46,6,1,0
71,2,5,SCZ,1.9599639845400545,359,208,151,159,136,54,10,0,0,359,200,64,10,0,0
72,3,0,ADHD,1.9599639845400545,281,206,75,188,78,13,2,0,0,281,93,15,2,0,0
73,3,0,ALC,1.9599639845400545,253,172,81,148,91,12,2,0,0,253,105,14,2,0,0
74,3,0,ANX,1.9599639845400545,263,177,86,171,80,11,1,0,0,263,92,12,1,0,0
75,3,0,BIP,1.9599639845400545,276,188,88,183,78,13,2,0,0,276,93,15,2,0,0
76,3,0,MDD,1.9599639845400545,255,163,92,153,91,11,0,0,0,255,102,11,0,0,0
77,3,0,SCZ,1.9599639845400545,271,188,83,175,80,15,1,0,0,271,96,16,1,0,0
78,3,1,ADHD,1.9599639845400545,329,216,113,200,108,19,2,0,0,329,129,21,2,0,0
79,3,1,ALC,1.9599639845400545,259,176,83,156,85,16,2,0,0,259,103,18,2,0,0
80,3,1,ANX,1.9599639845400545,288,188,100,171,95,21,1,0,0,288,117,22,1,0,0
81,3,1,BIP,1.9599639845400545,296,193,103,178,99,16,3,0,0,296,118,19,3,0,0
82,3,1,MDD,1.9599639845400545,280,178,102,160,104,13,3,0,0,280,120,16,3,0,0
83,3,1,SCZ,1.9599639845400545,328,209,119,197,107,23,1,0,0,328,131,24,1,0,0
84,3,2,ADHD,1.9599639845400545,367,218,149,195,135,27,8,2,0,367,172,37,10,2,0
85,3,2,ALC,1.9599639845400545,284,180,104,143,119,16,5,1,0,284,141,22,6,1,0
86,3,2,ANX,1.9599639845400545,326,199,127,160,135,24,5,2,0,326,166,31,7,2,0
87,3,2,BIP,1.9599639845400545,304,193,111,159,114,24,5,2,0,304,145,31,7,2,0
88,3,2,MDD,1.9599639845400545,289,166,123,149,105,27,7,1,0,289,140,35,8,1,0
89,3,2,SCZ,1.9599639845400545,344,213,131,185,122,29,6,2,0,344,159,37,8,2,0
90,3,3,ADHD,1.9599639845400545,374,223,151,186,142,40,6,0,0,374,188,46,6,0,0
91,3,3,ALC,1.9599639845400545,278,165,113,135,111,29,3,0,0,278,143,32,3,0,0
92,3,3,ANX,1.9599639845400545,309,197,112,150,128,28,3,0,0,309,159,31,3,0,0
93,3,3,BIP,1.9599639845400545,324,202,122,175,117,26,6,0,0,324,149,32,6,0,0
94,3,3,MDD,1.9599639845400545,303,173,130,148,118,31,6,0,0,303,155,37,6,0,0
95,3,3,SCZ,1.9599639845400545,348,214,134,187,122,35,4,0,0,348,161,39,4,0,0
96,3,4,ADHD,1.9599639845400545,442,234,208,207,167,52,15,1,0,442,235,68,16,1,0
97,3,4,ALC,1.9599639845400545,297,177,120,128,125,34,9,1,0,297,169,44,10,1,0
98,3,4,ANX,1.9599639845400545,336,204,132,169,112,46,9,0,0,336,167,55,9,0,0
99,3,4,BIP,1.9599639845400545,336,203,133,164,121,38,12,1,0,336,172,51,13,1,0
100,3,4,MDD,1.9599639845400545,281,169,112,134,107,28,11,1,0,281,147,40,12,1,0
101,3,4,SCZ,1.9599639845400545,414,221,193,189,164,48,12,1,0,414,225,61,13,1,0
102,3,5,ADHD,1.9599639845400545,393,228,165,209,132,44,7,1,0,393,184,52,8,1,0
103,3,5,ALC,1.9599639845400545,304,168,136,166,107,27,3,1,0,304,138,31,4,1,0
104,3,5,ANX,1.9599639845400545,319,194,125,145,137,31,6,0,0,319,174,37,6,0,0
105,3,5,BIP,1.9599639845400545,323,194,129,166,122,30,4,1,0,323,157,35,5,1,0
106,3,5,MDD,1.9599639845400545,286,168,118,132,122,24,7,1,0,286,154,32,8,1,0
107,3,5,SCZ,1.9599639845400545,356,211,145,150,160,36,9,1,0,356,206,46,10,1,0
108,4,0,ADHD,1.9599639845400545,256,176,80,172,70,13,1,0,0,256,84,14,1,0,0
109,4,0,ALC,1.9599639845400545,229,154,75,140,79,9,1,0,0,229,89,10,1,0,0
110,4,0,ANX,1.9599639845400545,253,178,75,173,70,10,0,0,0,253,80,10,0,0,0
111,4,0,BIP,1.9599639845400545,257,179,78,166,81,9,1,0,0,257,91,10,1,0,0
112,4,0,MDD,1.9599639845400545,234,152,82,148,72,14,0,0,0,234,86,14,0,0,0
113,4,0,SCZ,1.9599639845400545,269,195,74,182,78,8,1,0,0,269,87,9,1,0,0
114,4,1,ADHD,1.9599639845400545,292,191,101,173,101,17,1,0,0,292,119,18,1,0,0
115,4,1,ALC,1.9599639845400545,269,176,93,155,94,19,1,0,0,269,114,20,1,0,0
116,4,1,ANX,1.9599639845400545,317,200,117,186,106,23,2,0,0,317,131,25,2,0,0
117,4,1,BIP,1.9599639845400545,300,195,105,171,105,23,1,0,0,300,129,24,1,0,0
118,4,1,MDD,1.9599639845400545,255,166,89,140,91,23,1,0,0,255,115,24,1,0,0
119,4,1,SCZ,1.9599639845400545,314,196,118,183,105,24,2,0,0,314,131,26,2,0,0
120,4,2,ADHD,1.9599639845400545,319,189,130,169,113,31,6,0,0,319,150,37,6,0,0
121,4,2,ALC,1.9599639845400545,273,178,95,151,101,21,0,0,0,273,122,21,0,0,0
122,4,2,ANX,1.9599639845400545,317,198,119,174,111,28,4,0,0,317,143,32,4,0,0
123,4,2,BIP,1.9599639845400545,320,192,128,164,119,32,5,0,0,320,156,37,5,0,0
124,4,2,MDD,1.9599639845400545,244,146,98,128,88,23,5,0,0,244,116,28,5,0,0
125,4,2,SCZ,1.9599639845400545,327,200,127,167,120,36,4,0,0,327,160,40,4,0,0
126,4,3,ADHD,1.9599639845400545,366,216,150,188,131,41,6,0,0,366,178,47,6,0,0
127,4,3,ALC,1.9599639845400545,295,173,122,142,107,35,11,0,0,295,153,46,11,0,0
128,4,3,ANX,1.9599639845400545,322,184,138,166,115,37,4,0,0,322,156,41,4,0,0
129,4,3,BIP,1.9599639845400545,322,187,135,151,126,41,4,0,0,322,171,45,4,0,0
130,4,3,MDD,1.9599639845400545,261,156,105,127,90,35,9,0,0,261,134,44,9,0,0
131,4,3,SCZ,1.9599639845400545,369,213,156,172,145,42,10,0,0,369,197,52,10,0,0
132,4,4,ADHD,1.9599639845400545,353,199,154,168,151,24,10,0,0,353,185,34,10,0,0
133,4,4,ALC,1.9599639845400545,264,170,94,132,107,19,6,0,0,264,132,25,6,0,0
134,4,4,ANX,1.9599639845400545,336,199,137,181,116,31,8,0,0,336,155,39,8,0,0
135,4,4,BIP,1.9599639845400545,321,190,131,155,136,24,6,0,0,321,166,30,6,0,0
136,4,4,MDD,1.9599639845400545,280,158,122,134,117,25,4,0,0,280,146,29,4,0,0
137,4,4,SCZ,1.9599639845400545,355,206,149,165,147,33,10,0,0,355,190,43,10,0,0
138,4,5,ADHD,1.9599639845400545,365,204,161,182,122,50,11,0,0,365,183,61,11,0,0
139,4,5,ALC,1.9599639845400545,286,180,106,155,92,34,5,0,0,286,131,39,5,0,0
140,4,5,ANX,1.9599639845400545,347,198,149,180,125,33,9,0,0,347,167,42,9,0,0
141,4,5,BIP,1.9599639845400545,324,187,137,167,116,34,7,0,0,324,157,41,7,0,0
142,4,5,MDD,1.9599639845400545,278,159,119,127,107,38,6,0,0,278,151,44,6,0,0
143,4,5,SCZ,1.9599639845400545,364,206,158,176,136,42,10,0,0,364,188,52,10,0,0
144,5,0,ADHD,1.9599639845400545,268,203,65,185,68,14,1,0,0,268,83,15,1,0,0
145,5,0,ALC,1.9599639845400545,260,190,70,161,88,11,0,0,0,260,99,11,0,0,0
146,5,0,ANX,1.9599639845400545,273,190,83,183,80,10,0,0,0,273,90,10,0,0,0
147,5,0,BIP,1.9599639845400545,287,208,79,195,81,10,1,0,0,287,92,11,1,0,0
148,5,0,MDD,1.9599639845400545,218,130,88,120,83,14,1,0,0,218,98,15,1,0,0
149,5,0,SCZ,1.9599639845400545,288,198,90,186,88,13,1,0,0,288,102,14,1,0,0
150,5,1,ADHD,1.9599639845400545,322,216,106,182,114,24,2,0,0,322,140,26,2,0,0
151,5,1,ALC,1.9599639845400545,271,174,97,155,97,16,3,0,0,271,116,19,3,0,0
152,5,1,ANX,1.9599639845400545,327,201,126,185,115,23,4,0,0,327,142,27,4,0,0
153,5,1,BIP,1.9599639845400545,327,208,119,175,121,30,1,0,0,327,152,31,1,0,0
154,5,1,MDD,1.9599639845400545,253,145,108,131,111,9,2,0,0,253,122,11,2,0,0
155,5,1,SCZ,1.9599639845400545,322,214,108,192,102,24,4,0,0,322,130,28,4,0,0
156,5,2,ADHD,1.9599639845400545,354,224,130,191,138,22,3,0,0,354,163,25,3,0,0
157,5,2,ALC,1.9599639845400545,306,189,117,155,120,30,1,0,0,306,151,31,1,0,0
158,5,2,ANX,1.9599639845400545,329,206,123,164,130,32,3,0,0,329,165,35,3,0,0
159,5,2,BIP,1.9599639845400545,325,217,108,174,121,27,3,0,0,325,151,30,3,0,0
160,5,2,MDD,1.9599639845400545,250,150,100,131,97,19,3,0,0,250,119,22,3,0,0
161,5,2,SCZ,1.9599639845400545,341,207,134,187,122,29,3,0,0,341,154,32,3,0,0
162,5,3,ADHD,1.9599639845400545,366,213,153,173,147,44,1,1,0,366,193,46,2,1,0
163,5,3,ALC,1.9599639845400545,324,200,124,166,123,33,1,1,0,324,158,35,2,1,0
164,5,3,ANX,1.9599639845400545,361,215,146,176,145,39,1,0,0,361,185,40,1,0,0
165,5,3,BIP,1.9599639845400545,331,212,119,171,124,35,0,1,0,331,160,36,1,1,0
166,5,3,MDD,1.9599639845400545,248,145,103,120,101,26,0,1,0,248,128,27,1,1,0
167,5,3,SCZ,1.9599639845400545,347,201,146,171,126,48,1,1,0,347,176,50,2,1,0
168,5,4,ADHD,1.9599639845400545,385,219,166,158,172,49,6,0,0,385,227,55,6,0,0
169,5,4,ALC,1.9599639845400545,300,185,115,145,112,41,2,0,0,300,155,43,2,0,0
170,5,4,ANX,1.9599639845400545,362,209,153,186,125,47,4,0,0,362,176,51,4,0,0
171,5,4,BIP,1.9599639845400545,359,205,154,176,130,49,4,0,0,359,183,53,4,0,0
172,5,4,MDD,1.9599639845400545,274,164,110,121,112,34,7,0,0,274,153,41,7,0,0
173,5,4,SCZ,1.9599639845400545,371,212,159,185,131,50,5,0,0,371,186,55,5,0,0
174,5,5,ADHD,1.9599639845400545,417,228,189,182,163,60,9,3,0,417,235,72,12,3,0
175,5,5,ALC,1.9599639845400545,327,191,136,140,138,38,8,3,0,327,187,49,11,3,0
176,5,5,ANX,1.9599639845400545,369,210,159,165,147,43,11,3,0,369,204,57,14,3,0
177,5,5,BIP,1.9599639845400545,342,211,131,166,138,29,7,2,0,342,176,38,9,2,0
178,5,5,MDD,1.9599639845400545,281,156,125,122,120,30,7,2,0,281,159,39,9,2,0
179,5,5,SCZ,1.9599639845400545,394,218,176,177,156,49,10,2,0,394,217,61,12,2,0
180,6,0,ADHD,1.9599639845400545,269,190,79,164,87,17,1,0,0,269,105,18,1,0,0
181,6,0,ALC,1.9599639845400545,275,178,97,165,94,16,0,0,0,275,110,16,0,0,0
182,6,0,ANX,1.9599639845400545,267,192,75,183,71,13,0,0,0,267,84,13,0,0,0
183,6,0,BIP,1.9599639845400545,286,202,84,194,78,13,1,0,0,286,92,14,1,0,0
184,6,0,MDD,1.9599639845400545,223,142,81,130,77,15,1,0,0,223,93,16,1,0,0
185,6,0,SCZ,1.9599639845400545,283,192,91,173,93,16,1,0,0,283,110,17,1,0,0
186,6,1,ADHD,1.9599639845400545,317,197,120,187,101,27,2,0,0,317,130,29,2,0,0
187,6,1,ALC,1.9599639845400545,273,175,98,139,109,22,3,0,0,273,134,25,3,0,0
188,6,1,ANX,1.9599639845400545,320,201,119,185,114,19,2,0,0,320,135,21,2,0,0
189,6,1,BIP,1.9599639845400545,329,214,115,190,114,23,2,0,0,329,139,25,2,0,0
190,6,1,MDD,1.9599639845400545,238,152,86,128,97,11,2,0,0,238,110,13,2,0,0
191,6,1,SCZ,1.9599639845400545,315,198,117,188,105,21,1,0,0,315,127,22,1,0,0
192,6,2,ADHD,1.9599639845400545,331,202,129,189,118,23,1,0,0,331,142,24,1,0,0
193,6,2,ALC,1.9599639845400545,308,187,121,167,116,22,3,0,0,308,141,25,3,0,0
194,6,2,ANX,1.9599639845400545,340,209,131,193,116,28,3,0,0,340,147,31,3,0,0
195,6,2,BIP,1.9599639845400545,327,202,125,154,134,38,1,0,0,327,173,39,1,0,0
196,6,2,MDD,1.9599639845400545,249,144,105,121,100,26,2,0,0,249,128,28,2,0,0
197,6,2,SCZ,1.9599639845400545,343,214,129,175,138,28,2,0,0,343,168,30,2,0,0
198,6,3,ADHD,1.9599639845400545,343,207,136,176,127,32,7,1,0,343,167,40,8,1,0
199,6,3,ALC,1.9599639845400545,327,195,132,162,122,36,6,1,0,327,165,43,7,1,0
200,6,3,ANX,1.9599639845400545,351,207,144,185,132,29,4,1,0,351,166,34,5,1,0
201,6,3,BIP,1.9599639845400545,352,214,138,165,157,26,4,0,0,352,187,30,4,0,0
202,6,3,MDD,1.9599639845400545,237,134,103,112,89,28,7,1,0,237,125,36,8,1,0
203,6,3,SCZ,1.9599639845400545,340,201,139,174,129,32,4,1,0,340,166,37,5,1,0
204,6,4,ADHD,1.9599639845400545,360,207,153,190,124,40,6,0,0,360,170,46,6,0,0
205,6,4,ALC,1.9599639845400545,317,188,129,149,126,37,5,0,0,317,168,42,5,0,0
206,6,4,ANX,1.9599639845400545,353,205,148,174,135,40,4,0,0,353,179,44,4,0,0
207,6,4,BIP,1.9599639845400545,356,222,134,180,128,42,6,0,0,356,176,48,6,0,0
208,6,4,MDD,1.9599639845400545,254,154,100,118,105,26,5,0,0,254,136,31,5,0,0
209,6,4,SCZ,1.9599639845400545,350,202,148,180,118,46,6,0,0,350,170,52,6,0,0
210,6,5,ADHD,1.9599639845400545,378,210,168,169,153,46,10,0,0,378,209,56,10,0,0
211,6,5,ALC,1.9599639845400545,361,198,163,160,139,53,9,0,0,361,201,62,9,0,0
212,6,5,ANX,1.9599639845400545,362,210,152,167,137,49,9,0,0,362,195,58,9,0,0
213,6,5,BIP,1.9599639845400545,347,215,132,170,129,38,10,0,0,347,177,48,10,0,0
214,6,5,MDD,1.9599639845400545,262,149,113,120,97,37,8,0,0,262,142,45,8,0,0
215,6,5,SCZ,1.9599639845400545,389,208,181,171,145,59,14,0,0,389,218,73,14,0,0
216,7,0,ADHD,1.9599639845400545,308,214,94,194,100,10,4,0,0,308,114,14,4,0,0
217,7,0,ALC,1.9599639845400545,262,173,89,165,83,11,3,0,0,262,97,14,3,0,0
218,7,0,ANX,1.9599639845400545,265,179,86,179,74,8,4,0,0,265,86,12,4,0,0
219,7,0,BIP,1.9599639845400545,284,187,97,177,95,11,1,0,0,284,107,12,1,0,0
220,7,0,MDD,1.9599639845400545,252,163,89,148,85,14,5,0,0,252,104,19,5,0,0
221,7,0,SCZ,1.9599639845400545,262,190,72,167,83,9,3,0,0,262,95,12,3,0,0
222,7,1,ADHD,1.9599639845400545,340,223,117,194,118,27,1,0,0,340,146,28,1,0,0
223,7,1,ALC,1.9599639845400545,282,175,107,156,98,27,1,0,0,282,126,28,1,0,0
224,7,1,ANX,1.9599639845400545,292,191,101,172,97,22,1,0,0,292,120,23,1,0,0
225,7,1,BIP,1.9599639845400545,318,197,121,184,112,22,0,0,0,318,134,22,0,0,0
226,7,1,MDD,1.9599639845400545,239,152,87,131,85,23,0,0,0,239,108,23,0,0,0
227,7,1,SCZ,1.9599639845400545,328,200,128,210,100,17,1,0,0,328,118,18,1,0,0
228,7,2,ADHD,1.9599639845400545,379,230,149,200,143,32,4,0,0,379,179,36,4,0,0
229,7,2,ALC,1.9599639845400545,306,191,115,149,130,26,1,0,0,306,157,27,1,0,0
230,7,2,ANX,1.9599639845400545,327,193,134,179,112,31,5,0,0,327,148,36,5,0,0
231,7,2,BIP,1.9599639845400545,309,194,115,157,120,28,4,0,0,309,152,32,4,0,0
232,7,2,MDD,1.9599639845400545,274,169,105,144,108,18,4,0,0,274,130,22,4,0,0
233,7,2,SCZ,1.9599639845400545,343,191,152,171,139,27,6,0,0,343,172,33,6,0,0
234,7,3,ADHD,1.9599639845400545,395,227,168,176,162,46,11,0,0,395,219,57,11,0,0
235,7,3,ALC,1.9599639845400545,297,190,107,165,98,29,5,0,0,297,132,34,5,0,0
236,7,3,ANX,1.9599639845400545,314,202,112,173,105,29,7,0,0,314,141,36,7,0,0
237,7,3,BIP,1.9599639845400545,313,199,114,171,103,34,5,0,0,313,142,39,5,0,0
238,7,3,MDD,1.9599639845400545,277,162,115,148,98,24,7,0,0,277,129,31,7,0,0
239,7,3,SCZ,1.9599639845400545,332,201,131,193,94,36,9,0,0,332,139,45,9,0,0
240,7,4,ADHD,1.9599639845400545,435,235,200,213,159,54,8,1,0,435,222,63,9,1,0
241,7,4,ALC,1.9599639845400545,292,189,103,131,118,35,7,1,0,292,161,43,8,1,0
242,7,4,ANX,1.9599639845400545,328,193,135,150,129,40,8,1,0,328,178,49,9,1,0
243,7,4,BIP,1.9599639845400545,331,195,136,181,109,36,4,1,0,331,150,41,5,1,0
244,7,4,MDD,1.9599639845400545,267,155,112,133,99,28,6,1,0,267,134,35,7,1,0
245,7,4,SCZ,1.9599639845400545,350,200,150,164,132,47,7,0,0,350,186,54,7,0,0
246,7,5,ADHD,1.9599639845400545,429,239,190,186,170,61,11,1,0,429,243,73,12,1,0
247,7,5,ALC,1.9599639845400545,330,192,138,151,127,42,10,0,0,330,179,52,10,0,0
248,7,5,ANX,1.9599639845400545,350,199,151,152,140,46,11,1,0,350,198,58,12,1,0
249,7,5,BIP,1.9599639845400545,338,200,138,163,127,40,7,1,0,338,175,48,8,1,0
250,7,5,MDD,1.9599639845400545,266,156,110,129,99,28,9,1,0,266,137,38,10,1,0
251,7,5,SCZ,1.9599639845400545,363,199,164,168,139,47,8,1,0,363,195,56,9,1,0
252,8,0,ADHD,1.9599639845400545,310,217,93,204,90,15,1,0,0,310,106,16,1,0,0
253,8,0,ALC,1.9599639845400545,237,166,71,154,76,7,0,0,0,237,83,7,0,0,0
254,8,0,ANX,1.9599639845400545,279,188,91,172,91,15,1,0,0,279,107,16,1,0,0
255,8,0,BIP,1.9599639845400545,291,204,87,184,94,13,0,0,0,291,107,13,0,0,0
256,8,0,MDD,1.9599639845400545,225,146,79,124,89,11,1,0,0,225,101,12,1,0,0
257,8,0,SCZ,1.9599639845400545,287,191,96,181,94,11,1,0,0,287,106,12,1,0,0
258,8,1,ADHD,1.9599639845400545,342,224,118,197,108,34,3,0,0,342,145,37,3,0,0
259,8,1,ALC,1.9599639845400545,288,173,115,169,95,22,2,0,0,288,119,24,2,0,0
260,8,1,ANX,1.9599639845400545,294,193,101,180,92,19,3,0,0,294,114,22,3,0,0
261,8,1,BIP,1.9599639845400545,330,218,112,198,93,34,5,0,0,330,132,39,5,0,0
262,8,1,MDD,1.9599639845400545,264,160,104,141,94,26,3,0,0,264,123,29,3,0,0
263,8,1,SCZ,1.9599639845400545,303,194,109,156,122,21,4,0,0,303,147,25,4,0,0
264,8,2,ADHD,1.9599639845400545,399,236,163,198,148,43,9,1,0,399,201,53,10,1,0
265,8,2,ALC,1.9599639845400545,295,183,112,150,112,27,5,1,0,295,145,33,6,1,0
266,8,2,ANX,1.9599639845400545,356,210,146,179,124,42,10,1,0,356,177,53,11,1,0
267,8,2,BIP,1.9599639845400545,361,215,146,181,133,38,8,1,0,361,180,47,9,1,0
268,8,2,MDD,1.9599639845400545,276,161,115,130,107,35,4,0,0,276,146,39,4,0,0
269,8,2,SCZ,1.9599639845400545,339,206,133,161,132,37,8,1,0,339,178,46,9,1,0
270,8,3,ADHD,1.9599639845400545,420,228,192,176,176,60,4,3,1,420,244,68,8,4,1
271,8,3,ALC,1.9599639845400545,325,198,127,146,125,46,5,2,1,325,179,54,8,3,1
272,8,3,ANX,1.9599639845400545,343,203,140,165,126,44,4,3,1,343,178,52,8,4,1
273,8,3,BIP,1.9599639845400545,378,224,154,185,138,46,5,3,1,378,193,55,9,4,1
274,8,3,MDD,1.9599639845400545,272,168,104,113,111,39,6,2,1,272,159,48,9,3,1
275,8,3,SCZ,1.9599639845400545,351,197,154,157,140,47,4,2,1,351,194,54,7,3,1
276,8,4,ADHD,1.9599639845400545,443,244,199,197,166,67,10,3,0,443,246,80,13,3,0
277,8,4,ALC,1.9599639845400545,324,191,133,138,131,48,6,1,0,324,186,55,7,1,0
278,8,4,ANX,1.9599639845400545,373,213,160,171,136,53,10,3,0,373,202,66,13,3,0
279,8,4,BIP,1.9599639845400545,361,215,146,160,143,48,7,3,0,361,201,58,10,3,0
280,8,4,MDD,1.9599639845400545,284,168,116,121,111,42,8,2,0,284,163,52,10,2,0
