"seed","gen","scenario","rmate","args_kphen","args_rmate","args_theta","args_phi","he_rg","rg_true","he_h2","h2_true"
59,3,"5xAM",0.2,5,0.2,0,0,0.22340008025115,0.100839095552285,0.605291044712067,0.520831505157787
59,4,"5xAM",0.2,5,0.2,0,0,0.272860751515997,0.119661172795388,0.639814138412476,0.5262604620931
59,5,"5xAM",0.2,5,0.2,0,0,0.286307888270769,0.128297022839481,0.658616209030151,0.531008790509241
59,0,"5xAM",0.2,5,0.2,0,0,-0.000280138638392125,0.000109687887962222,0.496943318843842,0.499198864851431
59,1,"5xAM",0.2,5,0.2,0,0,0.0990042827149675,0.0472271084006621,0.541530168056488,0.509468500064967
59,2,"5xAM",0.2,5,0.2,0,0,0.174101698214281,0.0789711731046326,0.584220480918884,0.519608070226235
59,3,"5xAM",0.2,5,0.2,0,0,0.227246009075674,0.104245804420025,0.613555586338043,0.524851086668141
59,4,"5xAM",0.2,5,0.2,0,0,0.274881834260465,0.122105911079727,0.645054352283478,0.530379648419342
59,5,"5xAM",0.2,5,0.2,0,0,0.301497500079765,0.137157057571286,0.669836723804474,0.535412796564187
59,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00171753927423623,-0.000194609466355157,0.4961554646492,0.491583794657782
59,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0986538731822381,0.047063853064071,0.533185303211212,0.501490362627036
59,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.17660103614505,0.0803136899538173,0.567109775543213,0.510325614736441
59,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.22758092491529,0.102391217248345,0.598880112171173,0.512294779266584
59,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.255750432763645,0.113961721671375,0.626909625530243,0.522011959381098
59,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.294583301674804,0.127975418702049,0.644399213790894,0.522825576043748
59,0,"5xAM + GxE",0.2,5,0.2,0,0.05,2.0176614197104e-05,-0.000607449484412012,0.495353370904922,0.49704760068312
59,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.101535414161172,0.0471829842940812,0.541345202922821,0.507621350968542
59,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.178145834696205,0.0800878078371223,0.573075211048126,0.51517287158357
59,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.227211274577901,0.104840059549852,0.602961230278015,0.524474537282248
59,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.278430433557242,0.124020072692392,0.640807366371155,0.526214792167478
59,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.314091597248862,0.14035139057296,0.655454695224762,0.529160062493967
59,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00100797968682386,-0.000367352478192658,0.499004799127579,0.501244713516146
59,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0988612714373488,0.0463437870362195,0.544313359260559,0.514188699292022
59,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.176601273880916,0.0799415840973943,0.585322380065918,0.521232595626423
59,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.236099978478656,0.107474456809262,0.616878175735474,0.526841142652198
59,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.284314278775018,0.125153841259621,0.642737698554993,0.531791397288031
59,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.328002333967837,0.140156111203817,0.66414167881012,0.532435353133299
59,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.00208768440241744,-0.000847904695201871,0.489640158414841,0.48715632375003
59,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.308781613423074,0.0305294882288607,0.593656182289124,0.419180410004426
59,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.450380924548726,0.053149496770214,0.660768687725067,0.383756846506529
59,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.526700956619659,0.06726019319916,0.714830422401428,0.365168778538524
59,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.557714465183314,0.0697867125621669,0.736686277389526,0.35477030019079
59,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.567837732193741,0.0706110252249085,0.751784288883209,0.350849846120791
59,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000253882867912462,-0.00057455744561112,0.4941585958004,0.495768126460172
59,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.315659210274381,0.0332870247953089,0.600273036956787,0.424533573498417
59,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.462039052400494,0.0555821073638796,0.682677483558655,0.386923403191495
59,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.519064684693755,0.0652268801065133,0.721684694290161,0.36952674908484
59,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.550480493787549,0.0700907737191247,0.74813050031662,0.361704719894489
59,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.567609365046419,0.0741768091007816,0.749570727348328,0.358444302021098
59,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.000543177426990183,0.000386128902650418,0.500455820560455,0.498553458317902
59,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.316192795130041,0.033012292047635,0.606476354598999,0.428895684936731
59,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.455801696560576,0.0536783021261665,0.678730630874634,0.390044109559293
59,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.521303950964793,0.0648809468161555,0.713613712787628,0.370820597265481
59,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.552376059530507,0.0721214964921585,0.742972922325134,0.36086932646482
59,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.581790509823789,0.0815923119525461,0.772656357288361,0.357860792653567
59,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00156474248561927,-4.74819336224034e-05,0.488966453075409,0.488460244294413
59,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.315766627920636,0.0327302603274664,0.585358047485352,0.415406148902104
59,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.459533171595227,0.0506608794268003,0.650115585327148,0.372781924078874
59,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.531455774906938,0.063658460393952,0.683807361125946,0.343877012888611
59,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.563218358141589,0.0633537600609543,0.688380193710327,0.323078281087025
59,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.590993561473511,0.0687399215965506,0.709574210643768,0.312212097996953
59,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,8.84513507768637e-05,-0.000617776837211699,0.497493159770966,0.494826756228872
59,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.322321884802532,0.0335694597014452,0.593714559078217,0.418320440196394
59,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.465398858328843,0.0539167159075368,0.66434223651886,0.373573112058683
59,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.539698219861645,0.0631091677557564,0.689416408538818,0.34736016675426
59,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.567893194056936,0.064466007079861,0.693520700931549,0.324395503353556
59,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.588843103001642,0.0663553311556736,0.693470764160156,0.308494545465985
59,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00197180175406871,-0.000634397319026399,0.50023398399353,0.499120225241448
59,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.311348541213721,0.0305696208088709,0.598185670375824,0.422934364714798
59,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.460902896376856,0.0527043755138851,0.669222378730774,0.377200899852396
59,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.531428525550296,0.0603868948397074,0.699765086174011,0.349295906411292
59,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.574801478722763,0.0684773739916996,0.712304210662842,0.325492144653471
59,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.57824514535926,0.0667577123651713,0.698703145980835,0.31022859201104
6,0,"5xAM",0.2,5,0.2,0,0,0.00159772703901963,-0.00018185450018865,0.504184776544571,0.503909698528794
6,1,"5xAM",0.2,5,0.2,0,0,0.0983279205627608,0.0473544331627766,0.54904305934906,0.517301887171596
6,2,"5xAM",0.2,5,0.2,0,0,0.179446972701696,0.0814210806885032,0.58386846780777,0.523591536822483
6,3,"5xAM",0.2,5,0.2,0,0,0.233639200495496,0.106367413795968,0.614276075363159,0.531866556878704
6,4,"5xAM",0.2,5,0.2,0,0,0.277966744516917,0.120522414963374,0.65069522857666,0.536668038729967
6,5,"5xAM",0.2,5,0.2,0,0,0.290412874002557,0.126635170816722,0.651988017559052,0.536998409588507
6,0,"5xAM",0.2,5,0.2,0,0,-0.000924844872834529,-0.000481918188254606,0.484475088119507,0.482974384336714
6,1,"5xAM",0.2,5,0.2,0,0,0.0954184286652073,0.044691229600016,0.523633408546448,0.49329240219754
6,2,"5xAM",0.2,5,0.2,0,0,0.170576400871436,0.0770175511520192,0.557050979137421,0.503027437128303
6,3,"5xAM",0.2,5,0.2,0,0,0.222522286877473,0.0991944881238366,0.582880556583405,0.509237334723635
6,4,"5xAM",0.2,5,0.2,0,0,0.255511725817652,0.114073606519931,0.610577285289764,0.508650850924178
6,5,"5xAM",0.2,5,0.2,0,0,0.264449916711018,0.120266432180539,0.619959139823914,0.520933915448445
6,0,"5xAM",0.2,5,0.2,0,0,-0.00106197519104777,0.000421042817884234,0.501849812269211,0.50288756845786
6,1,"5xAM",0.2,5,0.2,0,0,0.10266889264302,0.0484081434463535,0.544999206066132,0.513536861255613
6,2,"5xAM",0.2,5,0.2,0,0,0.18237724685261,0.082551764385428,0.58539103269577,0.523507119947158
6,3,"5xAM",0.2,5,0.2,0,0,0.229316208504313,0.102254790572318,0.617461907863617,0.530295979094463
6,4,"5xAM",0.2,5,0.2,0,0,0.268172755432852,0.116891142048893,0.645012271404266,0.538109389173455
6,5,"5xAM",0.2,5,0.2,0,0,0.298220251403369,0.131006431182914,0.652832186222076,0.540179609788085
6,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00143950810653943,-0.000582848557126176,0.506481283903122,0.505942735856653
6,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.101562188822362,0.0474628620099797,0.546553003787994,0.518231962433261
6,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.180409524685667,0.0823821292650274,0.581417179107666,0.5247531450423
6,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.231518288338671,0.104800121174611,0.622010719776154,0.528604658483161
6,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.26619056349837,0.118263051263654,0.645564782619476,0.530008883384262
6,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.296914022593695,0.13396913343698,0.66199826002121,0.535579678341257
6,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00141973547250178,-0.000460108254031125,0.487398153543472,0.486845837572872
6,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0959807254507739,0.0455924196141434,0.525429773330689,0.496041987183725
6,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.174118997070139,0.0801997662022833,0.560589468479156,0.502997682045215
6,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.234033794415574,0.103500065022731,0.597912001609802,0.511848284255558
6,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.283032422132455,0.125249450093458,0.620965898036957,0.516569226293797
6,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.296190605567269,0.134324483825644,0.615026187896728,0.520333877435366
6,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.00206082574969123,0.000180162785410941,0.504536443948746,0.50411417227751
6,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.102039789452745,0.0481948648318841,0.546475899219513,0.514610521798152
6,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.178870320644254,0.081446368870278,0.585375225543976,0.521260279094968
6,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.226966543041536,0.102704552783822,0.608247590065002,0.531411650880263
6,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.255903079110291,0.115952186076429,0.637069702148438,0.534504128889346
6,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.280570589432373,0.128614118778437,0.637998604774475,0.533799653187226
6,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000996230719671626,0.000780502446477638,0.501978856325149,0.50360979976993
6,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.324259361796366,0.0354041492198282,0.611263239383698,0.433099978623211
6,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.459678958502127,0.0554484674473143,0.692292428016663,0.393604680440379
6,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.51845644370278,0.065292709272197,0.726325666904449,0.375996233208387
6,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.546367690891876,0.0697476091827651,0.74735095500946,0.36026730497536
6,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.537991828604194,0.0639762344883178,0.746573436260223,0.359706306296318
6,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000683590867670883,8.28223654686263e-05,0.484082120656967,0.482694659345288
6,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.311916138532415,0.0310094779339362,0.582980704307556,0.414827760593431
6,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.452945307912264,0.0518997185281097,0.657729804515839,0.381319647627824
6,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.512477724492753,0.062499047837007,0.695011579990387,0.362571957114836
6,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.534918566938166,0.0650389365350682,0.710238599777222,0.355573774480324
6,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.565493111849751,0.0715362943425928,0.729937672615051,0.34836415051611
6,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.00087225184149302,0.000191347063365916,0.502837586402893,0.502383240368855
6,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.318750511869987,0.0341523482902435,0.610089588165283,0.428964359113263
6,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.45629919898901,0.0535970862533976,0.689858281612396,0.392201815814151
6,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.517024626056757,0.0639664698055052,0.727152931690216,0.373761548535066
6,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.54291857044929,0.0687217923789657,0.746738696098328,0.360982312548554
6,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.581659737941337,0.0779124636228808,0.760785341262817,0.359454350061675
6,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.000425268756205837,-5.96033004354119e-06,0.505298942327499,0.503757317286735
6,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.322279770055852,0.0347314244574309,0.605657482147217,0.425871846624256
6,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.474141819790446,0.0559316562687387,0.674319279193878,0.379250704527826
6,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.534860873770572,0.0632653877046191,0.699228918552399,0.349137518622933
6,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.55055596235003,0.0596087059514631,0.692409324645996,0.329496926645105
6,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.560568917042489,0.0627356756609885,0.684677219390869,0.311896938948847
6,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.00170517996124364,0.000446210051201998,0.488041615486145,0.483992879175042
6,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.318926023980431,0.0326448097037361,0.579833841323853,0.41055940036824
6,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.458899505922103,0.0508381779179911,0.647755002975464,0.36866608033992
6,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.538106568633,0.0646787201783353,0.685548031330109,0.339229927985841
6,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.576532500848354,0.0704132166518313,0.706964838504791,0.316955674132376
6,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.577358299037383,0.0658176689139329,0.695666897296906,0.303367913817803
6,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.000292554622699749,0.000317941027491905,0.500141245126724,0.502793567902988
6,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.320996275504238,0.0349123319463577,0.60204586982727,0.424904464669944
6,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.470221746529498,0.054078235611189,0.668864524364471,0.377769825317242
6,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.531088462955344,0.0613035654689244,0.695408415794373,0.349423699916892
6,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.55079687502863,0.0597892641330564,0.695086538791656,0.331480767849577
6,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.580201734748571,0.0612814697667253,0.686146032810211,0.310396494138664
60,0,"5xAM",0.2,5,0.2,0,0,0.0016453462769008,0.000924624127314386,0.498513358831406,0.497439890197327
60,1,"5xAM",0.2,5,0.2,0,0,0.100721597910188,0.0471307413842976,0.543657088279724,0.509838973365117
60,2,"5xAM",0.2,5,0.2,0,0,0.175576325584891,0.0808298344573596,0.584553050994873,0.521545223176185
60,3,"5xAM",0.2,5,0.2,0,0,0.234790948538363,0.104322768048464,0.604934859275818,0.529765537935145
60,4,"5xAM",0.2,5,0.2,0,0,0.272964223369114,0.122178028415577,0.642984926700592,0.527346943878774
60,5,"5xAM",0.2,5,0.2,0,0,0.312314728443357,0.136113391200105,0.661859107017517,0.528845496171193
60,0,"5xAM",0.2,5,0.2,0,0,0.00176057155153957,0.000828910484638985,0.494793272018433,0.492698536438351
60,1,"5xAM",0.2,5,0.2,0,0,0.102395127569699,0.0474470429474353,0.534580314159393,0.505360763314471
60,2,"5xAM",0.2,5,0.2,0,0,0.180336729114594,0.0820099359427996,0.569412767887115,0.515617557539116
60,3,"5xAM",0.2,5,0.2,0,0,0.233962732360267,0.106564608869549,0.605262553691864,0.519800966343048
60,4,"5xAM",0.2,5,0.2,0,0,0.273338295549078,0.122997640138728,0.632687342166901,0.523524277665509
60,5,"5xAM",0.2,5,0.2,0,0,0.314036797831368,0.135097501891237,0.653044366836548,0.526348568742565
60,0,"5xAM",0.2,5,0.2,0,0,0.00026327429377256,0.000226278820613835,0.503492385149002,0.500473721333082
60,1,"5xAM",0.2,5,0.2,0,0,0.103456784192088,0.0483106145891382,0.542064225673676,0.511634536766993
60,2,"5xAM",0.2,5,0.2,0,0,0.17772599104795,0.0807675836519611,0.584341609477997,0.522839837881803
60,3,"5xAM",0.2,5,0.2,0,0,0.229984605107826,0.105392431814107,0.622509670257568,0.533769368818451
60,4,"5xAM",0.2,5,0.2,0,0,0.278456963143054,0.122812119729644,0.653863596916199,0.532645248113484
60,5,"5xAM",0.2,5,0.2,0,0,0.294915617149327,0.130813651532641,0.660797929763794,0.532227103578911
60,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.000286131349924881,-4.16747406894974e-05,0.50209624171257,0.50092425525542
60,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.105649033938247,0.0492348447249707,0.54764666557312,0.51071822510132
60,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.176558772706744,0.0806660888779242,0.582028865814209,0.519931964264227
60,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.22992494011231,0.103725117196801,0.613729357719421,0.527022067643106
60,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.285270254153831,0.125289981100303,0.647019588947296,0.53010968214798
60,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.321119262950449,0.139259186719691,0.65519791841507,0.530122958820828
60,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00111316084025563,-0.00150203856561055,0.496300286054611,0.495971541361356
60,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.097225039684449,0.0459793693134002,0.538228964805603,0.509238887790273
60,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.174584611591709,0.0807386929172278,0.574283015727997,0.514447118955209
60,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.222734685438586,0.103043783279668,0.60717179775238,0.52139917587614
60,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.268201816960732,0.120789125089604,0.64122599363327,0.518142922757841
60,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.309468820018886,0.134414253627871,0.656433820724487,0.530215447017961
60,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.000356053518899942,-0.000374342383092517,0.502778035402298,0.503906634215133
60,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.103840056057263,0.0477630560990902,0.54487292766571,0.51470899412846
60,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.173599185078158,0.080619765173294,0.584266674518585,0.523025993450267
60,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.237415984704625,0.105197640723565,0.615563929080963,0.528536691906152
60,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.285416766682336,0.123607326376634,0.638620817661285,0.538445802352878
60,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.280196740740196,0.127129796877569,0.648212575912476,0.533726525840666
60,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.00246817899482562,-0.00121125102416336,0.49714543223381,0.497391631871992
60,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.319477606163023,0.0341124886294499,0.606788110733032,0.427175652144257
60,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.457076301356649,0.0540141139759666,0.690888941287994,0.39294581780888
60,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.512666266898016,0.0621263383347802,0.718376505374908,0.371834372458919
60,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.546963848176349,0.0663826294590353,0.730731105804443,0.361027160969688
60,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.545570267869741,0.0647733971161437,0.725546228885651,0.351132631809366
60,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.000583742262604151,-1.50283966514971e-05,0.492594987154007,0.492842032212614
60,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.312841447896835,0.0329319508988741,0.602850115299225,0.424371017770288
60,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.453184730552758,0.053098344558125,0.673681032657623,0.387535457283625
60,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.513878131000001,0.0635174093038364,0.703561413288116,0.369856441193834
60,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.544234144118017,0.0702527383473575,0.720348131656647,0.356263086398712
60,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.575731963443959,0.0727479379304951,0.750357306003571,0.346963474260683
60,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000779880292218312,-4.7543971697558e-05,0.504402482509613,0.500270270207495
60,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.31435513139678,0.0324411115949356,0.609815609455109,0.427684339363113
60,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.447060214043676,0.0504793573091776,0.679032135009766,0.394167218425718
60,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.506346487493997,0.0612178061288733,0.713709688186645,0.376328428630864
60,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.529170630350712,0.0641167235085933,0.727580869197845,0.363727436353524
60,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.555127199179469,0.0698522664037245,0.746421277523041,0.360419049415204
60,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.00114121974944396,0.000460085474881368,0.497541511058807,0.496580964988785
60,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.323353881008744,0.034542466860774,0.598193418979645,0.420692189315046
60,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.467146390739449,0.0547806443614345,0.669639158248901,0.374763817528789
60,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.535859669639868,0.0616869262622665,0.691496002674103,0.34706500203447
60,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.558029972941205,0.0610459360729323,0.684297442436218,0.328363605378731
60,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.579294166944099,0.0631769657491744,0.681052505970001,0.315173919740967
60,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.000717639895242951,3.88112144569988e-05,0.495019632577896,0.493253209133023
60,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.315786862610025,0.0318469496393673,0.590220832824707,0.419318855035027
