"gen","seed","scenario","variable","var_label","value","intercept"
3,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.233741810712778,0
4,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.274114547738934,0
5,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.314594218521914,0
0,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-0.000826724145678585,0
1,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.10049545910385,0
2,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.176344325334276,0
3,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.230844563071096,0
4,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.260657677445445,0
5,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.318121109956894,0
0,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-0.00173975631647174,0
1,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0996408407892593,0
2,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.17556592437041,0
3,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.231883514510228,0
4,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.266050606131101,0
5,102,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.288059575296184,0
0,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.000819466692409525,0
1,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.31747116019102,0
2,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.451867828093459,0
3,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.514988771335581,0
4,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.536791397354612,0
5,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.562338308901919,0
0,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.00106899576931575,0
1,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.320891897466802,0
2,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.454864044770949,0
3,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.515592475181427,0
4,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.541779225063604,0
5,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.556821565502465,0
0,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.0033015497532622,0
1,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.314195293152242,0
2,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.457089327530033,0
3,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.517631665812842,0
4,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.550162149255381,0
5,102,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.574757294557248,0
0,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.00382627691933852,0
1,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.323633175671134,0
2,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.461948725739967,0
3,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.52374777980695,0
4,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.561698902223166,0
5,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.580096859721254,0
0,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.00193002186351241,0
1,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.324942151007788,0
2,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.473386379177756,0
3,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.539060360721406,0
4,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.569591975111923,0
5,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.600182741006279,0
0,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",-0.00340492746871153,0
1,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.313597025803582,0
2,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.467849470491121,0
3,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.525369623479407,0
4,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.549401574506619,0
5,102,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.571672249940123,0
0,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",-0.000536269960888303,0
1,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.106809291863618,0
2,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.175238972952028,0
3,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.236903642528642,0
4,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.274743331997929,0
5,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.293410124073885,0
0,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",-0.000743473683415877,0
1,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.0969950928952724,0
2,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.172344092499173,0
3,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.2234616352305,0
4,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.270826487367322,0
5,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.296782916280246,0
0,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000546102202140732,0
1,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.0985369864125619,0
2,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.166359337677667,0
3,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.227398822216303,0
4,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.260405616826017,0
5,103,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.270048219693427,0
0,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.000685730093704344,0
1,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.10668959984275,0
2,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.179016361777367,0
3,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.242293313687287,0
4,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.279438445577113,0
5,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.288086185302502,0
0,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.00172078313036769,0
1,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.104500454796733,0
2,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.177083760408503,0
3,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.230758916988463,0
4,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.280117169094503,0
5,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.319358339724784,0
0,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.00359435998321075,0
1,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.101375190669163,0
2,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.168682168957289,0
3,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.225459291794674,0
4,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.259251994401791,0
5,103,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.304691459744656,0
0,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.000941051420294305,0
1,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.319629096918237,0
2,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.456707085610725,0
3,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.51528439664855,0
4,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.544671013659453,0
5,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.556575924313718,0
0,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.00144840274606393,0
1,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.320189516766695,0
2,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.453577997793023,0
3,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.52134959096352,0
4,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.545983256422767,0
5,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.560325752844178,0
0,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.000737169939545174,0
1,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.30861943430986,0
2,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.451207552056794,0
3,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.507321651370687,0
4,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.53786202610446,0
5,103,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.574840240133948,0
0,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.00122657545840385,0
1,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.32189310426383,0
2,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.469332175778756,0
3,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.538500324612647,0
4,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.564219964589839,0
5,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.594791637905966,0
0,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",-0.000891021157985992,0
1,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.318513353221569,0
2,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.460060160368364,0
3,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.517756148636891,0
4,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.555441923081387,0
5,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.592840922014095,0
0,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.00176978274039201,0
1,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.319137390804727,0
2,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.462927302799178,0
3,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.537475598948247,0
4,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.580753167692596,0
5,103,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.589777122772519,0
0,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000824316718346078,0
1,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.0937238594874496,0
2,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.176819024420548,0
3,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.224374199571309,0
4,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.247942282838529,0
5,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.281128703886506,0
0,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",-0.000672487744543961,0
1,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.100551597387694,0
2,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.180932830766255,0
3,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.241441676608143,0
4,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.28417563886916,0
5,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.311323159577437,0
0,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000730477418588685,0
1,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.102462908988231,0
2,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.182113574522719,0
3,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.229353169690659,0
4,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.262815469187313,0
5,104,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.292362171832298,0
0,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-0.00236047158191313,0
1,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0957880021921562,0
2,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.16603122008843,0
3,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.208999386287013,0
4,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.26232287384045,0
5,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.296390662158397,0
0,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.000254359733455769,0
1,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.105458558873695,0
2,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.182812037511445,0
3,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.238181739170563,0
4,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.281381039095118,0
5,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.303993589357697,0
0,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.00150047623094602,0
1,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.106014241815809,0
2,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.179682163032605,0
3,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.242402798495111,0
4,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.271845440264671,0
5,104,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.277647111827081,0
0,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.00188558567662053,0
1,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.318018270227777,0
2,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.455388585189647,0
3,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.511383606582826,0
4,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.532193253056149,0
5,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.554873931311863,0
0,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.000665564155268416,0
1,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.319623235238734,0
2,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.45873362322459,0
3,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.519925643217258,0
4,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.556407680425356,0
5,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.57437791735261,0
0,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.000294287386337115,0
1,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.312203492707741,0
2,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.450539373974935,0
3,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.509601753977309,0
4,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.538108351947163,0
5,104,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.543795435951844,0
0,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",-0.00125836065007201,0
1,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.315333975716012,0
2,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.467746677129579,0
3,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.539075051429182,0
4,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.592294504594794,0
5,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.600538596387406,0
0,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",-0.00086567081446715,0
1,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.32068420944488,0
2,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.46541252906793,0
3,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.527260210969711,0
4,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.566481776252408,0
5,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.582457855110192,0
0,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.000604007200610859,0
1,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.322290097967767,0
2,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.467922006575468,0
3,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.526380171999721,0
4,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.570902567166063,0
5,104,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.599831610342494,0
0,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",-0.00297179863853433,0
1,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.0904892504975659,0
2,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.168107596464014,0
3,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.217449692836925,0
4,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.252604863550675,0
5,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.273296838440906,0
0,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",-0.000329611104017306,0
1,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.1002947823925,0
2,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.183910662798689,0
3,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.233854265005055,0
4,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.283391753164511,0
5,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.308811782458421,0
0,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000467330181758981,0
1,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.102106477961084,0
2,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.17827413066661,0
3,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.225451978104059,0
4,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.263518860720294,0
5,105,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.287621176352269,0
0,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0013243803283539,0
1,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0970889847657087,0
2,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.177617005619791,0
3,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.224522947716568,0
4,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.263122419523072,0
5,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.28891705558931,0
0,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-0.0030819617632215,0
1,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0982910237840435,0
2,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.184493583798217,0
3,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.235793301889438,0
4,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.276811508282163,0
5,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.293120160599191,0
0,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-2.85131037949422e-06,0
1,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.101470402610198,0
2,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.17980275040543,0
3,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.225285780990838,0
4,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.26495298499092,0
5,105,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.300575070917483,0
0,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.000100539865561579,0
1,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.316919350256526,0
2,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.44478193205013,0
3,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.506771384228769,0
4,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.533146832944109,0
5,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.554041794894571,0
0,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.000194628879025549,0
1,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.31445344894263,0
2,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.456375698524962,0
3,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.525452957898975,0
4,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.549214892996498,0
5,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.546148761046411,0
0,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",-0.00106453547636277,0
1,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.318490469899612,0
2,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.451525077443719,0
3,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.518896094736072,0
4,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.543637399394199,0
5,105,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.553290574631266,0
0,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.00321222472411842,0
1,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.312339138225053,0
2,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.45815823366112,0
3,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.533875797954782,0
4,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.56816463953543,0
5,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.605289638172804,0
0,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.000695819210214063,0
1,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.320624023470912,0
2,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.467711325944247,0
3,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.536790868297487,0
4,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.563481407760528,0
5,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.586550204298918,0
0,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",-7.38331579651952e-05,0
1,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.317282504540266,0
2,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.465281291187334,0
3,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.532853747342006,0
4,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.579212594198432,0
5,105,"5xAM + VT + GxE","rbeta_HE","hat(italic(r))[beta]",0.60530459726794,0
0,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.00065642746927754,0
1,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.0978649581517305,0
2,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.172130367038456,0
3,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.232126749887339,0
4,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.254981315070054,0
5,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.292173397383825,0
0,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000565306789742287,0
1,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.106807333558016,0
2,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.18401552528404,0
3,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.246805005537557,0
4,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.261974863707627,0
5,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.30016917450309,0
0,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.000407690520043367,0
1,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.100924586579303,0
2,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.175636912811176,0
3,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.220793981766467,0
4,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.266596977369973,0
5,106,"5xAM","rbeta_HE","hat(italic(r))[beta]",0.305777274460661,0
0,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.00121808209284752,0
1,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.100925574223954,0
2,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.170298250235709,0
3,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.226463608388432,0
4,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.250694833713262,0
5,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.278404879839247,0
0,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",-5.54150364981867e-05,0
1,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.100427911744778,0
2,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.177709673349667,0
3,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.220007146951837,0
4,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.262131637397407,0
5,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.278135555462906,0
0,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.00235345626959425,0
1,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.0979756721084481,0
2,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.175360136347872,0
3,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.220064523196485,0
4,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.272770120540831,0
5,106,"5xAM + GxE","rbeta_HE","hat(italic(r))[beta]",0.291740338666262,0
0,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.00392172946355692,0
1,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.316786600129971,0
2,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.451070454810056,0
3,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.514371078573606,0
4,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.535522211343348,0
5,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.543044369110478,0
0,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.000554659453718316,0
1,106,"5xAM + VT","rbeta_HE","hat(italic(r))[beta]",0.311016424639753,0
