"gen","seed","scenario","power","GWAS","relative_T1R"
0,227,"5xAM + VT + GxE","50%","Population",0.937728937728938
1,227,"5xAM + VT + GxE","50%","Population",1.35531135531136
2,227,"5xAM + VT + GxE","50%","Population",1.9010989010989
3,227,"5xAM + VT + GxE","50%","Population",2.13919413919414
4,227,"5xAM + VT + GxE","50%","Population",2.38095238095238
5,227,"5xAM + VT + GxE","50%","Population",2.35714285714286
0,227,"5xAM + VT + GxE","39%","Population",0.959835221421216
1,227,"5xAM + VT + GxE","39%","Population",1.18743563336766
2,227,"5xAM + VT + GxE","39%","Population",1.4788877445932
3,227,"5xAM + VT + GxE","39%","Population",1.62821833161689
4,227,"5xAM + VT + GxE","39%","Population",1.75386199794027
5,227,"5xAM + VT + GxE","39%","Population",1.79608650875386
0,228,"5xAM","66%","Population",1.02392344497608
1,228,"5xAM","66%","Population",1.09569377990431
2,228,"5xAM","66%","Population",1.26794258373206
3,228,"5xAM","66%","Population",1.57416267942584
4,228,"5xAM","66%","Population",1.5311004784689
5,228,"5xAM","66%","Population",2.05741626794258
0,228,"5xAM","50%","Population",1.04945054945055
1,228,"5xAM","50%","Population",1.01465201465201
2,228,"5xAM","50%","Population",1.14468864468864
3,228,"5xAM","50%","Population",1.2967032967033
4,228,"5xAM","50%","Population",1.32967032967033
5,228,"5xAM","50%","Population",1.45054945054945
0,228,"5xAM","39%","Population",0.973223480947476
1,228,"5xAM","39%","Population",0.993820803295572
2,228,"5xAM","39%","Population",1.07415036045314
3,228,"5xAM","39%","Population",1.11431513903193
4,228,"5xAM","39%","Population",1.24922760041195
5,228,"5xAM","39%","Population",1.25952626158599
0,228,"5xAM + GxE","66%","Population",0.961722488038278
1,228,"5xAM + GxE","66%","Population",1.14354066985646
2,228,"5xAM + GxE","66%","Population",1.54545454545455
3,228,"5xAM + GxE","66%","Population",1.43062200956938
4,228,"5xAM + GxE","66%","Population",1.78947368421053
5,228,"5xAM + GxE","66%","Population",2.1531100478469
0,228,"5xAM + GxE","50%","Population",1.0970695970696
1,228,"5xAM + GxE","50%","Population",1.003663003663
2,228,"5xAM + GxE","50%","Population",1.0970695970696
3,228,"5xAM + GxE","50%","Population",1.23443223443223
4,228,"5xAM + GxE","50%","Population",1.3003663003663
5,228,"5xAM + GxE","50%","Population",1.41575091575092
0,228,"5xAM + GxE","39%","Population",1.01647785787848
1,228,"5xAM + GxE","39%","Population",1.05149330587024
2,228,"5xAM + GxE","39%","Population",1.05252317198764
3,228,"5xAM + GxE","39%","Population",1.1081359423275
4,228,"5xAM + GxE","39%","Population",1.23480947476828
5,228,"5xAM + GxE","39%","Population",1.23583934088568
0,228,"5xAM + VT","66%","Population",1.03349282296651
1,228,"5xAM + VT","66%","Population",2.17703349282296
2,228,"5xAM + VT","66%","Population",3.05741626794258
3,228,"5xAM + VT","66%","Population",3.79425837320574
4,228,"5xAM + VT","66%","Population",4.08612440191388
5,228,"5xAM + VT","66%","Population",4.44976076555024
0,228,"5xAM + VT","50%","Population",1.03296703296703
1,228,"5xAM + VT","50%","Population",1.34249084249084
2,228,"5xAM + VT","50%","Population",1.80769230769231
3,228,"5xAM + VT","50%","Population",2.14468864468864
4,228,"5xAM + VT","50%","Population",2.3095238095238
5,228,"5xAM + VT","50%","Population",2.32967032967032
0,228,"5xAM + VT","39%","Population",0.983522142121524
1,228,"5xAM + VT","39%","Population",1.22039134912461
2,228,"5xAM + VT","39%","Population",1.51802265705458
3,228,"5xAM + VT","39%","Population",1.54685890834192
4,228,"5xAM + VT","39%","Population",1.78372811534501
5,228,"5xAM + VT","39%","Population",1.72090628218332
0,228,"5xAM + VT + GxE","66%","Population",1.08133971291866
1,228,"5xAM + VT + GxE","66%","Population",2.30622009569378
2,228,"5xAM + VT + GxE","66%","Population",3.05741626794258
3,228,"5xAM + VT + GxE","66%","Population",3.77033492822966
4,228,"5xAM + VT + GxE","66%","Population",4.20095693779904
5,228,"5xAM + VT + GxE","66%","Population",4.54066985645934
0,228,"5xAM + VT + GxE","50%","Population",0.983516483516484
1,228,"5xAM + VT + GxE","50%","Population",1.41391941391941
2,228,"5xAM + VT + GxE","50%","Population",1.80769230769231
3,228,"5xAM + VT + GxE","50%","Population",2.18131868131868
4,228,"5xAM + VT + GxE","50%","Population",2.17032967032968
5,228,"5xAM + VT + GxE","50%","Population",2.32051282051282
0,228,"5xAM + VT + GxE","39%","Population",1.01441812564367
1,228,"5xAM + VT + GxE","39%","Population",1.19052523171988
2,228,"5xAM + VT + GxE","39%","Population",1.42533470648816
3,228,"5xAM + VT + GxE","39%","Population",1.6302780638517
4,228,"5xAM + VT + GxE","39%","Population",1.72193614830072
5,228,"5xAM + VT + GxE","39%","Population",1.72193614830072
0,229,"5xAM","66%","Population",0.956937799043062
1,229,"5xAM","66%","Population",1.10526315789474
2,229,"5xAM","66%","Population",1.50717703349282
3,229,"5xAM","66%","Population",1.44019138755981
4,229,"5xAM","66%","Population",1.87081339712919
5,229,"5xAM","66%","Population",2.05741626794258
0,229,"5xAM","50%","Population",1.06410256410256
1,229,"5xAM","50%","Population",1.07692307692308
2,229,"5xAM","50%","Population",1.09340659340659
3,229,"5xAM","50%","Population",1.18315018315018
4,229,"5xAM","50%","Population",1.29487179487179
5,229,"5xAM","50%","Population",1.34065934065934
0,229,"5xAM","39%","Population",1.02368692070031
1,229,"5xAM","39%","Population",1.04531410916581
2,229,"5xAM","39%","Population",0.998970133882596
3,229,"5xAM","39%","Population",1.1307929969104
4,229,"5xAM","39%","Population",1.18537590113285
5,229,"5xAM","39%","Population",1.20082389289392
0,229,"5xAM + GxE","66%","Population",1.09090909090909
1,229,"5xAM + GxE","66%","Population",1.08133971291866
2,229,"5xAM + GxE","66%","Population",1.29186602870813
3,229,"5xAM + GxE","66%","Population",1.74162679425837
4,229,"5xAM + GxE","66%","Population",1.76076555023923
5,229,"5xAM + GxE","66%","Population",1.85645933014354
0,229,"5xAM + GxE","50%","Population",1.04578754578755
1,229,"5xAM + GxE","50%","Population",1.02747252747253
2,229,"5xAM + GxE","50%","Population",1.08608058608059
3,229,"5xAM + GxE","50%","Population",1.18315018315018
4,229,"5xAM + GxE","50%","Population",1.28937728937729
5,229,"5xAM + GxE","50%","Population",1.35531135531136
0,229,"5xAM + GxE","39%","Population",0.974253347064882
1,229,"5xAM + GxE","39%","Population",1.06694129763131
2,229,"5xAM + GxE","39%","Population",1.05973223480947
3,229,"5xAM + GxE","39%","Population",1.09268795056643
4,229,"5xAM + GxE","39%","Population",1.1956745623069
5,229,"5xAM + GxE","39%","Population",1.14624098867147
0,229,"5xAM + VT","66%","Population",0.83732057416268
1,229,"5xAM + VT","66%","Population",2.13875598086124
2,229,"5xAM + VT","66%","Population",3.33971291866028
3,229,"5xAM + VT","66%","Population",3.95693779904306
4,229,"5xAM + VT","66%","Population",4.22966507177034
5,229,"5xAM + VT","66%","Population",4.17703349282296
0,229,"5xAM + VT","50%","Population",1.03296703296703
1,229,"5xAM + VT","50%","Population",1.50732600732601
2,229,"5xAM + VT","50%","Population",1.7967032967033
3,229,"5xAM + VT","50%","Population",2.02197802197802
4,229,"5xAM + VT","50%","Population",2.2051282051282
5,229,"5xAM + VT","50%","Population",2.27106227106228
0,229,"5xAM + VT","39%","Population",0.974253347064882
1,229,"5xAM + VT","39%","Population",1.16374871266735
2,229,"5xAM + VT","39%","Population",1.38208032955716
3,229,"5xAM + VT","39%","Population",1.63542739443872
4,229,"5xAM + VT","39%","Population",1.74768280123584
5,229,"5xAM + VT","39%","Population",1.73326467559217
0,229,"5xAM + VT + GxE","66%","Population",1.07655502392345
1,229,"5xAM + VT + GxE","66%","Population",2.0334928229665
2,229,"5xAM + VT + GxE","66%","Population",3.4688995215311
3,229,"5xAM + VT + GxE","66%","Population",3.7177033492823
4,229,"5xAM + VT + GxE","66%","Population",4.30622009569378
5,229,"5xAM + VT + GxE","66%","Population",4.41626794258374
0,229,"5xAM + VT + GxE","50%","Population",1.03663003663004
1,229,"5xAM + VT + GxE","50%","Population",1.43040293040293
2,229,"5xAM + VT + GxE","50%","Population",1.83699633699634
3,229,"5xAM + VT + GxE","50%","Population",2.24725274725274
4,229,"5xAM + VT + GxE","50%","Population",2.32234432234432
5,229,"5xAM + VT + GxE","50%","Population",2.48351648351648
0,229,"5xAM + VT + GxE","39%","Population",1.01750772399588
1,229,"5xAM + VT + GxE","39%","Population",1.25952626158599
2,229,"5xAM + VT + GxE","39%","Population",1.48403707518023
3,229,"5xAM + VT + GxE","39%","Population",1.64469618949537
4,229,"5xAM + VT + GxE","39%","Population",1.70339855818744
5,229,"5xAM + VT + GxE","39%","Population",1.81668383110196
0,23,"5xAM","66%","Population",1.07655502392345
1,23,"5xAM","66%","Population",1.15311004784689
2,23,"5xAM","66%","Population",1.27751196172249
3,23,"5xAM","66%","Population",1.62200956937799
4,23,"5xAM","66%","Population",1.88038277511962
5,23,"5xAM","66%","Population",2
0,23,"5xAM","50%","Population",1.01282051282051
1,23,"5xAM","50%","Population",1.05128205128205
2,23,"5xAM","50%","Population",1.16666666666667
3,23,"5xAM","50%","Population",1.1959706959707
4,23,"5xAM","50%","Population",1.3040293040293
5,23,"5xAM","50%","Population",1.3040293040293
0,23,"5xAM","39%","Population",1.01544799176107
1,23,"5xAM","39%","Population",1.0226570545829
2,23,"5xAM","39%","Population",1.07826982492276
3,23,"5xAM","39%","Population",1.18228630278064
4,23,"5xAM","39%","Population",1.15859938208033
5,23,"5xAM","39%","Population",1.14109165808445
0,23,"5xAM + GxE","66%","Population",0.870813397129186
1,23,"5xAM + GxE","66%","Population",1
2,23,"5xAM + GxE","66%","Population",1.33492822966507
3,23,"5xAM + GxE","66%","Population",1.61722488038278
4,23,"5xAM + GxE","66%","Population",1.70334928229665
5,23,"5xAM + GxE","66%","Population",2.02392344497608
0,23,"5xAM + GxE","50%","Population",1.03846153846154
1,23,"5xAM + GxE","50%","Population",0.981684981684982
2,23,"5xAM + GxE","50%","Population",1.1978021978022
3,23,"5xAM + GxE","50%","Population",1.2032967032967
4,23,"5xAM + GxE","50%","Population",1.24908424908425
5,23,"5xAM + GxE","50%","Population",1.38095238095238
0,23,"5xAM + GxE","39%","Population",1.02986611740474
1,23,"5xAM + GxE","39%","Population",1.04737384140062
2,23,"5xAM + GxE","39%","Population",1.03501544799176
3,23,"5xAM + GxE","39%","Population",1.09783728115345
4,23,"5xAM + GxE","39%","Population",1.12049433573635
5,23,"5xAM + GxE","39%","Population",1.16065911431514
0,23,"5xAM + VT","66%","Population",1.07177033492823
1,23,"5xAM + VT","66%","Population",2.06698564593302
2,23,"5xAM + VT","66%","Population",3.07655502392344
3,23,"5xAM + VT","66%","Population",4.12918660287082
4,23,"5xAM + VT","66%","Population",4.33014354066986
5,23,"5xAM + VT","66%","Population",4.44976076555024
0,23,"5xAM + VT","50%","Population",1.00732600732601
1,23,"5xAM + VT","50%","Population",1.36996336996337
2,23,"5xAM + VT","50%","Population",1.91208791208791
3,23,"5xAM + VT","50%","Population",2.24175824175824
4,23,"5xAM + VT","50%","Population",2.3956043956044
5,23,"5xAM + VT","50%","Population",2.2930402930403
0,23,"5xAM + VT","39%","Population",1.02471678681771
1,23,"5xAM + VT","39%","Population",1.14212152420185
2,23,"5xAM + VT","39%","Population",1.47064881565396
3,23,"5xAM + VT","39%","Population",1.66735324407827
4,23,"5xAM + VT","39%","Population",1.7167868177137
5,23,"5xAM + VT","39%","Population",1.71369721936148
0,23,"5xAM + VT + GxE","66%","Population",0.971291866028708
1,23,"5xAM + VT + GxE","66%","Population",2.04784688995216
2,23,"5xAM + VT + GxE","66%","Population",3.28708133971292
3,23,"5xAM + VT + GxE","66%","Population",4.06698564593302
4,23,"5xAM + VT + GxE","66%","Population",4.26315789473684
5,23,"5xAM + VT + GxE","66%","Population",4.52153110047846
0,23,"5xAM + VT + GxE","50%","Population",0.965201465201466
1,23,"5xAM + VT + GxE","50%","Population",1.41025641025641
2,23,"5xAM + VT + GxE","50%","Population",1.91208791208791
3,23,"5xAM + VT + GxE","50%","Population",2.2032967032967
4,23,"5xAM + VT + GxE","50%","Population",2.31318681318682
5,23,"5xAM + VT + GxE","50%","Population",2.43040293040294
0,23,"5xAM + VT + GxE","39%","Population",1.07518022657055
1,23,"5xAM + VT + GxE","39%","Population",1.1967044284243
2,23,"5xAM + VT + GxE","39%","Population",1.48918640576725
3,23,"5xAM + VT + GxE","39%","Population",1.52008238928939
4,23,"5xAM + VT + GxE","39%","Population",1.73223480947477
5,23,"5xAM + VT + GxE","39%","Population",1.88774459320288
0,230,"5xAM","66%","Population",1.02392344497608
1,230,"5xAM","66%","Population",1.02392344497608
2,230,"5xAM","66%","Population",1.25837320574163
3,230,"5xAM","66%","Population",1.5933014354067
4,230,"5xAM","66%","Population",1.77033492822967
5,230,"5xAM","66%","Population",1.91866028708134
0,230,"5xAM","50%","Population",0.99084249084249
1,230,"5xAM","50%","Population",0.948717948717948
2,230,"5xAM","50%","Population",1.1043956043956
3,230,"5xAM","50%","Population",1.16666666666667
4,230,"5xAM","50%","Population",1.25824175824176
5,230,"5xAM","50%","Population",1.33150183150183
0,230,"5xAM","39%","Population",1.01853759011329
1,230,"5xAM","39%","Population",1.05149330587024
2,230,"5xAM","39%","Population",1.06076210092688
3,230,"5xAM","39%","Population",1.11431513903193
4,230,"5xAM","39%","Population",1.22554067971164
5,230,"5xAM","39%","Population",1.16168898043254
0,230,"5xAM + GxE","66%","Population",1.04306220095694
1,230,"5xAM + GxE","66%","Population",1.07177033492823
2,230,"5xAM + GxE","66%","Population",1.19138755980861
3,230,"5xAM + GxE","66%","Population",1.60287081339713
4,230,"5xAM + GxE","66%","Population",1.55502392344498
5,230,"5xAM + GxE","66%","Population",1.86602870813397
0,230,"5xAM + GxE","50%","Population",0.985347985347986
1,230,"5xAM + GxE","50%","Population",1.05128205128205
2,230,"5xAM + GxE","50%","Population",1.17216117216117
3,230,"5xAM + GxE","50%","Population",1.14468864468864
4,230,"5xAM + GxE","50%","Population",1.32417582417582
5,230,"5xAM + GxE","50%","Population",1.38095238095238
0,230,"5xAM + GxE","39%","Population",1.02471678681771
1,230,"5xAM + GxE","39%","Population",1.01338825952626
2,230,"5xAM + GxE","39%","Population",1.08444902162719
3,230,"5xAM + GxE","39%","Population",1.09371781668383
4,230,"5xAM + GxE","39%","Population",1.19979402677652
5,230,"5xAM + GxE","39%","Population",1.24098867147271
0,230,"5xAM + VT","66%","Population",0.956937799043062
1,230,"5xAM + VT","66%","Population",2.11483253588516
2,230,"5xAM + VT","66%","Population",2.98086124401914
3,230,"5xAM + VT","66%","Population",3.83253588516746
4,230,"5xAM + VT","66%","Population",4.0909090909091
5,230,"5xAM + VT","66%","Population",4.08612440191388
0,230,"5xAM + VT","50%","Population",1.00549450549451
1,230,"5xAM + VT","50%","Population",1.3956043956044
2,230,"5xAM + VT","50%","Population",1.91208791208791
3,230,"5xAM + VT","50%","Population",2.16849816849816
4,230,"5xAM + VT","50%","Population",2.2967032967033
5,230,"5xAM + VT","50%","Population",2.3901098901099
0,230,"5xAM + VT","39%","Population",0.951596292481978
1,230,"5xAM + VT","39%","Population",1.24304840370752
2,230,"5xAM + VT","39%","Population",1.52935118434604
3,230,"5xAM + VT","39%","Population",1.59011328527291
4,230,"5xAM + VT","39%","Population",1.71472708547889
5,230,"5xAM + VT","39%","Population",1.71163748712667
0,230,"5xAM + VT + GxE","66%","Population",1.0622009569378
1,230,"5xAM + VT + GxE","66%","Population",2
2,230,"5xAM + VT + GxE","66%","Population",3.33014354066986
3,230,"5xAM + VT + GxE","66%","Population",4.02392344497608
4,230,"5xAM + VT + GxE","66%","Population",4.1578947368421
5,230,"5xAM + VT + GxE","66%","Population",4.33971291866028
0,230,"5xAM + VT + GxE","50%","Population",0.972527472527472
1,230,"5xAM + VT + GxE","50%","Population",1.35714285714286
2,230,"5xAM + VT + GxE","50%","Population",1.89377289377289
3,230,"5xAM + VT + GxE","50%","Population",2.21611721611722
4,230,"5xAM + VT + GxE","50%","Population",2.33333333333334
5,230,"5xAM + VT + GxE","50%","Population",2.34798534798534
0,230,"5xAM + VT + GxE","39%","Population",0.988671472708548
1,230,"5xAM + VT + GxE","39%","Population",1.15859938208033
2,230,"5xAM + VT + GxE","39%","Population",1.51081359423275
3,230,"5xAM + VT + GxE","39%","Population",1.59835221421215
4,230,"5xAM + VT + GxE","39%","Population",1.76519052523172
5,230,"5xAM + VT + GxE","39%","Population",1.72914521112255
0,231,"5xAM","66%","Population",0.933014354066986
1,231,"5xAM","66%","Population",1.19138755980861
2,231,"5xAM","66%","Population",1.49282296650718
3,231,"5xAM","66%","Population",1.47368421052632
4,231,"5xAM","66%","Population",1.97129186602871
5,231,"5xAM","66%","Population",1.92822966507177
0,231,"5xAM","50%","Population",1.09157509157509
1,231,"5xAM","50%","Population",1.03479853479853
2,231,"5xAM","50%","Population",1.17032967032967
3,231,"5xAM","50%","Population",1.25641025641026
4,231,"5xAM","50%","Population",1.28571428571429
5,231,"5xAM","50%","Population",1.38644688644689
0,231,"5xAM","39%","Population",1.00308959835221
1,231,"5xAM","39%","Population",1.0010298661174
2,231,"5xAM","39%","Population",1.07621009268795
3,231,"5xAM","39%","Population",1.21112255406797
4,231,"5xAM","39%","Population",1.14624098867147
5,231,"5xAM","39%","Population",1.22863027806385
0,231,"5xAM + GxE","66%","Population",0.976076555023924
1,231,"5xAM + GxE","66%","Population",1.06698564593301
2,231,"5xAM + GxE","66%","Population",1.48325358851675
3,231,"5xAM + GxE","66%","Population",1.62679425837321
