"seed","gen","scenario_label","latent_r","args_kphen","args_kmate","args_rmate","he_rg","rg_true","he_h2","h2_true"
112,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.124954617681269,0.0558415928937969,0.556953299045563,0.520392990079853
112,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.122564228306309,0.0579655949174983,0.553992652893066,0.516393775349747
113,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00310534759031307,0.000672502157783529,0.494681656360626,0.492338275744474
113,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0556849772050849,0.0271275263543678,0.518417090177536,0.497162343559396
113,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0851604041341638,0.0401407832068771,0.528640776872635,0.505722474698902
113,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0840727736429746,0.044740617965534,0.529243528842926,0.504519492302643
113,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.112949556883242,0.0503151389220847,0.546856611967087,0.507556574253404
113,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.126552028697552,0.0550690940306197,0.53592523932457,0.495463787296825
113,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00128706727199426,-0.00102777213219758,0.493043321371078,0.492331430400504
113,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0511945287189457,0.0246785275204851,0.513318359851837,0.498994680033853
113,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0817268302278021,0.0392175046413974,0.52663482427597,0.50187123754675
113,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0992726759210187,0.0486192047191598,0.545816040039062,0.508353007615036
113,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.115257373173848,0.0541463627313567,0.550421130657196,0.509179013908996
113,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113722382997357,0.0582018246412214,0.553015863895416,0.499705236315676
114,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00251520251847142,-0.000683320799783689,0.505893558263779,0.507180320954885
114,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0480274996329943,0.0248607856445678,0.522548377513885,0.513338695176346
114,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0753807911610357,0.0434978764846478,0.535605430603027,0.514625796990966
114,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0902142819234363,0.0497170040182733,0.545084059238434,0.515751316958968
114,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.124554998488334,0.0517944743299716,0.539228349924088,0.519098904815499
114,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.101312685822946,0.0450095536252848,0.531788289546967,0.522066052295336
114,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000561639902861846,-0.000155666925005146,0.506736582517624,0.506352154457627
114,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0525350464449062,0.0250062172908153,0.524698734283447,0.513573403787604
114,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0799060111882721,0.0378192738732281,0.536880528926849,0.514808071417199
114,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.116849090956846,0.0533738178861746,0.551651000976562,0.516778484113282
114,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.131010052504234,0.0585607279785798,0.550123810768127,0.521503846705902
114,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.137847301429754,0.0643370552862079,0.551000440120697,0.522902479985906
115,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00435635419473086,0.00152593449211306,0.500866517424583,0.499383563054801
115,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0562655080553386,0.0265115974304813,0.516160488128662,0.503906104872965
115,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0939997092035076,0.0447100265943185,0.526688992977142,0.507490677361256
115,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0803812031922588,0.0412770704862921,0.536852329969406,0.510777421882202
115,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0936626079731018,0.0406468955688663,0.535304367542267,0.505373860192968
115,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0972692691265272,0.048975087850142,0.532913863658905,0.501639114215422
115,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000498202700232949,0.000167705392415083,0.4967928647995,0.497999214392281
115,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0480816426559325,0.0234764909570421,0.518579399585724,0.50460133948461
115,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.083691756575944,0.0393887143776381,0.536666810512543,0.510249216069933
115,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.101598247722882,0.0494142612664227,0.541700839996338,0.511064570961425
115,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.107888878339976,0.0501387866029451,0.547961008548737,0.513087950709902
115,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.103270025861796,0.053545780756841,0.553145289421082,0.514800242677951
116,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00258037287107834,-0.00018011248491574,0.499831527471542,0.503189236623993
116,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0575522908876286,0.027104827844243,0.521744757890701,0.509840011705183
116,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.065241719755877,0.0372752638221015,0.533524245023727,0.510746742987754
116,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0970139332751077,0.046837216653918,0.531115770339966,0.509866649792649
116,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.117202443737,0.0583495922240683,0.544412314891815,0.522581360143848
116,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.100688831854405,0.0652418444561997,0.550253540277481,0.50589354090091
116,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00149626458200302,0.00036602039085123,0.498671841621399,0.502138777334399
116,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0490104547489704,0.0244077665046302,0.522224962711334,0.50776410673338
116,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.074870132513595,0.0366976509209477,0.534303915500641,0.513665778808752
116,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.101694294776301,0.0471099535071572,0.548238849639893,0.513790863910666
116,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.101915174559785,0.046306952689824,0.544680690765381,0.515033460699939
116,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.114125565409188,0.0531761745163353,0.565568828582764,0.517877064844338
117,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00526280149809035,0.00211809691389981,0.513453483581543,0.508299742233037
117,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0593827261017132,0.0298567083253102,0.529023885726929,0.51471248529777
117,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0571992756381145,0.0311275450918438,0.536133885383606,0.514777565626933
117,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.088325301528405,0.0458556121769412,0.544412702322006,0.520995265160842
117,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.106543616307781,0.0547819258771665,0.546700835227966,0.520087018612712
117,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0939370102192868,0.0514152134858391,0.555414259433746,0.513681515694524
117,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00166074317624421,-0.000455636871525193,0.504536831378937,0.506496069994679
117,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0513531078770353,0.0246918417501287,0.528444421291351,0.513975211586364
117,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0864829948667766,0.0399348181060871,0.540929567813873,0.515558228194073
117,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.108323275644308,0.0494117472584685,0.54728502035141,0.518245047891404
117,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.123008814777687,0.0549140333880786,0.549523842334747,0.522027666991606
117,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.124766439294069,0.0615314013877476,0.555719494819641,0.515730251807489
118,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00950611509279671,-0.00440259755425666,0.496112734079361,0.498932630056203
118,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0458417715409674,0.0263236831224061,0.518135011196136,0.505042031947394
118,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0787692704710069,0.0423829356983541,0.532522141933441,0.50915092039572
118,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0777004079095144,0.0441327900535819,0.537856101989746,0.514426343163432
118,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.110874290584634,0.0571338857087605,0.543888092041016,0.512084578403427
118,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0412087631047419,0.0290334727288364,0.560743570327759,0.503729610138591
118,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00165295356964966,0.000323825341350101,0.501750165224075,0.498535075645857
118,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0516842192466446,0.024486117532379,0.519173407554626,0.506530985116675
118,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0781356122351343,0.0388043363758267,0.539301824569702,0.512429220700894
118,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11668032872689,0.0518720664502188,0.540546607971191,0.511799847082167
118,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.126104244436096,0.0570408311160352,0.544186127185821,0.512990748316178
118,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.123277689406127,0.0551945852834315,0.562768030166626,0.511311884654559
119,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00453591388626178,0.0022335418608448,0.495352819561958,0.497653505417606
119,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0542339004508059,0.0254113341286753,0.514851897954941,0.504023086972443
119,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0784499864987109,0.038866409023361,0.528019994497299,0.508803185830307
119,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0831182216467945,0.0421601942799661,0.530125886201859,0.510796343083605
119,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0946275187619741,0.050384944861667,0.525580108165741,0.510686325827723
119,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0742061818720734,0.0534004738131032,0.547253459692001,0.501180025642569
119,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00122973711562316,0.000351952772002704,0.496417140960693,0.496833028644657
119,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0516349902378195,0.0246382167999819,0.514993989467621,0.503204063565933
119,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0828929684280009,0.0387633710030136,0.529632198810577,0.507424809963617
119,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0946827803498458,0.0461808667298932,0.533303189277649,0.50624331127395
119,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113925867417757,0.0549132599075207,0.537591087818146,0.513443215919626
119,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.130451311776541,0.0583535281632576,0.5585116147995,0.519853571676349
12,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00509039290679024,0.00267468116619412,0.495362654328346,0.493891248576134
12,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0346209143383253,0.018934260155377,0.506029397249222,0.500305755599531
12,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0797611301555984,0.0362062887373807,0.515692621469498,0.499726041874499
12,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0782617778427483,0.039670559666849,0.529216021299362,0.506832048981797
12,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.117854828505209,0.0478669602532251,0.529092013835907,0.507936070816643
12,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0861480271086125,0.0390337173942896,0.503143936395645,0.511000356409303
12,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00121389817903425,5.7897276108223e-05,0.494171053171158,0.493660565251743
12,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0480261798052493,0.0238145859404073,0.516113126277924,0.50120957097397
12,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0865347547821997,0.041446501341809,0.525982040166855,0.503799299063347
12,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.105728691036277,0.0493896326560002,0.535913866758347,0.504514448411409
12,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113602765363654,0.0544321237475971,0.546406316757202,0.505883542770503
12,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.132386388281895,0.052549857424495,0.544732594490051,0.510725853127988
120,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000903402718167713,-0.000597317151752543,0.496438205242157,0.494793939981807
120,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0480645958400734,0.0233986504516588,0.515010893344879,0.502771029360062
120,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0731214258158574,0.0343048273196669,0.523694515228271,0.509213311321455
120,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0959926119198521,0.0440525205014739,0.534525811672211,0.505524163692377
120,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.147554986647541,0.0560340022625243,0.539090484380722,0.510011728119594
120,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0961602995731112,0.0508729831763953,0.538054794073105,0.505426947867961
120,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000756323246155868,-0.000164035406729723,0.49908367395401,0.496342760844514
120,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0537140434711139,0.0253290472641865,0.519861650466919,0.501822064676993
120,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0804699543355019,0.0373740974516003,0.531615829467773,0.506665541259393
120,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0968333578073767,0.0467164414329283,0.543854522705078,0.508789921453391
120,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.10975505032121,0.0514401746581062,0.542911100387573,0.509720792401909
120,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.120928968579354,0.0583303714525086,0.555506694316864,0.519420015722286
121,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00172769710774434,0.00103869667706361,0.496316879987717,0.498433863456105
121,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0450086035520571,0.0225140335500423,0.514195770025253,0.504938405619061
121,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0723958464778713,0.0354567799112695,0.524959772825241,0.509417597186632
121,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0887941300379122,0.0445002969087296,0.528256833553314,0.508413439694186
121,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.103664884039837,0.0550219126529274,0.524138063192368,0.503491244382965
121,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.115773210275114,0.0481412481223669,0.541342973709106,0.513921040255873
121,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00106217138610096,-0.000526364972160838,0.499807411432266,0.499307242605538
121,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0449700485421836,0.0229053557228992,0.523212146759033,0.506201624679228
121,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0858812473809483,0.0394072715266517,0.532642138004303,0.509432262156562
121,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0945131093260608,0.0468422045456891,0.5428262591362,0.512842070923588
121,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.127747651668917,0.0561597430133187,0.557106864452362,0.515869691054745
121,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.125795523467833,0.060813132545694,0.560642194747925,0.514241455114822
122,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00210369183804698,-0.00154292321364277,0.492090106010437,0.492544147118195
122,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0463389289481681,0.0250828988933253,0.513096511363983,0.498204477407345
122,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0791414922283767,0.0410511548271558,0.526521235704422,0.501892870862037
122,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0768378874447748,0.04281611562654,0.531436026096344,0.504164426117325
122,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0876524026700473,0.0458115576394914,0.53235274553299,0.505985636928167
122,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0831109033303852,0.0343974264047268,0.52062876522541,0.497465526627242
122,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00229959670803882,-0.000687048514068795,0.494530630111694,0.493828824634594
122,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0499339891915054,0.0231990236090114,0.514250421524048,0.500632943084307
122,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0822686901210175,0.0380145308835221,0.529607033729553,0.503150277215447
122,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0968311434500917,0.0464450943743371,0.536267006397247,0.505011130758465
122,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.109642338587105,0.0517490224724983,0.543721723556519,0.509192393506547
122,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.126770600049129,0.0574333548349259,0.538298016786575,0.506237612589616
123,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00150304891765009,0.000816458885603842,0.495144695043564,0.494494522298757
123,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0385148045007246,0.0211673638679567,0.513311296701431,0.502952564232395
123,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0723088930572268,0.0371246220846157,0.518768340349197,0.504839769155329
123,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0896221959076179,0.0466408752973525,0.521876007318497,0.504757809071554
123,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.127036087681767,0.0589424236706176,0.517695993185043,0.507126639629123
123,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0882096863495211,0.0395847287326144,0.519465386867523,0.493668526961154
123,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00235006480471299,-0.00130750374944607,0.492656153440475,0.494799595322235
123,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0457622437710307,0.0223019969793995,0.513448798656464,0.500013203469291
123,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0728653469656043,0.0354861387621001,0.528755104541779,0.504081137756386
123,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0996310041265176,0.0462624115467288,0.539030730724335,0.508536105154569
123,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.111255543528999,0.0509376830553524,0.538894879817963,0.505901740189495
123,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113231516815748,0.0535547587226123,0.541841924190521,0.513781646853375
124,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00363523250133943,0.00060527215721172,0.495072618126869,0.496179092083165
124,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0578084354042163,0.027196370729409,0.516540437936783,0.501643176268933
124,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0767251355951869,0.0410575874994938,0.525957643985748,0.503543500553783
124,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0709942079417481,0.0357651699203636,0.541419267654419,0.505614671071143
124,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.112724215882204,0.0539530033170285,0.541898757219315,0.505198003214547
124,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0680844393176512,0.0516196402586721,0.530066072940826,0.516525264850974
124,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00144004915926593,-0.00113340483684738,0.494215911626816,0.495221228624322
124,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0484555194256345,0.0229993181181707,0.513240396976471,0.499850382382836
124,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0825993666883431,0.038179909680863,0.523250198364258,0.506435469243018
124,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104743516428262,0.0492253503473254,0.533868765830994,0.507425625372721
124,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.100482715517563,0.0514325180737336,0.53936208486557,0.509334060352522
124,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117571716269249,0.0559001801494758,0.55080543756485,0.513916519030216
125,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00350362899250453,6.62072849360294e-05,0.501375809311867,0.498367293664887
125,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0422361796751924,0.0224517501910803,0.515930205583572,0.503507569306205
125,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0750313450398421,0.035862578068782,0.528180748224258,0.508869270689006
125,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.104850651532376,0.0529227173033007,0.549192607402802,0.516146106531873
125,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.102778233051667,0.0433187445679979,0.54855939745903,0.506772434548351
125,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.110062172663052,0.0639057191903084,0.547160416841507,0.508400092635501
125,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000118363901638033,-0.000428081864492739,0.495223748683929,0.496340956769844
125,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0514753725121115,0.0235917639954207,0.512720501422882,0.503719845665913
125,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.077173235003014,0.0374812722483645,0.523328459262848,0.507574276942023
125,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0949523231213117,0.0459317169399297,0.539465761184692,0.509059914082295
125,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.109648424270978,0.0506790292889564,0.542758989334106,0.508333199193789
125,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104343335965592,0.0541359974349337,0.550914537906647,0.51895129866817
126,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00116560805037416,0.00192555945612702,0.504197806119919,0.502725169881294
126,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0513904005852018,0.0277437658817202,0.520761698484421,0.508422081321248
126,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0892399815494187,0.0454823249013425,0.531327933073044,0.514921007140569
126,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0779344990210328,0.0406028869259662,0.538631856441498,0.513883609549797
126,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0839441305146638,0.0402336967460015,0.541244179010391,0.513203806982341
126,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0614892193117286,0.039609540490387,0.534351736307144,0.518752771762102
126,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00106250764553763,-0.000504086577773147,0.501663589477539,0.503398978111813
126,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0492842392800638,0.0241901116247053,0.523029279708862,0.51005522496945
126,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0825405354701806,0.039641456142163,0.537702298164368,0.513302210855784
126,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0963615883171934,0.0479301911978905,0.548201513290405,0.51580386197796
126,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.120568234996556,0.0553383257806545,0.547032368183136,0.514416437469671
126,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.132028662598772,0.060498819513325,0.55488828420639,0.511230433489039
127,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00118971554980601,-0.00185955460444168,0.499547213315964,0.498184872510618
127,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0454185018879699,0.0213287481257073,0.514364838600159,0.502398974061878
127,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0855168949218675,0.0416914816962438,0.527432441711426,0.506779260607912
