"seed","gen","variable","value","Outcome","Quantity"
78,5,"h2HE_height",0.727861344814301,"height","h2_HE"
79,0,"h2HE_height",0.592664361000061,"height","h2_HE"
79,1,"h2HE_height",0.643070936203003,"height","h2_HE"
79,2,"h2HE_height",0.674024164676666,"height","h2_HE"
79,3,"h2HE_height",0.696021676063538,"height","h2_HE"
79,4,"h2HE_height",0.703781545162201,"height","h2_HE"
79,5,"h2HE_height",0.714919090270996,"height","h2_HE"
8,0,"h2HE_height",0.630025923252106,"height","h2_HE"
8,1,"h2HE_height",0.677033185958862,"height","h2_HE"
8,2,"h2HE_height",0.7154940366745,"height","h2_HE"
8,3,"h2HE_height",0.746900379657745,"height","h2_HE"
8,4,"h2HE_height",0.752582728862762,"height","h2_HE"
8,5,"h2HE_height",0.744093954563141,"height","h2_HE"
80,0,"h2HE_height",0.59581845998764,"height","h2_HE"
80,1,"h2HE_height",0.646733582019806,"height","h2_HE"
80,2,"h2HE_height",0.683613061904907,"height","h2_HE"
80,3,"h2HE_height",0.702058136463165,"height","h2_HE"
80,4,"h2HE_height",0.735719442367554,"height","h2_HE"
80,5,"h2HE_height",0.725475192070007,"height","h2_HE"
81,0,"h2HE_height",0.587713718414307,"height","h2_HE"
81,1,"h2HE_height",0.629712343215942,"height","h2_HE"
81,2,"h2HE_height",0.660880982875824,"height","h2_HE"
81,3,"h2HE_height",0.690716445446014,"height","h2_HE"
81,4,"h2HE_height",0.707534790039062,"height","h2_HE"
81,5,"h2HE_height",0.696636497974396,"height","h2_HE"
82,0,"h2HE_height",0.600580751895905,"height","h2_HE"
82,1,"h2HE_height",0.652481913566589,"height","h2_HE"
82,2,"h2HE_height",0.687323689460754,"height","h2_HE"
82,3,"h2HE_height",0.695405900478363,"height","h2_HE"
82,4,"h2HE_height",0.721214115619659,"height","h2_HE"
82,5,"h2HE_height",0.752111673355103,"height","h2_HE"
83,0,"h2HE_height",0.600334942340851,"height","h2_HE"
83,1,"h2HE_height",0.650202572345734,"height","h2_HE"
83,2,"h2HE_height",0.692947924137115,"height","h2_HE"
83,3,"h2HE_height",0.70521342754364,"height","h2_HE"
83,4,"h2HE_height",0.703092515468597,"height","h2_HE"
83,5,"h2HE_height",0.698846220970154,"height","h2_HE"
84,0,"h2HE_height",0.591004967689514,"height","h2_HE"
84,1,"h2HE_height",0.633838951587677,"height","h2_HE"
84,2,"h2HE_height",0.667642593383789,"height","h2_HE"
84,3,"h2HE_height",0.690950274467468,"height","h2_HE"
84,4,"h2HE_height",0.702968955039978,"height","h2_HE"
84,5,"h2HE_height",0.719588994979858,"height","h2_HE"
85,0,"h2HE_height",0.600486695766449,"height","h2_HE"
85,1,"h2HE_height",0.642650961875916,"height","h2_HE"
85,2,"h2HE_height",0.673767685890198,"height","h2_HE"
85,3,"h2HE_height",0.691849827766418,"height","h2_HE"
85,4,"h2HE_height",0.717876553535461,"height","h2_HE"
85,5,"h2HE_height",0.713107883930206,"height","h2_HE"
86,0,"h2HE_height",0.594405710697174,"height","h2_HE"
86,1,"h2HE_height",0.635134816169739,"height","h2_HE"
86,2,"h2HE_height",0.656839549541473,"height","h2_HE"
86,3,"h2HE_height",0.680398762226105,"height","h2_HE"
86,4,"h2HE_height",0.698044717311859,"height","h2_HE"
86,5,"h2HE_height",0.692082285881042,"height","h2_HE"
87,0,"h2HE_height",0.618906795978546,"height","h2_HE"
87,1,"h2HE_height",0.649359107017517,"height","h2_HE"
87,2,"h2HE_height",0.687296748161316,"height","h2_HE"
87,3,"h2HE_height",0.695971608161926,"height","h2_HE"
87,4,"h2HE_height",0.725002527236938,"height","h2_HE"
87,5,"h2HE_height",0.761382281780243,"height","h2_HE"
88,0,"h2HE_height",0.600097596645355,"height","h2_HE"
88,1,"h2HE_height",0.65103280544281,"height","h2_HE"
88,2,"h2HE_height",0.677344262599945,"height","h2_HE"
88,3,"h2HE_height",0.692415416240692,"height","h2_HE"
88,4,"h2HE_height",0.68734222650528,"height","h2_HE"
88,5,"h2HE_height",0.724674165248871,"height","h2_HE"
89,0,"h2HE_height",0.601740658283234,"height","h2_HE"
89,1,"h2HE_height",0.643393456935883,"height","h2_HE"
89,2,"h2HE_height",0.674421072006226,"height","h2_HE"
89,3,"h2HE_height",0.696342468261719,"height","h2_HE"
89,4,"h2HE_height",0.707359790802002,"height","h2_HE"
89,5,"h2HE_height",0.709083378314972,"height","h2_HE"
9,0,"h2HE_height",0.5994673371315,"height","h2_HE"
9,1,"h2HE_height",0.653919816017151,"height","h2_HE"
9,2,"h2HE_height",0.685952484607697,"height","h2_HE"
9,3,"h2HE_height",0.691963016986847,"height","h2_HE"
9,4,"h2HE_height",0.703626394271851,"height","h2_HE"
9,5,"h2HE_height",0.736705958843231,"height","h2_HE"
90,0,"h2HE_height",0.590982556343079,"height","h2_HE"
90,1,"h2HE_height",0.639475107192993,"height","h2_HE"
90,2,"h2HE_height",0.671268343925476,"height","h2_HE"
90,3,"h2HE_height",0.678933084011078,"height","h2_HE"
90,4,"h2HE_height",0.701977491378784,"height","h2_HE"
90,5,"h2HE_height",0.698288679122925,"height","h2_HE"
91,0,"h2HE_height",0.609968185424805,"height","h2_HE"
91,1,"h2HE_height",0.647164165973663,"height","h2_HE"
91,2,"h2HE_height",0.677306354045868,"height","h2_HE"
91,3,"h2HE_height",0.717496633529663,"height","h2_HE"
91,4,"h2HE_height",0.712779343128204,"height","h2_HE"
91,5,"h2HE_height",0.717013001441956,"height","h2_HE"
92,0,"h2HE_height",0.59936785697937,"height","h2_HE"
92,1,"h2HE_height",0.648929715156555,"height","h2_HE"
92,2,"h2HE_height",0.679466247558594,"height","h2_HE"
92,3,"h2HE_height",0.710529327392578,"height","h2_HE"
92,4,"h2HE_height",0.70479017496109,"height","h2_HE"
92,5,"h2HE_height",0.718457043170929,"height","h2_HE"
93,0,"h2HE_height",0.586899638175964,"height","h2_HE"
93,1,"h2HE_height",0.636010527610779,"height","h2_HE"
93,2,"h2HE_height",0.664852917194366,"height","h2_HE"
93,3,"h2HE_height",0.687551259994507,"height","h2_HE"
93,4,"h2HE_height",0.691002666950226,"height","h2_HE"
93,5,"h2HE_height",0.701411604881287,"height","h2_HE"
94,0,"h2HE_height",0.572563111782074,"height","h2_HE"
94,1,"h2HE_height",0.615615129470825,"height","h2_HE"
94,2,"h2HE_height",0.648677289485931,"height","h2_HE"
94,3,"h2HE_height",0.660969614982605,"height","h2_HE"
94,4,"h2HE_height",0.681843817234039,"height","h2_HE"
94,5,"h2HE_height",0.698954939842224,"height","h2_HE"
95,0,"h2HE_height",0.61386913061142,"height","h2_HE"
95,1,"h2HE_height",0.649923205375671,"height","h2_HE"
95,2,"h2HE_height",0.682659864425659,"height","h2_HE"
95,3,"h2HE_height",0.712892532348633,"height","h2_HE"
95,4,"h2HE_height",0.728934228420258,"height","h2_HE"
95,5,"h2HE_height",0.7195725440979,"height","h2_HE"
96,0,"h2HE_height",0.608869791030884,"height","h2_HE"
96,1,"h2HE_height",0.660366058349609,"height","h2_HE"
96,2,"h2HE_height",0.68964296579361,"height","h2_HE"
96,3,"h2HE_height",0.710193395614624,"height","h2_HE"
96,4,"h2HE_height",0.706302642822266,"height","h2_HE"
96,5,"h2HE_height",0.740958750247955,"height","h2_HE"
97,0,"h2HE_height",0.608407020568848,"height","h2_HE"
97,1,"h2HE_height",0.652012705802917,"height","h2_HE"
97,2,"h2HE_height",0.692128956317902,"height","h2_HE"
97,3,"h2HE_height",0.717211961746216,"height","h2_HE"
97,4,"h2HE_height",0.723188996315002,"height","h2_HE"
97,5,"h2HE_height",0.695340991020203,"height","h2_HE"
98,0,"h2HE_height",0.589140474796295,"height","h2_HE"
98,1,"h2HE_height",0.633682668209076,"height","h2_HE"
98,2,"h2HE_height",0.668478012084961,"height","h2_HE"
98,3,"h2HE_height",0.693352997303009,"height","h2_HE"
98,4,"h2HE_height",0.69440770149231,"height","h2_HE"
98,5,"h2HE_height",0.70923912525177,"height","h2_HE"
99,0,"h2HE_height",0.589270353317261,"height","h2_HE"
99,1,"h2HE_height",0.634562432765961,"height","h2_HE"
99,2,"h2HE_height",0.67158055305481,"height","h2_HE"
99,3,"h2HE_height",0.683923661708832,"height","h2_HE"
99,4,"h2HE_height",0.692139387130737,"height","h2_HE"
99,5,"h2HE_height",0.723130166530609,"height","h2_HE"
1,0,"h2HE_edu",-0.000324235705193132,"edu","h2_HE"
1,1,"h2HE_edu",0.0038921982049942,"edu","h2_HE"
1,2,"h2HE_edu",0.0106510771438479,"edu","h2_HE"
1,3,"h2HE_edu",0.0185295231640339,"edu","h2_HE"
1,4,"h2HE_edu",0.018635056912899,"edu","h2_HE"
1,5,"h2HE_edu",0.0200135875493288,"edu","h2_HE"
10,0,"h2HE_edu",-8.55259568197653e-05,"edu","h2_HE"
10,1,"h2HE_edu",0.00367483543232083,"edu","h2_HE"
10,2,"h2HE_edu",0.0116796288639307,"edu","h2_HE"
10,3,"h2HE_edu",0.00898897834122181,"edu","h2_HE"
10,4,"h2HE_edu",0.0127340890467167,"edu","h2_HE"
10,5,"h2HE_edu",0.0234212782233953,"edu","h2_HE"
100,0,"h2HE_edu",-9.25847416510805e-05,"edu","h2_HE"
100,1,"h2HE_edu",0.00310490489937365,"edu","h2_HE"
100,2,"h2HE_edu",0.0113002769649029,"edu","h2_HE"
100,3,"h2HE_edu",0.0156057644635439,"edu","h2_HE"
100,4,"h2HE_edu",0.0233508124947548,"edu","h2_HE"
100,5,"h2HE_edu",0.0224696956574917,"edu","h2_HE"
11,0,"h2HE_edu",5.25291543453932e-05,"edu","h2_HE"
11,1,"h2HE_edu",0.00437059253454208,"edu","h2_HE"
11,2,"h2HE_edu",0.00861816294491291,"edu","h2_HE"
11,3,"h2HE_edu",0.0140476524829865,"edu","h2_HE"
11,4,"h2HE_edu",0.0172029938548803,"edu","h2_HE"
11,5,"h2HE_edu",0.0121189951896667,"edu","h2_HE"
12,0,"h2HE_edu",0.000227745724259876,"edu","h2_HE"
12,1,"h2HE_edu",0.00425013760104775,"edu","h2_HE"
12,2,"h2HE_edu",0.00886633899062872,"edu","h2_HE"
12,3,"h2HE_edu",0.0206567812711,"edu","h2_HE"
12,4,"h2HE_edu",0.0171030405908823,"edu","h2_HE"
12,5,"h2HE_edu",0.0367705374956131,"edu","h2_HE"
13,0,"h2HE_edu",3.4410029911669e-05,"edu","h2_HE"
13,1,"h2HE_edu",0.00463043712079525,"edu","h2_HE"
13,2,"h2HE_edu",0.0116612892597914,"edu","h2_HE"
13,3,"h2HE_edu",0.0175507795065641,"edu","h2_HE"
13,4,"h2HE_edu",0.0198593810200691,"edu","h2_HE"
13,5,"h2HE_edu",0.0218807570636272,"edu","h2_HE"
14,0,"h2HE_edu",8.74633406056091e-05,"edu","h2_HE"
14,1,"h2HE_edu",0.00339710200205445,"edu","h2_HE"
14,2,"h2HE_edu",0.0118460217490792,"edu","h2_HE"
14,3,"h2HE_edu",0.0149200297892094,"edu","h2_HE"
14,4,"h2HE_edu",0.0200541242957115,"edu","h2_HE"
14,5,"h2HE_edu",0.0237680003046989,"edu","h2_HE"
15,0,"h2HE_edu",-0.000106829946162179,"edu","h2_HE"
15,1,"h2HE_edu",0.00448379758745432,"edu","h2_HE"
15,2,"h2HE_edu",0.00893951673060656,"edu","h2_HE"
15,3,"h2HE_edu",0.0157359316945076,"edu","h2_HE"
15,4,"h2HE_edu",0.0170661844313145,"edu","h2_HE"
15,5,"h2HE_edu",0.0140658905729651,"edu","h2_HE"
16,0,"h2HE_edu",-0.000277433602605015,"edu","h2_HE"
16,1,"h2HE_edu",0.00379723054356873,"edu","h2_HE"
16,2,"h2HE_edu",0.008827137760818,"edu","h2_HE"
16,3,"h2HE_edu",0.0133976321667433,"edu","h2_HE"
16,4,"h2HE_edu",0.0186870507895947,"edu","h2_HE"
16,5,"h2HE_edu",0.0163205526769161,"edu","h2_HE"
17,0,"h2HE_edu",2.13358562177746e-05,"edu","h2_HE"
17,1,"h2HE_edu",0.00332088186405599,"edu","h2_HE"
17,2,"h2HE_edu",0.0101456409320235,"edu","h2_HE"
17,3,"h2HE_edu",0.0132104186341166,"edu","h2_HE"
17,4,"h2HE_edu",0.0157888475805521,"edu","h2_HE"
17,5,"h2HE_edu",0.0190714206546545,"edu","h2_HE"
18,0,"h2HE_edu",-0.000103000093076844,"edu","h2_HE"
18,1,"h2HE_edu",0.00351735297590494,"edu","h2_HE"
18,2,"h2HE_edu",0.0106690153479576,"edu","h2_HE"
18,3,"h2HE_edu",0.0134377796202898,"edu","h2_HE"
18,4,"h2HE_edu",0.0219113696366549,"edu","h2_HE"
18,5,"h2HE_edu",0.0358043313026428,"edu","h2_HE"
19,0,"h2HE_edu",-0.000151711894432083,"edu","h2_HE"
19,1,"h2HE_edu",0.00451658945530653,"edu","h2_HE"
19,2,"h2HE_edu",0.0100805116817355,"edu","h2_HE"
19,3,"h2HE_edu",0.0142387738451362,"edu","h2_HE"
19,4,"h2HE_edu",0.0168693792074919,"edu","h2_HE"
19,5,"h2HE_edu",0.0322582758963108,"edu","h2_HE"
2,0,"h2HE_edu",-0.000151266067405231,"edu","h2_HE"
2,1,"h2HE_edu",0.0031104211229831,"edu","h2_HE"
2,2,"h2HE_edu",0.00959992688149214,"edu","h2_HE"
2,3,"h2HE_edu",0.0153628466650844,"edu","h2_HE"
2,4,"h2HE_edu",0.0157584100961685,"edu","h2_HE"
2,5,"h2HE_edu",0.0185802355408669,"edu","h2_HE"
20,0,"h2HE_edu",3.42328644364898e-06,"edu","h2_HE"
20,1,"h2HE_edu",0.00235109077766538,"edu","h2_HE"
20,2,"h2HE_edu",0.0102977426722646,"edu","h2_HE"
20,3,"h2HE_edu",0.0154969440773129,"edu","h2_HE"
20,4,"h2HE_edu",0.0162444934248924,"edu","h2_HE"
20,5,"h2HE_edu",0.0226793922483921,"edu","h2_HE"
21,0,"h2HE_edu",-7.99131230451167e-05,"edu","h2_HE"
21,1,"h2HE_edu",0.00329399248585105,"edu","h2_HE"
21,2,"h2HE_edu",0.00916490145027637,"edu","h2_HE"
21,3,"h2HE_edu",0.0149319199845195,"edu","h2_HE"
21,4,"h2HE_edu",0.0128629002720118,"edu","h2_HE"
21,5,"h2HE_edu",0.011462246067822,"edu","h2_HE"
22,0,"h2HE_edu",0.000103655351267662,"edu","h2_HE"
22,1,"h2HE_edu",0.00387459574267268,"edu","h2_HE"
22,2,"h2HE_edu",0.00914458744227886,"edu","h2_HE"
22,3,"h2HE_edu",0.0157607328146696,"edu","h2_HE"
22,4,"h2HE_edu",0.0149063626304269,"edu","h2_HE"
22,5,"h2HE_edu",0.0253436658531427,"edu","h2_HE"
23,0,"h2HE_edu",0.000116104158223607,"edu","h2_HE"
23,1,"h2HE_edu",0.0034037793520838,"edu","h2_HE"
23,2,"h2HE_edu",0.00974587723612785,"edu","h2_HE"
23,3,"h2HE_edu",0.0159793067723513,"edu","h2_HE"
23,4,"h2HE_edu",0.0171528775244951,"edu","h2_HE"
23,5,"h2HE_edu",0.0179830119013786,"edu","h2_HE"
24,0,"h2HE_edu",0.000273238634690642,"edu","h2_HE"
24,1,"h2HE_edu",0.00355233624577522,"edu","h2_HE"
24,2,"h2HE_edu",0.00973093323409557,"edu","h2_HE"
24,3,"h2HE_edu",0.015005998313427,"edu","h2_HE"
24,4,"h2HE_edu",0.0211694948375225,"edu","h2_HE"
24,5,"h2HE_edu",0.0226041749119759,"edu","h2_HE"
25,0,"h2HE_edu",0.000195612476090901,"edu","h2_HE"
25,1,"h2HE_edu",0.00400367705151439,"edu","h2_HE"
25,2,"h2HE_edu",0.00956717319786549,"edu","h2_HE"
25,3,"h2HE_edu",0.0133215459063649,"edu","h2_HE"
25,4,"h2HE_edu",0.018023269250989,"edu","h2_HE"
25,5,"h2HE_edu",0.0208997260779142,"edu","h2_HE"
26,0,"h2HE_edu",0.000193938380107284,"edu","h2_HE"
26,1,"h2HE_edu",0.00361539470031857,"edu","h2_HE"
26,2,"h2HE_edu",0.00925964582711458,"edu","h2_HE"
26,3,"h2HE_edu",0.0132203763350844,"edu","h2_HE"
26,4,"h2HE_edu",0.0177374947816133,"edu","h2_HE"
26,5,"h2HE_edu",0.0271009374409914,"edu","h2_HE"
27,0,"h2HE_edu",9.74425711319782e-05,"edu","h2_HE"
27,1,"h2HE_edu",0.00429447647184134,"edu","h2_HE"
27,2,"h2HE_edu",0.0103856101632118,"edu","h2_HE"
27,3,"h2HE_edu",0.0139931933954358,"edu","h2_HE"
27,4,"h2HE_edu",0.0203775558620691,"edu","h2_HE"
27,5,"h2HE_edu",0.0290008597075939,"edu","h2_HE"
28,0,"h2HE_edu",4.80777962366119e-05,"edu","h2_HE"
28,1,"h2HE_edu",0.00285232625901699,"edu","h2_HE"
28,2,"h2HE_edu",0.00765804620459676,"edu","h2_HE"
28,3,"h2HE_edu",0.0163875613361597,"edu","h2_HE"
28,4,"h2HE_edu",0.0159658025950193,"edu","h2_HE"
28,5,"h2HE_edu",0.0274143647402525,"edu","h2_HE"
29,0,"h2HE_edu",0.000152658074512146,"edu","h2_HE"
29,1,"h2HE_edu",0.00321211433038116,"edu","h2_HE"
29,2,"h2HE_edu",0.00914764311164618,"edu","h2_HE"
29,3,"h2HE_edu",0.0129775926470757,"edu","h2_HE"
29,4,"h2HE_edu",0.0240503810346127,"edu","h2_HE"
29,5,"h2HE_edu",0.0117762666195631,"edu","h2_HE"
3,0,"h2HE_edu",0.000153852641233243,"edu","h2_HE"
3,1,"h2HE_edu",0.0036509137134999,"edu","h2_HE"
3,2,"h2HE_edu",0.00974033772945404,"edu","h2_HE"
3,3,"h2HE_edu",0.014661475084722,"edu","h2_HE"
3,4,"h2HE_edu",0.022328969091177,"edu","h2_HE"
3,5,"h2HE_edu",0.0166942030191422,"edu","h2_HE"
30,0,"h2HE_edu",3.54160438291728e-05,"edu","h2_HE"
30,1,"h2HE_edu",0.0046519017778337,"edu","h2_HE"
30,2,"h2HE_edu",0.00939900614321232,"edu","h2_HE"
30,3,"h2HE_edu",0.0161094069480896,"edu","h2_HE"
30,4,"h2HE_edu",0.0235231351107359,"edu","h2_HE"
30,5,"h2HE_edu",0.0309330448508263,"edu","h2_HE"
31,0,"h2HE_edu",-0.000201536167878658,"edu","h2_HE"
31,1,"h2HE_edu",0.00313657429069281,"edu","h2_HE"
31,2,"h2HE_edu",0.00961839314550161,"edu","h2_HE"
31,3,"h2HE_edu",0.0137141160666943,"edu","h2_HE"
31,4,"h2HE_edu",0.0203948300331831,"edu","h2_HE"
31,5,"h2HE_edu",0.020114179700613,"edu","h2_HE"
32,0,"h2HE_edu",-1.96116852748673e-05,"edu","h2_HE"
32,1,"h2HE_edu",0.00303562940098345,"edu","h2_HE"
32,2,"h2HE_edu",0.00931951496750116,"edu","h2_HE"
32,3,"h2HE_edu",0.0138886710628867,"edu","h2_HE"
32,4,"h2HE_edu",0.0149982748553157,"edu","h2_HE"
32,5,"h2HE_edu",0.0233439113944769,"edu","h2_HE"
33,0,"h2HE_edu",0.000106726198282558,"edu","h2_HE"
33,1,"h2HE_edu",0.00271930359303951,"edu","h2_HE"
33,2,"h2HE_edu",0.010144354775548,"edu","h2_HE"
33,3,"h2HE_edu",0.0132161444053054,"edu","h2_HE"
33,4,"h2HE_edu",0.014900078997016,"edu","h2_HE"
33,5,"h2HE_edu",0.0110766151919961,"edu","h2_HE"
34,0,"h2HE_edu",-0.000124904443509877,"edu","h2_HE"
34,1,"h2HE_edu",0.00380823877640069,"edu","h2_HE"
34,2,"h2HE_edu",0.0114064356312156,"edu","h2_HE"
34,3,"h2HE_edu",0.0140572302043438,"edu","h2_HE"
34,4,"h2HE_edu",0.019950095564127,"edu","h2_HE"
34,5,"h2HE_edu",0.0125344647094607,"edu","h2_HE"
35,0,"h2HE_edu",0.000135452297399752,"edu","h2_HE"
35,1,"h2HE_edu",0.00451959064230323,"edu","h2_HE"
35,2,"h2HE_edu",0.00910229794681072,"edu","h2_HE"
35,3,"h2HE_edu",0.0143995974212885,"edu","h2_HE"
35,4,"h2HE_edu",0.0224300492554903,"edu","h2_HE"
35,5,"h2HE_edu",0.0117065710946918,"edu","h2_HE"
36,0,"h2HE_edu",-0.000265060836682096,"edu","h2_HE"
36,1,"h2HE_edu",0.00348443165421486,"edu","h2_HE"
36,2,"h2HE_edu",0.0101857725530863,"edu","h2_HE"
36,3,"h2HE_edu",0.0133118340745568,"edu","h2_HE"
36,4,"h2HE_edu",0.0130964890122414,"edu","h2_HE"
36,5,"h2HE_edu",0.00890298187732697,"edu","h2_HE"
37,0,"h2HE_edu",2.81574102700688e-05,"edu","h2_HE"
37,1,"h2HE_edu",0.00389582104980946,"edu","h2_HE"
37,2,"h2HE_edu",0.0106374900788069,"edu","h2_HE"
37,3,"h2HE_edu",0.0148355718702078,"edu","h2_HE"
37,4,"h2HE_edu",0.0157899130135775,"edu","h2_HE"
37,5,"h2HE_edu",0.0227444786578417,"edu","h2_HE"
38,0,"h2HE_edu",1.82408202817896e-05,"edu","h2_HE"
38,1,"h2HE_edu",0.00340454163961112,"edu","h2_HE"
38,2,"h2HE_edu",0.0100089134648442,"edu","h2_HE"
38,3,"h2HE_edu",0.0187129322439432,"edu","h2_HE"
38,4,"h2HE_edu",0.0195493325591087,"edu","h2_HE"
38,5,"h2HE_edu",0.0245542973279953,"edu","h2_HE"
39,0,"h2HE_edu",4.87003999296576e-05,"edu","h2_HE"
39,1,"h2HE_edu",0.00351004954427481,"edu","h2_HE"
39,2,"h2HE_edu",0.0116387261077762,"edu","h2_HE"
39,3,"h2HE_edu",0.0163567867130041,"edu","h2_HE"
39,4,"h2HE_edu",0.0175998285412788,"edu","h2_HE"
39,5,"h2HE_edu",0.0171226412057877,"edu","h2_HE"
4,0,"h2HE_edu",-1.74318520294037e-05,"edu","h2_HE"
4,1,"h2HE_edu",0.00371015421114862,"edu","h2_HE"
4,2,"h2HE_edu",0.00950153823941946,"edu","h2_HE"
4,3,"h2HE_edu",0.0147773362696171,"edu","h2_HE"
4,4,"h2HE_edu",0.0226622354239225,"edu","h2_HE"
4,5,"h2HE_edu",0.0247127823531628,"edu","h2_HE"
40,0,"h2HE_edu",0.000100473895145115,"edu","h2_HE"
40,1,"h2HE_edu",0.00360258342698216,"edu","h2_HE"
40,2,"h2HE_edu",0.00946678780019283,"edu","h2_HE"
40,3,"h2HE_edu",0.0145390294492245,"edu","h2_HE"
40,4,"h2HE_edu",0.0226056110113859,"edu","h2_HE"
40,5,"h2HE_edu",0.0219511855393648,"edu","h2_HE"
41,0,"h2HE_edu",5.51061057194602e-05,"edu","h2_HE"
41,1,"h2HE_edu",0.00369456480257213,"edu","h2_HE"
41,2,"h2HE_edu",0.0109331822022796,"edu","h2_HE"
41,3,"h2HE_edu",0.0155813582241535,"edu","h2_HE"
41,4,"h2HE_edu",0.0152198551222682,"edu","h2_HE"
41,5,"h2HE_edu",0.0277488902211189,"edu","h2_HE"
42,0,"h2HE_edu",2.03920099011157e-05,"edu","h2_HE"
42,1,"h2HE_edu",0.00356571353040636,"edu","h2_HE"
42,2,"h2HE_edu",0.0100464737042785,"edu","h2_HE"
42,3,"h2HE_edu",0.0129696140065789,"edu","h2_HE"
42,4,"h2HE_edu",0.0211290363222361,"edu","h2_HE"
42,5,"h2HE_edu",0.0234514381736517,"edu","h2_HE"
43,0,"h2HE_edu",-0.000100878809462301,"edu","h2_HE"
43,1,"h2HE_edu",0.0029843682423234,"edu","h2_HE"
43,2,"h2HE_edu",0.0111216390505433,"edu","h2_HE"
43,3,"h2HE_edu",0.0196539219468832,"edu","h2_HE"
43,4,"h2HE_edu",0.0152813903987408,"edu","h2_HE"
43,5,"h2HE_edu",0.0170732513070107,"edu","h2_HE"
44,0,"h2HE_edu",0.000149220388266258,"edu","h2_HE"
44,1,"h2HE_edu",0.00326396548189223,"edu","h2_HE"
44,2,"h2HE_edu",0.00954072643071413,"edu","h2_HE"
44,3,"h2HE_edu",0.015374674461782,"edu","h2_HE"
44,4,"h2HE_edu",0.0141964247450233,"edu","h2_HE"
44,5,"h2HE_edu",0.0266659241169691,"edu","h2_HE"
45,0,"h2HE_edu",-4.1288229112979e-05,"edu","h2_HE"
45,1,"h2HE_edu",0.00282968324609101,"edu","h2_HE"
45,2,"h2HE_edu",0.00895004440099001,"edu","h2_HE"
45,3,"h2HE_edu",0.0152471428737044,"edu","h2_HE"
45,4,"h2HE_edu",0.0197117887437344,"edu","h2_HE"
45,5,"h2HE_edu",0.0245822686702013,"edu","h2_HE"
46,0,"h2HE_edu",4.55391018476803e-05,"edu","h2_HE"
46,1,"h2HE_edu",0.00296582072041929,"edu","h2_HE"
46,2,"h2HE_edu",0.00933834537863731,"edu","h2_HE"
46,3,"h2HE_edu",0.017071146517992,"edu","h2_HE"
46,4,"h2HE_edu",0.022394809871912,"edu","h2_HE"
46,5,"h2HE_edu",0.0162303727120161,"edu","h2_HE"
47,0,"h2HE_edu",0.000221887123188935,"edu","h2_HE"
47,1,"h2HE_edu",0.00330014107748866,"edu","h2_HE"
47,2,"h2HE_edu",0.00993999559432268,"edu","h2_HE"
47,3,"h2HE_edu",0.0169769264757633,"edu","h2_HE"
