"gen","seed","args_rmate","args_kphen","args_theta","args_cnoise","he_rg","rg_true","scenario","CN"
0,106,0.1,5,0.05,0,0.000884943857137848,-0.00020547017636521,"5xAM + VT (5%)","0"
1,106,0.1,5,0.05,0,0.229567397980913,0.0153950211976836,"5xAM + VT (5%)","0"
2,106,0.1,5,0.05,0,0.317718289069497,0.0283277078951478,"5xAM + VT (5%)","0"
3,106,0.1,5,0.05,0,0.35123035504378,0.034590606931256,"5xAM + VT (5%)","0"
4,106,0.1,5,0.05,0,0.353985738655403,0.0356066096279488,"5xAM + VT (5%)","0"
5,106,0.1,5,0.05,0,0.362299757060959,0.0368981396991631,"5xAM + VT (5%)","0"
0,106,0.1,5,0.05,0,-0.00251925810221772,-0.00112575514587126,"5xAM + VT (5%)","0"
1,106,0.1,5,0.05,0,0.232978201814118,0.0164580149426271,"5xAM + VT (5%)","0"
2,106,0.1,5,0.05,0,0.324218548451144,0.029939149494764,"5xAM + VT (5%)","0"
3,106,0.1,5,0.05,0,0.362224707408793,0.0341714969010505,"5xAM + VT (5%)","0"
4,106,0.1,5,0.05,0,0.372524426740019,0.0348286338702969,"5xAM + VT (5%)","0"
5,106,0.1,5,0.05,0,0.366524075128281,0.0371064140632202,"5xAM + VT (5%)","0"
0,106,0.1,5,0.05,0,0.00308829084771,0.00167056454295397,"5xAM + VT (5%)","0"
1,106,0.1,5,0.05,0,0.252522282811713,0.01946766333191,"5xAM + VT (5%)","0"
2,106,0.1,5,0.05,0,0.344536609756362,0.028737207645918,"5xAM + VT (5%)","0"
3,106,0.1,5,0.05,0,0.390114672516865,0.0342538199929217,"5xAM + VT (5%)","0"
4,106,0.1,5,0.05,0,0.401492593727691,0.0329039771721169,"5xAM + VT (5%)","0"
5,106,0.1,5,0.05,0,0.421265634619388,0.0359669861292689,"5xAM + VT (5%)","0"
0,107,0.1,5,0,0,0.000852514031579588,-0.000474301515267058,"5xAM","0"
1,107,0.1,5,0,0,0.0498159128972848,0.0240985636373985,"5xAM","0"
2,107,0.1,5,0,0,0.0797584701577795,0.0378907650669941,"5xAM","0"
3,107,0.1,5,0,0,0.105895703072378,0.0489576831122619,"5xAM","0"
4,107,0.1,5,0,0,0.115968685920825,0.0537997650928499,"5xAM","0"
5,107,0.1,5,0,0,0.11719332820282,0.05551591459358,"5xAM","0"
0,107,0.1,5,0,0,0.00206579652888995,0.000415864946172207,"5xAM","0"
1,107,0.1,5,0,0,0.052374587165156,0.0249925217868426,"5xAM","0"
2,107,0.1,5,0,0,0.0759164759991234,0.0373774666863748,"5xAM","0"
3,107,0.1,5,0,0,0.100945726378644,0.0474934407897566,"5xAM","0"
4,107,0.1,5,0,0,0.108197390203532,0.0499752350809737,"5xAM","0"
5,107,0.1,5,0,0,0.132170030846898,0.0579094416352464,"5xAM","0"
0,107,0.1,5,0,0,0.00129477971591676,-6.5364344607392e-05,"5xAM","0"
1,107,0.1,5,0,0,0.0523298576676238,0.0260086730815095,"5xAM","0"
2,107,0.1,5,0,0,0.0850978654165096,0.0408691438076716,"5xAM","0"
3,107,0.1,5,0,0,0.110912223175761,0.0505336152986643,"5xAM","0"
4,107,0.1,5,0,0,0.114592297571146,0.0547385906463272,"5xAM","0"
5,107,0.1,5,0,0,0.127395968945291,0.0591688412157549,"5xAM","0"
0,107,0.1,5,0.05,0,-0.00172372184425882,-0.00117753089250464,"5xAM + VT (5%)","0"
1,107,0.1,5,0.05,0,0.231587458083498,0.0159142756725278,"5xAM + VT (5%)","0"
2,107,0.1,5,0.05,0,0.31257803771033,0.026550746401073,"5xAM + VT (5%)","0"
3,107,0.1,5,0.05,0,0.351374542590248,0.0338495046981971,"5xAM + VT (5%)","0"
4,107,0.1,5,0.05,0,0.377150801829496,0.038797192081342,"5xAM + VT (5%)","0"
5,107,0.1,5,0.05,0,0.373834323894343,0.0398759316208525,"5xAM + VT (5%)","0"
0,107,0.1,5,0.05,0,0.000251045736759386,0.000329499026327546,"5xAM + VT (5%)","0"
1,107,0.1,5,0.05,0,0.241223567278285,0.0185655186806868,"5xAM + VT (5%)","0"
2,107,0.1,5,0.05,0,0.322760937571944,0.02753092454061,"5xAM + VT (5%)","0"
3,107,0.1,5,0.05,0,0.355974642291082,0.032046087695037,"5xAM + VT (5%)","0"
4,107,0.1,5,0.05,0,0.342706212345944,0.0281868601544888,"5xAM + VT (5%)","0"
5,107,0.1,5,0.05,0,0.364054341503248,0.0344174872332115,"5xAM + VT (5%)","0"
0,107,0.1,5,0.05,0,0.00152930787870774,0.00040660340261182,"5xAM + VT (5%)","0"
1,107,0.1,5,0.05,0,0.247823533246944,0.0191289415915876,"5xAM + VT (5%)","0"
2,107,0.1,5,0.05,0,0.341351290485305,0.0283453039445011,"5xAM + VT (5%)","0"
3,107,0.1,5,0.05,0,0.372367669180391,0.0280552146477004,"5xAM + VT (5%)","0"
4,107,0.1,5,0.05,0,0.405443439148862,0.0318051130173191,"5xAM + VT (5%)","0"
5,107,0.1,5,0.05,0,0.395405406196633,0.0289100409165725,"5xAM + VT (5%)","0"
0,108,0.1,5,0,0,-0.00247711351654036,-0.00139931696345264,"5xAM","0"
1,108,0.1,5,0,0,0.0469682990671027,0.0231072821047945,"5xAM","0"
2,108,0.1,5,0,0,0.080016202758404,0.0376217191390529,"5xAM","0"
3,108,0.1,5,0,0,0.0979530775205826,0.045348981547551,"5xAM","0"
4,108,0.1,5,0,0,0.112081724937662,0.0484731707538138,"5xAM","0"
5,108,0.1,5,0,0,0.114592946531885,0.0588180228145291,"5xAM","0"
0,108,0.1,5,0,0,-0.000903556273708421,-0.000388542851165985,"5xAM","0"
1,108,0.1,5,0,0,0.0492680186673889,0.0242051249630983,"5xAM","0"
2,108,0.1,5,0,0,0.0792669345340037,0.0378526014683325,"5xAM","0"
3,108,0.1,5,0,0,0.0911015001314423,0.0428960538666222,"5xAM","0"
4,108,0.1,5,0,0,0.102796167761418,0.0488131091431013,"5xAM","0"
5,108,0.1,5,0,0,0.118161839649816,0.0491916378551058,"5xAM","0"
0,108,0.1,5,0,0,6.32112511715603e-05,6.44665740583094e-05,"5xAM","0"
1,108,0.1,5,0,0,0.0526635512403321,0.0261073211968745,"5xAM","0"
2,108,0.1,5,0,0,0.092715931334618,0.0429740034232162,"5xAM","0"
3,108,0.1,5,0,0,0.102216649703668,0.0506607219499424,"5xAM","0"
4,108,0.1,5,0,0,0.125077366103389,0.0570246555842919,"5xAM","0"
5,108,0.1,5,0,0,0.122200120939896,0.05345380179484,"5xAM","0"
0,108,0.1,5,0.05,0,0.00108519506207768,0.000210506213619622,"5xAM + VT (5%)","0"
1,108,0.1,5,0.05,0,0.239706507807747,0.0180969851520847,"5xAM + VT (5%)","0"
2,108,0.1,5,0.05,0,0.317634717803404,0.026738917004975,"5xAM + VT (5%)","0"
3,108,0.1,5,0.05,0,0.333911790983501,0.0286682201429128,"5xAM + VT (5%)","0"
4,108,0.1,5,0.05,0,0.351669634715576,0.0330489082346324,"5xAM + VT (5%)","0"
5,108,0.1,5,0.05,0,0.350483348045361,0.0309986984690332,"5xAM + VT (5%)","0"
0,108,0.1,5,0.05,0,-0.00105081022614265,-0.000263711436210512,"5xAM + VT (5%)","0"
1,108,0.1,5,0.05,0,0.23733927973352,0.0177750197181693,"5xAM + VT (5%)","0"
2,108,0.1,5,0.05,0,0.320176054901329,0.0263096045585459,"5xAM + VT (5%)","0"
3,108,0.1,5,0.05,0,0.351773989973905,0.0333782560351402,"5xAM + VT (5%)","0"
4,108,0.1,5,0.05,0,0.365145181913378,0.0343849018959354,"5xAM + VT (5%)","0"
5,108,0.1,5,0.05,0,0.378188001870761,0.0361184102293958,"5xAM + VT (5%)","0"
0,108,0.1,5,0.05,0,0.00169784233990442,0.001084071323511,"5xAM + VT (5%)","0"
1,108,0.1,5,0.05,0,0.251328011031602,0.0185026657203619,"5xAM + VT (5%)","0"
2,108,0.1,5,0.05,0,0.347895609904046,0.0282033981464979,"5xAM + VT (5%)","0"
3,108,0.1,5,0.05,0,0.389387455803491,0.0320922875037972,"5xAM + VT (5%)","0"
4,108,0.1,5,0.05,0,0.401843281999143,0.0313783772404297,"5xAM + VT (5%)","0"
5,108,0.1,5,0.05,0,0.406864584364075,0.0350120940352159,"5xAM + VT (5%)","0"
0,109,0.1,5,0,0,0.00257710365732092,0.000189558145871035,"5xAM","0"
1,109,0.1,5,0,0,0.0493898699033445,0.0240517651135194,"5xAM","0"
2,109,0.1,5,0,0,0.0816767598871666,0.0387963303885965,"5xAM","0"
3,109,0.1,5,0,0,0.107782031739832,0.0487428183723364,"5xAM","0"
4,109,0.1,5,0,0,0.12456279676333,0.0556865718354683,"5xAM","0"
5,109,0.1,5,0,0,0.107857145098977,0.0521302376155748,"5xAM","0"
0,109,0.1,5,0,0,0.00150195702381709,0.000236685008166246,"5xAM","0"
1,109,0.1,5,0,0,0.0552322315352522,0.0257893192889095,"5xAM","0"
2,109,0.1,5,0,0,0.0871990231040437,0.0410790977782659,"5xAM","0"
3,109,0.1,5,0,0,0.111587819356749,0.0491776919002599,"5xAM","0"
4,109,0.1,5,0,0,0.129921840235837,0.0555145499780766,"5xAM","0"
5,109,0.1,5,0,0,0.118509506672185,0.0566639286811709,"5xAM","0"
0,109,0.1,5,0,0,0.000977150388324679,1.20903215923961e-05,"5xAM","0"
1,109,0.1,5,0,0,0.0545753926029822,0.0272110502891923,"5xAM","0"
2,109,0.1,5,0,0,0.0915287604305162,0.0431250846511698,"5xAM","0"
3,109,0.1,5,0,0,0.112046556930684,0.054796802683124,"5xAM","0"
4,109,0.1,5,0,0,0.134176421905357,0.0619082850818599,"5xAM","0"
5,109,0.1,5,0,0,0.130812312361488,0.0612005693971832,"5xAM","0"
0,109,0.1,5,0.05,0,-0.000149637880084016,-0.000655299592661089,"5xAM + VT (5%)","0"
1,109,0.1,5,0.05,0,0.236392409948173,0.0176321425427612,"5xAM + VT (5%)","0"
2,109,0.1,5,0.05,0,0.315803194738032,0.0270446298800984,"5xAM + VT (5%)","0"
3,109,0.1,5,0.05,0,0.34424498168087,0.0303115198194333,"5xAM + VT (5%)","0"
4,109,0.1,5,0.05,0,0.349700132419193,0.0308715776895835,"5xAM + VT (5%)","0"
5,109,0.1,5,0.05,0,0.364990471058273,0.0349363845314619,"5xAM + VT (5%)","0"
0,109,0.1,5,0.05,0,-6.5732139581323e-05,-0.000471472297009247,"5xAM + VT (5%)","0"
1,109,0.1,5,0.05,0,0.235361181834169,0.0158338189902547,"5xAM + VT (5%)","0"
2,109,0.1,5,0.05,0,0.324721925949197,0.0278677068755343,"5xAM + VT (5%)","0"
3,109,0.1,5,0.05,0,0.360458792877929,0.0336910762679882,"5xAM + VT (5%)","0"
4,109,0.1,5,0.05,0,0.364379713003283,0.0341787969040988,"5xAM + VT (5%)","0"
5,109,0.1,5,0.05,0,0.368274742055556,0.0336103211653065,"5xAM + VT (5%)","0"
0,109,0.1,5,0.05,0,-0.000756155189873149,-0.000651706245928103,"5xAM + VT (5%)","0"
1,109,0.1,5,0.05,0,0.247556697853716,0.0172424764787201,"5xAM + VT (5%)","0"
2,109,0.1,5,0.05,0,0.343337425994239,0.0266441176719515,"5xAM + VT (5%)","0"
3,109,0.1,5,0.05,0,0.378454038090641,0.0299837226688258,"5xAM + VT (5%)","0"
4,109,0.1,5,0.05,0,0.396102388274415,0.0342395837333083,"5xAM + VT (5%)","0"
5,109,0.1,5,0.05,0,0.4282407481832,0.0350387234792376,"5xAM + VT (5%)","0"
0,11,0.1,5,0,0,0.00143325400969295,0.000528403453097423,"5xAM","0"
1,11,0.1,5,0,0,0.0531111008606609,0.0246603125738097,"5xAM","0"
2,11,0.1,5,0,0,0.0811903777438052,0.0389466195676412,"5xAM","0"
3,11,0.1,5,0,0,0.104739100253122,0.049317772386755,"5xAM","0"
4,11,0.1,5,0,0,0.120522107548829,0.0564552339856764,"5xAM","0"
5,11,0.1,5,0,0,0.139915475829575,0.0638080163202597,"5xAM","0"
0,11,0.1,5,0,0,-0.00284821408791205,-0.000367193383595034,"5xAM","0"
1,11,0.1,5,0,0,0.0472420894179283,0.0226855755004188,"5xAM","0"
2,11,0.1,5,0,0,0.0745596941144354,0.035895748159266,"5xAM","0"
3,11,0.1,5,0,0,0.107720888405852,0.04862176963643,"5xAM","0"
4,11,0.1,5,0,0,0.127411754702165,0.0559310412531579,"5xAM","0"
5,11,0.1,5,0,0,0.133917439008051,0.0584528708989191,"5xAM","0"
0,11,0.1,5,0,0,-0.000483267536036711,-0.000425247079813244,"5xAM","0"
1,11,0.1,5,0,0,0.0553248197450861,0.026085341420167,"5xAM","0"
2,11,0.1,5,0,0,0.0952042290492898,0.0431766625035702,"5xAM","0"
3,11,0.1,5,0,0,0.0979813244472536,0.0488912704917506,"5xAM","0"
4,11,0.1,5,0,0,0.127554273313243,0.0576985013914945,"5xAM","0"
5,11,0.1,5,0,0,0.121105705895826,0.0577523320833204,"5xAM","0"
0,11,0.1,5,0.05,0,-0.00126289696008731,-0.000934198240498436,"5xAM + VT (5%)","0"
1,11,0.1,5,0.05,0,0.231254124622565,0.0166768737163889,"5xAM + VT (5%)","0"
2,11,0.1,5,0.05,0,0.313187839981788,0.0264710640053896,"5xAM + VT (5%)","0"
3,11,0.1,5,0.05,0,0.342540012034228,0.0316687304076711,"5xAM + VT (5%)","0"
4,11,0.1,5,0.05,0,0.362095565918313,0.0359898114173213,"5xAM + VT (5%)","0"
5,11,0.1,5,0.05,0,0.39554881751065,0.0437227424970442,"5xAM + VT (5%)","0"
0,11,0.1,5,0.05,0,-0.000781650587159359,0.000130806521546606,"5xAM + VT (5%)","0"
1,11,0.1,5,0.05,0,0.233149951778897,0.0170965386429928,"5xAM + VT (5%)","0"
2,11,0.1,5,0.05,0,0.323734261400832,0.0283181513776245,"5xAM + VT (5%)","0"
3,11,0.1,5,0.05,0,0.354693229266192,0.0326790905167478,"5xAM + VT (5%)","0"
4,11,0.1,5,0.05,0,0.37826787908418,0.0367696689303495,"5xAM + VT (5%)","0"
5,11,0.1,5,0.05,0,0.379661909335975,0.0406575261917139,"5xAM + VT (5%)","0"
0,11,0.1,5,0.05,0,-0.000664702308765401,0.000436861332883157,"5xAM + VT (5%)","0"
1,11,0.1,5,0.05,0,0.245762854422686,0.0177006128995129,"5xAM + VT (5%)","0"
2,11,0.1,5,0.05,0,0.343415681745871,0.0277048555209582,"5xAM + VT (5%)","0"
3,11,0.1,5,0.05,0,0.372218196465131,0.0315045826084426,"5xAM + VT (5%)","0"
4,11,0.1,5,0.05,0,0.403875997460007,0.034320024581695,"5xAM + VT (5%)","0"
5,11,0.1,5,0.05,0,0.412103892271399,0.0360292303155381,"5xAM + VT (5%)","0"
0,110,0.1,5,0,0,0.00112084855763827,0.000900628395952239,"5xAM","0"
1,110,0.1,5,0,0,0.0541522518054026,0.0242844205308814,"5xAM","0"
2,110,0.1,5,0,0,0.0802761578378223,0.0381703752126056,"5xAM","0"
3,110,0.1,5,0,0,0.102097959685392,0.0477204782316362,"5xAM","0"
4,110,0.1,5,0,0,0.104085874699761,0.0479543719574181,"5xAM","0"
5,110,0.1,5,0,0,0.109663959534427,0.0504156816294826,"5xAM","0"
0,110,0.1,5,0,0,0.000944149753303406,0.000781841477772832,"5xAM","0"
1,110,0.1,5,0,0,0.052639452097759,0.0251581965835696,"5xAM","0"
2,110,0.1,5,0,0,0.0770536760517501,0.0386900017778914,"5xAM","0"
3,110,0.1,5,0,0,0.0920180949520321,0.0448803116004298,"5xAM","0"
4,110,0.1,5,0,0,0.117548209133405,0.0506359849396298,"5xAM","0"
5,110,0.1,5,0,0,0.130206173522777,0.0606658660466435,"5xAM","0"
0,110,0.1,5,0,0,0.00195728147592086,0.000716853293878258,"5xAM","0"
1,110,0.1,5,0,0,0.0567032593013569,0.026333491850004,"5xAM","0"
2,110,0.1,5,0,0,0.0828522434094924,0.0401126193322438,"5xAM","0"
3,110,0.1,5,0,0,0.106461744719544,0.0508193488534012,"5xAM","0"
4,110,0.1,5,0,0,0.127991243832459,0.0590285353197479,"5xAM","0"
5,110,0.1,5,0,0,0.133824451739758,0.0618429897424929,"5xAM","0"
0,110,0.1,5,0.05,0,0.00201494743561963,0.000517329605957816,"5xAM + VT (5%)","0"
1,110,0.1,5,0.05,0,0.238758684072109,0.0187249362300658,"5xAM + VT (5%)","0"
2,110,0.1,5,0.05,0,0.316221095379698,0.0271746180553886,"5xAM + VT (5%)","0"
3,110,0.1,5,0.05,0,0.348112604147523,0.030884909853562,"5xAM + VT (5%)","0"
4,110,0.1,5,0.05,0,0.354585214380728,0.0335508019682796,"5xAM + VT (5%)","0"
5,110,0.1,5,0.05,0,0.346504586353074,0.0332639902770892,"5xAM + VT (5%)","0"
0,110,0.1,5,0.05,0,-0.000860379010984304,-0.000989988015818746,"5xAM + VT (5%)","0"
1,110,0.1,5,0.05,0,0.231445640746544,0.0160032748325138,"5xAM + VT (5%)","0"
2,110,0.1,5,0.05,0,0.314830769742934,0.0248266109048078,"5xAM + VT (5%)","0"
3,110,0.1,5,0.05,0,0.352676346170182,0.0328839185368391,"5xAM + VT (5%)","0"
4,110,0.1,5,0.05,0,0.382466891575946,0.0388704905189345,"5xAM + VT (5%)","0"
5,110,0.1,5,0.05,0,0.373185387527648,0.0390596292255872,"5xAM + VT (5%)","0"
0,110,0.1,5,0.05,0,0.000487293754082624,-0.000236225124682267,"5xAM + VT (5%)","0"
1,110,0.1,5,0.05,0,0.250639309046697,0.0191919435858304,"5xAM + VT (5%)","0"
2,110,0.1,5,0.05,0,0.343502871091741,0.0283176053811731,"5xAM + VT (5%)","0"
3,110,0.1,5,0.05,0,0.370158176998322,0.0291119017936534,"5xAM + VT (5%)","0"
4,110,0.1,5,0.05,0,0.405505576255912,0.0332009414499052,"5xAM + VT (5%)","0"
5,110,0.1,5,0.05,0,0.397480030511404,0.027680468245225,"5xAM + VT (5%)","0"
0,111,0.1,5,0,0,-0.000828680633738623,-0.000703770503692126,"5xAM","0"
1,111,0.1,5,0,0,0.0483708762688297,0.0238978837260761,"5xAM","0"
2,111,0.1,5,0,0,0.0825557651796944,0.038306921024174,"5xAM","0"
3,111,0.1,5,0,0,0.106581881576674,0.0484371562744674,"5xAM","0"
4,111,0.1,5,0,0,0.121239733630682,0.0555802880391808,"5xAM","0"
5,111,0.1,5,0,0,0.11434528305087,0.0574322516962856,"5xAM","0"
0,111,0.1,5,0,0,-0.000905942020098778,-0.000258960255752858,"5xAM","0"
1,111,0.1,5,0,0,0.0491262677226927,0.0242733494689283,"5xAM","0"
2,111,0.1,5,0,0,0.0833913819872942,0.0384253306361806,"5xAM","0"
3,111,0.1,5,0,0,0.0979015442722267,0.0472800693869446,"5xAM","0"
4,111,0.1,5,0,0,0.109094791351691,0.0507204339061811,"5xAM","0"
5,111,0.1,5,0,0,0.135997133659766,0.0591986286070824,"5xAM","0"
0,111,0.1,5,0,0,-0.00257061601249216,-0.00101211280228478,"5xAM","0"
1,111,0.1,5,0,0,0.0545468391485108,0.0259001936451344,"5xAM","0"
2,111,0.1,5,0,0,0.0906882213768348,0.0426159466063154,"5xAM","0"
3,111,0.1,5,0,0,0.109243236519929,0.0517971686198683,"5xAM","0"
4,111,0.1,5,0,0,0.111110444152571,0.0537306671089489,"5xAM","0"
5,111,0.1,5,0,0,0.124507832853421,0.0604196734466277,"5xAM","0"
0,111,0.1,5,0.05,0,-0.00353442071223961,-0.000975722754131734,"5xAM + VT (5%)","0"
1,111,0.1,5,0.05,0,0.232683685153627,0.016065610945255,"5xAM + VT (5%)","0"
2,111,0.1,5,0.05,0,0.312578232168894,0.0255828325580188,"5xAM + VT (5%)","0"
3,111,0.1,5,0.05,0,0.341194249485561,0.0298565649499191,"5xAM + VT (5%)","0"
4,111,0.1,5,0.05,0,0.342615372503364,0.0291412866113031,"5xAM + VT (5%)","0"
5,111,0.1,5,0.05,0,0.354442937948679,0.0357429943489981,"5xAM + VT (5%)","0"
0,111,0.1,5,0.05,0,-0.00163373723755648,-0.000886981642305775,"5xAM + VT (5%)","0"
1,111,0.1,5,0.05,0,0.236176024420486,0.0179334007435158,"5xAM + VT (5%)","0"
2,111,0.1,5,0.05,0,0.324136536329801,0.0278828136368861,"5xAM + VT (5%)","0"
3,111,0.1,5,0.05,0,0.366567966010474,0.0341963743175561,"5xAM + VT (5%)","0"
4,111,0.1,5,0.05,0,0.37322101743077,0.0370447122633151,"5xAM + VT (5%)","0"
5,111,0.1,5,0.05,0,0.394420006694161,0.041149491231215,"5xAM + VT (5%)","0"
0,111,0.1,5,0.05,0,0.000918690778752503,0.000217455626664288,"5xAM + VT (5%)","0"
1,111,0.1,5,0.05,0,0.251181196593318,0.0180308288735131,"5xAM + VT (5%)","0"
2,111,0.1,5,0.05,0,0.344312263862381,0.0262853858172526,"5xAM + VT (5%)","0"
3,111,0.1,5,0.05,0,0.382775411057527,0.0297024914697169,"5xAM + VT (5%)","0"
4,111,0.1,5,0.05,0,0.385525390360193,0.0306102504294886,"5xAM + VT (5%)","0"
5,111,0.1,5,0.05,0,0.39612308987655,0.0286101430507961,"5xAM + VT (5%)","0"
0,112,0.1,5,0,0,-0.00138194414222919,-0.000545036505764356,"5xAM","0"
1,112,0.1,5,0,0,0.0517307169809498,0.0246281575939894,"5xAM","0"
2,112,0.1,5,0,0,0.0866692647248753,0.0420005718678153,"5xAM","0"
3,112,0.1,5,0,0,0.106794958438972,0.0517041699801912,"5xAM","0"
4,112,0.1,5,0,0,0.124954617681269,0.0558415928937969,"5xAM","0"
5,112,0.1,5,0,0,0.122564228306309,0.0579655949174983,"5xAM","0"
0,112,0.1,5,0,0,-0.000458863623613012,-0.000120826434687503,"5xAM","0"
1,112,0.1,5,0,0,0.0513593579531188,0.0250141291135954,"5xAM","0"
2,112,0.1,5,0,0,0.0850953866000557,0.0419424936821955,"5xAM","0"
3,112,0.1,5,0,0,0.103082865068628,0.0485609991118519,"5xAM","0"
4,112,0.1,5,0,0,0.113300016116286,0.0526634262873572,"5xAM","0"
5,112,0.1,5,0,0,0.126790128850979,0.05913576778867,"5xAM","0"
0,112,0.1,5,0,0,-0.00200203649123575,-0.00107742018077441,"5xAM","0"
1,112,0.1,5,0,0,0.0577341009904145,0.0273140939841469,"5xAM","0"
2,112,0.1,5,0,0,0.0880867647971508,0.0424253014424841,"5xAM","0"
3,112,0.1,5,0,0,0.112466843343804,0.0517099281854608,"5xAM","0"
4,112,0.1,5,0,0,0.138279378835871,0.0604252397967801,"5xAM","0"
5,112,0.1,5,0,0,0.13980253316291,0.0618276846238985,"5xAM","0"
0,112,0.1,5,0.05,0,0.000770786096158573,7.540026686649e-05,"5xAM + VT (5%)","0"
1,112,0.1,5,0.05,0,0.231702676730751,0.016142902429423,"5xAM + VT (5%)","0"
2,112,0.1,5,0.05,0,0.31301955063029,0.0268501618526673,"5xAM + VT (5%)","0"
3,112,0.1,5,0.05,0,0.342483417118677,0.0322839758540794,"5xAM + VT (5%)","0"
4,112,0.1,5,0.05,0,0.356957497025531,0.0374724806130929,"5xAM + VT (5%)","0"
5,112,0.1,5,0.05,0,0.367702776920394,0.0352291236328403,"5xAM + VT (5%)","0"
0,112,0.1,5,0.05,0,0.0014529178817417,0.000704048740381058,"5xAM + VT (5%)","0"
1,112,0.1,5,0.05,0,0.238676973209131,0.0176448648860699,"5xAM + VT (5%)","0"
2,112,0.1,5,0.05,0,0.320661659572904,0.0281052306419929,"5xAM + VT (5%)","0"
3,112,0.1,5,0.05,0,0.354283294928372,0.0311837023978724,"5xAM + VT (5%)","0"
4,112,0.1,5,0.05,0,0.363500919682029,0.0321074579294523,"5xAM + VT (5%)","0"
5,112,0.1,5,0.05,0,0.364833297559687,0.0318504615905849,"5xAM + VT (5%)","0"
0,112,0.1,5,0.05,0,-0.00106953472836153,-0.000478803012550593,"5xAM + VT (5%)","0"
1,112,0.1,5,0.05,0,0.251302357286709,0.0190474403720654,"5xAM + VT (5%)","0"
2,112,0.1,5,0.05,0,0.345623578418076,0.0267286801723972,"5xAM + VT (5%)","0"
3,112,0.1,5,0.05,0,0.387521082501969,0.0329832068633259,"5xAM + VT (5%)","0"
4,112,0.1,5,0.05,0,0.390707642607986,0.0316818729395875,"5xAM + VT (5%)","0"
5,112,0.1,5,0.05,0,0.414220364647428,0.0340192503787777,"5xAM + VT (5%)","0"
0,113,0.1,5,0,0,-0.00128706727199426,-0.00102777213219758,"5xAM","0"
1,113,0.1,5,0,0,0.0511945287189457,0.0246785275204851,"5xAM","0"
2,113,0.1,5,0,0,0.0817268302278021,0.0392175046413974,"5xAM","0"
3,113,0.1,5,0,0,0.0992726759210187,0.0486192047191598,"5xAM","0"
4,113,0.1,5,0,0,0.115257373173848,0.0541463627313567,"5xAM","0"
5,113,0.1,5,0,0,0.113722382997357,0.0582018246412214,"5xAM","0"
0,113,0.1,5,0,0,-0.000752103732239161,6.31927405811783e-05,"5xAM","0"
1,113,0.1,5,0,0,0.0494395870012215,0.0234629113847252,"5xAM","0"
2,113,0.1,5,0,0,0.0837061663914972,0.0392542077146178,"5xAM","0"
3,113,0.1,5,0,0,0.096372628932706,0.0466579575285675,"5xAM","0"
4,113,0.1,5,0,0,0.114535335803428,0.0524416829292464,"5xAM","0"
5,113,0.1,5,0,0,0.124868009907458,0.0575401760362577,"5xAM","0"
0,113,0.1,5,0,0,-0.000989110781553498,0.00018893109909261,"5xAM","0"
1,113,0.1,5,0,0,0.053762908859065,0.0265171411518569,"5xAM","0"
2,113,0.1,5,0,0,0.0965311696907338,0.0436954586712914,"5xAM","0"
3,113,0.1,5,0,0,0.10638337734862,0.0508417109053005,"5xAM","0"
4,113,0.1,5,0,0,0.12434871763701,0.0558789539927789,"5xAM","0"
5,113,0.1,5,0,0,0.108921166409493,0.0521855268454929,"5xAM","0"
0,113,0.1,5,0.05,0,-0.000153748219335444,0.000279445888758257,"5xAM + VT (5%)","0"
1,113,0.1,5,0.05,0,0.232550027357616,0.0156549890465902,"5xAM + VT (5%)","0"
2,113,0.1,5,0.05,0,0.320306726790177,0.026446977419712,"5xAM + VT (5%)","0"
3,113,0.1,5,0.05,0,0.346494660945532,0.031495276449034,"5xAM + VT (5%)","0"
4,113,0.1,5,0.05,0,0.355798502228764,0.0328162475891286,"5xAM + VT (5%)","0"
5,113,0.1,5,0.05,0,0.36045229362681,0.034902166586763,"5xAM + VT (5%)","0"
0,113,0.1,5,0.05,0,0.000294300049137698,0.000631020717724964,"5xAM + VT (5%)","0"
1,113,0.1,5,0.05,0,0.239438106569689,0.0182854313878988,"5xAM + VT (5%)","0"
2,113,0.1,5,0.05,0,0.321424957507149,0.0250422510569519,"5xAM + VT (5%)","0"
3,113,0.1,5,0.05,0,0.351531628684856,0.0313479344389568,"5xAM + VT (5%)","0"
4,113,0.1,5,0.05,0,0.35771283439768,0.0333703222171693,"5xAM + VT (5%)","0"
5,113,0.1,5,0.05,0,0.379194651054909,0.0340906232100326,"5xAM + VT (5%)","0"
0,113,0.1,5,0.05,0,-8.42344163878255e-05,-0.000265694640751158,"5xAM + VT (5%)","0"
1,113,0.1,5,0.05,0,0.245735852321689,0.016181700219499,"5xAM + VT (5%)","0"
2,113,0.1,5,0.05,0,0.338640307440521,0.0248523103338355,"5xAM + VT (5%)","0"
3,113,0.1,5,0.05,0,0.38399242152713,0.0312410611932572,"5xAM + VT (5%)","0"
4,113,0.1,5,0.05,0,0.384095084256662,0.0297058960057777,"5xAM + VT (5%)","0"
5,113,0.1,5,0.05,0,0.388536960690216,0.0271996716822673,"5xAM + VT (5%)","0"
0,114,0.1,5,0,0,0.000561639902861846,-0.000155666925005146,"5xAM","0"
1,114,0.1,5,0,0,0.0525350464449062,0.0250062172908153,"5xAM","0"
