"gen","scenario","seed","quantity","h2"
4,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.554600703716278
5,"5xAM + GxE",13,"Pop. estimated (LDSC)",0.545564770698547
0,"5xAM + VT",13,"Pop. estimated (LDSC)",0.504571849107742
1,"5xAM + VT",13,"Pop. estimated (LDSC)",0.575039100646973
2,"5xAM + VT",13,"Pop. estimated (LDSC)",0.608636808395386
3,"5xAM + VT",13,"Pop. estimated (LDSC)",0.629456579685211
4,"5xAM + VT",13,"Pop. estimated (LDSC)",0.630485129356384
5,"5xAM + VT",13,"Pop. estimated (LDSC)",0.652457225322723
0,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.504284691810608
1,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.571889793872833
2,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.602890849113464
3,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.618039631843567
4,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.620275819301605
5,"5xAM + VT + GxE",13,"Pop. estimated (LDSC)",0.611180830001831
0,"5xAM",14,"Pop. estimated (LDSC)",0.497259080410004
1,"5xAM",14,"Pop. estimated (LDSC)",0.515116035938263
2,"5xAM",14,"Pop. estimated (LDSC)",0.52973757982254
3,"5xAM",14,"Pop. estimated (LDSC)",0.533811575174332
4,"5xAM",14,"Pop. estimated (LDSC)",0.539680063724518
5,"5xAM",14,"Pop. estimated (LDSC)",0.540629374980927
0,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.496774888038635
1,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.520203232765198
2,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.532598638534546
3,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.541560888290405
4,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.550080275535583
5,"5xAM + GxE",14,"Pop. estimated (LDSC)",0.558243823051453
0,"5xAM + VT",14,"Pop. estimated (LDSC)",0.495786684751511
1,"5xAM + VT",14,"Pop. estimated (LDSC)",0.564541113376617
2,"5xAM + VT",14,"Pop. estimated (LDSC)",0.592023384571075
3,"5xAM + VT",14,"Pop. estimated (LDSC)",0.611404812335968
4,"5xAM + VT",14,"Pop. estimated (LDSC)",0.612463319301605
5,"5xAM + VT",14,"Pop. estimated (LDSC)",0.608566474914551
0,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.495480638742447
1,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.56105762720108
2,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.595038080215454
3,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.611776793003082
4,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.617833197116852
5,"5xAM + VT + GxE",14,"Pop. estimated (LDSC)",0.600954878330231
0,"5xAM",15,"Pop. estimated (LDSC)",0.499684804677963
1,"5xAM",15,"Pop. estimated (LDSC)",0.516318929195404
2,"5xAM",15,"Pop. estimated (LDSC)",0.53225564956665
3,"5xAM",15,"Pop. estimated (LDSC)",0.543256568908691
4,"5xAM",15,"Pop. estimated (LDSC)",0.536348307132721
5,"5xAM",15,"Pop. estimated (LDSC)",0.550611627101898
0,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.500195384025574
1,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.52073620557785
2,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.536128652095795
3,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.549297559261322
4,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.550760340690613
5,"5xAM + GxE",15,"Pop. estimated (LDSC)",0.552814972400665
0,"5xAM + VT",15,"Pop. estimated (LDSC)",0.496627444028854
1,"5xAM + VT",15,"Pop. estimated (LDSC)",0.567013263702393
2,"5xAM + VT",15,"Pop. estimated (LDSC)",0.599406182765961
3,"5xAM + VT",15,"Pop. estimated (LDSC)",0.617482829093933
4,"5xAM + VT",15,"Pop. estimated (LDSC)",0.636292386054993
5,"5xAM + VT",15,"Pop. estimated (LDSC)",0.645397973060608
0,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.501270854473114
1,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.561286699771881
2,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.596705055236816
3,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.61667914390564
4,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.616222035884857
5,"5xAM + VT + GxE",15,"Pop. estimated (LDSC)",0.61340320110321
0,"5xAM",16,"Pop. estimated (LDSC)",0.501824086904526
1,"5xAM",16,"Pop. estimated (LDSC)",0.520163464546204
2,"5xAM",16,"Pop. estimated (LDSC)",0.535525619983673
3,"5xAM",16,"Pop. estimated (LDSC)",0.548530673980713
4,"5xAM",16,"Pop. estimated (LDSC)",0.555496501922607
5,"5xAM",16,"Pop. estimated (LDSC)",0.546586012840271
0,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.505314034223556
1,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.521683168411255
2,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.53401483297348
3,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.541872203350067
4,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.553105401992798
5,"5xAM + GxE",16,"Pop. estimated (LDSC)",0.553090453147888
0,"5xAM + VT",16,"Pop. estimated (LDSC)",0.500589138269424
1,"5xAM + VT",16,"Pop. estimated (LDSC)",0.573462879657745
2,"5xAM + VT",16,"Pop. estimated (LDSC)",0.607289409637451
3,"5xAM + VT",16,"Pop. estimated (LDSC)",0.620155882835388
4,"5xAM + VT",16,"Pop. estimated (LDSC)",0.624836528301239
5,"5xAM + VT",16,"Pop. estimated (LDSC)",0.654588270187378
0,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.502164256572723
1,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.566317248344421
2,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.599291777610779
3,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.609589326381683
4,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.625627553462982
5,"5xAM + VT + GxE",16,"Pop. estimated (LDSC)",0.620101320743561
0,"5xAM",17,"Pop. estimated (LDSC)",0.499481409788132
1,"5xAM",17,"Pop. estimated (LDSC)",0.516698008775711
2,"5xAM",17,"Pop. estimated (LDSC)",0.535006904602051
3,"5xAM",17,"Pop. estimated (LDSC)",0.552266561985016
4,"5xAM",17,"Pop. estimated (LDSC)",0.546274137496948
5,"5xAM",17,"Pop. estimated (LDSC)",0.560829830169678
0,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.502874684333801
1,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.524213099479675
2,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.541332471370697
3,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.547350633144379
4,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.556221807003021
5,"5xAM + GxE",17,"Pop. estimated (LDSC)",0.557847547531128
0,"5xAM + VT",17,"Pop. estimated (LDSC)",0.499633878469467
1,"5xAM + VT",17,"Pop. estimated (LDSC)",0.570463013648987
2,"5xAM + VT",17,"Pop. estimated (LDSC)",0.606704843044281
3,"5xAM + VT",17,"Pop. estimated (LDSC)",0.629032957553864
4,"5xAM + VT",17,"Pop. estimated (LDSC)",0.638337969779968
5,"5xAM + VT",17,"Pop. estimated (LDSC)",0.641327750682831
0,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.498213744163513
1,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.565904569625854
2,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.599807250499725
3,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.609494078159332
4,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.618382227420807
5,"5xAM + VT + GxE",17,"Pop. estimated (LDSC)",0.63591034412384
0,"5xAM",18,"Pop. estimated (LDSC)",0.498338043689728
1,"5xAM",18,"Pop. estimated (LDSC)",0.515426361560822
2,"5xAM",18,"Pop. estimated (LDSC)",0.527943956851959
3,"5xAM",18,"Pop. estimated (LDSC)",0.544188845157623
4,"5xAM",18,"Pop. estimated (LDSC)",0.547758662700653
5,"5xAM",18,"Pop. estimated (LDSC)",0.542107880115509
0,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.498147839307785
1,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.519009113311768
2,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.534743654727936
3,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.54128258228302
4,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.546840345859528
5,"5xAM + GxE",18,"Pop. estimated (LDSC)",0.553491902351379
0,"5xAM + VT",18,"Pop. estimated (LDSC)",0.495792901515961
1,"5xAM + VT",18,"Pop. estimated (LDSC)",0.56159291267395
2,"5xAM + VT",18,"Pop. estimated (LDSC)",0.598451733589172
3,"5xAM + VT",18,"Pop. estimated (LDSC)",0.61523585319519
4,"5xAM + VT",18,"Pop. estimated (LDSC)",0.618691480159759
5,"5xAM + VT",18,"Pop. estimated (LDSC)",0.629184401035309
0,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.499161344766617
1,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.563770806789398
2,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.600698781013489
3,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.615513503551483
4,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.607933378219604
5,"5xAM + VT + GxE",18,"Pop. estimated (LDSC)",0.600324714183807
0,"5xAM",19,"Pop. estimated (LDSC)",0.504132837057114
1,"5xAM",19,"Pop. estimated (LDSC)",0.525165724754334
2,"5xAM",19,"Pop. estimated (LDSC)",0.539767920970917
3,"5xAM",19,"Pop. estimated (LDSC)",0.543812620639801
4,"5xAM",19,"Pop. estimated (LDSC)",0.556494462490082
5,"5xAM",19,"Pop. estimated (LDSC)",0.560812401771545
0,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.505699568986893
1,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.52426530122757
2,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.532064962387085
3,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.543549966812134
4,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.558229994773865
5,"5xAM + GxE",19,"Pop. estimated (LDSC)",0.566235208511353
0,"5xAM + VT",19,"Pop. estimated (LDSC)",0.501538282632828
1,"5xAM + VT",19,"Pop. estimated (LDSC)",0.572297954559326
2,"5xAM + VT",19,"Pop. estimated (LDSC)",0.605131351947784
3,"5xAM + VT",19,"Pop. estimated (LDSC)",0.623488020896912
4,"5xAM + VT",19,"Pop. estimated (LDSC)",0.627590620517731
5,"5xAM + VT",19,"Pop. estimated (LDSC)",0.635806775093079
0,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.502550953626633
1,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.571088695526123
2,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.600367057323456
3,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.61444445848465
4,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.610309612751007
5,"5xAM + VT + GxE",19,"Pop. estimated (LDSC)",0.622349560260773
0,"5xAM",2,"Pop. estimated (LDSC)",0.495299553871155
1,"5xAM",2,"Pop. estimated (LDSC)",0.514610141515732
2,"5xAM",2,"Pop. estimated (LDSC)",0.524384236335754
3,"5xAM",2,"Pop. estimated (LDSC)",0.533210027217865
4,"5xAM",2,"Pop. estimated (LDSC)",0.544384431838989
5,"5xAM",2,"Pop. estimated (LDSC)",0.537944805622101
0,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.494724816083908
1,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.510992926359177
2,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.526672387123108
3,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.533859777450562
4,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.536093235015869
5,"5xAM + GxE",2,"Pop. estimated (LDSC)",0.542142796516419
0,"5xAM + VT",2,"Pop. estimated (LDSC)",0.491397500038147
1,"5xAM + VT",2,"Pop. estimated (LDSC)",0.562269055843353
2,"5xAM + VT",2,"Pop. estimated (LDSC)",0.600529539585114
3,"5xAM + VT",2,"Pop. estimated (LDSC)",0.611216259002686
4,"5xAM + VT",2,"Pop. estimated (LDSC)",0.624249339103699
5,"5xAM + VT",2,"Pop. estimated (LDSC)",0.626767289638519
0,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.496305012702942
1,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.562521541118622
2,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.59067417383194
3,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.603004503250122
4,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.609281802177429
5,"5xAM + VT + GxE",2,"Pop. estimated (LDSC)",0.622466897964478
0,"5xAM",20,"Pop. estimated (LDSC)",0.499571961164474
1,"5xAM",20,"Pop. estimated (LDSC)",0.522664678096771
2,"5xAM",20,"Pop. estimated (LDSC)",0.535773777961731
3,"5xAM",20,"Pop. estimated (LDSC)",0.552796709537506
4,"5xAM",20,"Pop. estimated (LDSC)",0.556042647361755
5,"5xAM",20,"Pop. estimated (LDSC)",0.557751822471619
0,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.506646013259888
1,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.524992680549622
2,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.539834558963776
3,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.545060205459595
4,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.554913473129272
5,"5xAM + GxE",20,"Pop. estimated (LDSC)",0.559591948986053
0,"5xAM + VT",20,"Pop. estimated (LDSC)",0.498844313621521
1,"5xAM + VT",20,"Pop. estimated (LDSC)",0.572648513317108
2,"5xAM + VT",20,"Pop. estimated (LDSC)",0.609253346920013
3,"5xAM + VT",20,"Pop. estimated (LDSC)",0.628510010242462
4,"5xAM + VT",20,"Pop. estimated (LDSC)",0.635739517211914
5,"5xAM + VT",20,"Pop. estimated (LDSC)",0.637249302864075
0,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.504456704854965
1,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.566522419452667
2,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.597087383270264
3,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.614828598499298
4,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.618325865268707
5,"5xAM + VT + GxE",20,"Pop. estimated (LDSC)",0.617110300064087
0,"5xAM",21,"Pop. estimated (LDSC)",0.495009559392929
1,"5xAM",21,"Pop. estimated (LDSC)",0.516141819953919
2,"5xAM",21,"Pop. estimated (LDSC)",0.528877997398376
3,"5xAM",21,"Pop. estimated (LDSC)",0.535025954246521
4,"5xAM",21,"Pop. estimated (LDSC)",0.545213615894318
5,"5xAM",21,"Pop. estimated (LDSC)",0.556722819805145
0,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.500088089704514
1,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.522505688667297
2,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.535265040397644
3,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.540349793434143
4,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.547186636924744
5,"5xAM + GxE",21,"Pop. estimated (LDSC)",0.555763745307922
0,"5xAM + VT",21,"Pop. estimated (LDSC)",0.498181444406509
1,"5xAM + VT",21,"Pop. estimated (LDSC)",0.568409335613251
2,"5xAM + VT",21,"Pop. estimated (LDSC)",0.608270525932312
3,"5xAM + VT",21,"Pop. estimated (LDSC)",0.62519199848175
4,"5xAM + VT",21,"Pop. estimated (LDSC)",0.629379522800446
5,"5xAM + VT",21,"Pop. estimated (LDSC)",0.659681808948517
0,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.498142910003662
1,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.565195441246033
2,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.597813093662262
3,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.611426079273224
4,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.614409375190735
5,"5xAM + VT + GxE",21,"Pop. estimated (LDSC)",0.60234602689743
0,"5xAM",22,"Pop. estimated (LDSC)",0.489596438407898
1,"5xAM",22,"Pop. estimated (LDSC)",0.512787932157517
2,"5xAM",22,"Pop. estimated (LDSC)",0.522544002532959
3,"5xAM",22,"Pop. estimated (LDSC)",0.537076115608215
4,"5xAM",22,"Pop. estimated (LDSC)",0.539518290758133
5,"5xAM",22,"Pop. estimated (LDSC)",0.532517409324646
0,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.492127794027328
1,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.51423579454422
2,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.523292243480682
3,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.536171746253967
4,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.538819658756256
5,"5xAM + GxE",22,"Pop. estimated (LDSC)",0.537634432315826
0,"5xAM + VT",22,"Pop. estimated (LDSC)",0.49145280122757
1,"5xAM + VT",22,"Pop. estimated (LDSC)",0.559057855606079
2,"5xAM + VT",22,"Pop. estimated (LDSC)",0.595834565162659
3,"5xAM + VT",22,"Pop. estimated (LDSC)",0.61646683216095
4,"5xAM + VT",22,"Pop. estimated (LDSC)",0.626029992103577
5,"5xAM + VT",22,"Pop. estimated (LDSC)",0.638594913482666
0,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.491367870569229
1,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.561761164665222
2,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.585244190692902
3,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.594460833072662
4,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.602336180210113
5,"5xAM + VT + GxE",22,"Pop. estimated (LDSC)",0.608308827877045
0,"5xAM",23,"Pop. estimated (LDSC)",0.50425791144371
1,"5xAM",23,"Pop. estimated (LDSC)",0.522638809680939
2,"5xAM",23,"Pop. estimated (LDSC)",0.542733705043793
3,"5xAM",23,"Pop. estimated (LDSC)",0.54574818611145
4,"5xAM",23,"Pop. estimated (LDSC)",0.561715257167816
5,"5xAM",23,"Pop. estimated (LDSC)",0.559060442447662
0,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.505365669727325
1,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.52590229511261
2,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.542370986938477
3,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.548412692546844
4,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.559862005710602
5,"5xAM + GxE",23,"Pop. estimated (LDSC)",0.560547614097595
0,"5xAM + VT",23,"Pop. estimated (LDSC)",0.503049075603485
1,"5xAM + VT",23,"Pop. estimated (LDSC)",0.573733723163605
2,"5xAM + VT",23,"Pop. estimated (LDSC)",0.611166036128998
3,"5xAM + VT",23,"Pop. estimated (LDSC)",0.619931983947754
4,"5xAM + VT",23,"Pop. estimated (LDSC)",0.630485653877258
5,"5xAM + VT",23,"Pop. estimated (LDSC)",0.631044816970825
0,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.503486651182175
1,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.569923067092896
2,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.598658967018127
3,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.619337260723114
4,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.633169794082642
5,"5xAM + VT + GxE",23,"Pop. estimated (LDSC)",0.629527401924133
0,"5xAM",24,"Pop. estimated (LDSC)",0.498967468738556
1,"5xAM",24,"Pop. estimated (LDSC)",0.520336723327637
2,"5xAM",24,"Pop. estimated (LDSC)",0.535261714458466
3,"5xAM",24,"Pop. estimated (LDSC)",0.539630019664764
4,"5xAM",24,"Pop. estimated (LDSC)",0.545725202560425
5,"5xAM",24,"Pop. estimated (LDSC)",0.552190971374512
0,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.501795238256454
1,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.522226166725159
2,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.535150241851807
3,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.542527902126312
4,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.548833930492401
5,"5xAM + GxE",24,"Pop. estimated (LDSC)",0.547277772426605
0,"5xAM + VT",24,"Pop. estimated (LDSC)",0.499640130996704
1,"5xAM + VT",24,"Pop. estimated (LDSC)",0.570960998535156
2,"5xAM + VT",24,"Pop. estimated (LDSC)",0.605259203910828
3,"5xAM + VT",24,"Pop. estimated (LDSC)",0.623259544372559
4,"5xAM + VT",24,"Pop. estimated (LDSC)",0.617871272563934
5,"5xAM + VT",24,"Pop. estimated (LDSC)",0.62274831533432
0,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.501283472776413
1,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.56472624540329
2,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.594206035137177
3,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.605631446838379
4,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.603617537021637
5,"5xAM + VT + GxE",24,"Pop. estimated (LDSC)",0.630151236057282
0,"5xAM",25,"Pop. estimated (LDSC)",0.491317278146744
1,"5xAM",25,"Pop. estimated (LDSC)",0.509300476312637
2,"5xAM",25,"Pop. estimated (LDSC)",0.526197850704193
3,"5xAM",25,"Pop. estimated (LDSC)",0.534176003932953
4,"5xAM",25,"Pop. estimated (LDSC)",0.534419178962708
5,"5xAM",25,"Pop. estimated (LDSC)",0.531985294818878
0,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.495573830604553
1,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.512703359127045
2,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.527200955152512
3,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.537719666957855
4,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.54733282327652
5,"5xAM + GxE",25,"Pop. estimated (LDSC)",0.540879786014557
0,"5xAM + VT",25,"Pop. estimated (LDSC)",0.4904880464077
1,"5xAM + VT",25,"Pop. estimated (LDSC)",0.56090943813324
2,"5xAM + VT",25,"Pop. estimated (LDSC)",0.597089421749115
3,"5xAM + VT",25,"Pop. estimated (LDSC)",0.610054075717926
4,"5xAM + VT",25,"Pop. estimated (LDSC)",0.616670620441437
5,"5xAM + VT",25,"Pop. estimated (LDSC)",0.611045897006989
0,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.49287241101265
1,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.556630349159241
2,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.591588377952576
3,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.6014000415802
4,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.602393460273743
5,"5xAM + VT + GxE",25,"Pop. estimated (LDSC)",0.599492228031158
0,"5xAM",26,"Pop. estimated (LDSC)",0.497847908735275
1,"5xAM",26,"Pop. estimated (LDSC)",0.515125399827957
2,"5xAM",26,"Pop. estimated (LDSC)",0.531435084342956
3,"5xAM",26,"Pop. estimated (LDSC)",0.532961308956146
4,"5xAM",26,"Pop. estimated (LDSC)",0.54813723564148
5,"5xAM",26,"Pop. estimated (LDSC)",0.561093199253082
0,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.498244541883469
1,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.521466159820557
2,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.531979668140411
3,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.534435272216797
4,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.546112644672394
5,"5xAM + GxE",26,"Pop. estimated (LDSC)",0.544043874740601
0,"5xAM + VT",26,"Pop. estimated (LDSC)",0.496445101499558
1,"5xAM + VT",26,"Pop. estimated (LDSC)",0.56557400226593
2,"5xAM + VT",26,"Pop. estimated (LDSC)",0.598757946491241
3,"5xAM + VT",26,"Pop. estimated (LDSC)",0.611209225654602
4,"5xAM + VT",26,"Pop. estimated (LDSC)",0.632456386089325
5,"5xAM + VT",26,"Pop. estimated (LDSC)",0.63951655626297
0,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.492483347654343
1,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.561688911914825
2,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.593650281429291
3,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.600620269775391
4,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.613481891155243
5,"5xAM + VT + GxE",26,"Pop. estimated (LDSC)",0.615062689781189
0,"5xAM",27,"Pop. estimated (LDSC)",0.504157793521881
1,"5xAM",27,"Pop. estimated (LDSC)",0.523304498195648
2,"5xAM",27,"Pop. estimated (LDSC)",0.541421186923981
3,"5xAM",27,"Pop. estimated (LDSC)",0.543386256694794
4,"5xAM",27,"Pop. estimated (LDSC)",0.554486691951752
5,"5xAM",27,"Pop. estimated (LDSC)",0.557883679866791
0,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.507041049003601
1,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.525523340702057
2,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.544598519802094
3,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.545432162284851
4,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.548327815532684
5,"5xAM + GxE",27,"Pop. estimated (LDSC)",0.560066211223602
0,"5xAM + VT",27,"Pop. estimated (LDSC)",0.503532916307449
1,"5xAM + VT",27,"Pop. estimated (LDSC)",0.570599174499512
2,"5xAM + VT",27,"Pop. estimated (LDSC)",0.610008752346039
3,"5xAM + VT",27,"Pop. estimated (LDSC)",0.623393833637238
4,"5xAM + VT",27,"Pop. estimated (LDSC)",0.627630150318146
5,"5xAM + VT",27,"Pop. estimated (LDSC)",0.631527817249298
0,"5xAM + VT + GxE",27,"Pop. estimated (LDSC)",0.500835239887238
1,"5xAM + VT + GxE",27,"Pop. estimated (LDSC)",0.564662194252014
