"seed","gen","scenario","GWAS","xAM","relative_T1R","power"
109,1,"5xAM","Sibship","5-variate",1,"50%"
109,2,"5xAM","Sibship","5-variate",1.01098901098901,"50%"
109,3,"5xAM","Sibship","5-variate",1.03846153846154,"50%"
109,4,"5xAM","Sibship","5-variate",1.04945054945055,"50%"
109,5,"5xAM","Sibship","5-variate",0.981684981684982,"50%"
109,0,"5xAM","Sibship","5-variate",1.01338825952626,"39%"
109,1,"5xAM","Sibship","5-variate",0.976313079299692,"39%"
109,2,"5xAM","Sibship","5-variate",0.988671472708548,"39%"
109,3,"5xAM","Sibship","5-variate",1.00720906282183,"39%"
109,4,"5xAM","Sibship","5-variate",1.00720906282183,"39%"
109,5,"5xAM","Sibship","5-variate",1.04840370751802,"39%"
11,0,"2xAM","Sibship","2-variate",1.17216117216117,"50%"
11,1,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
11,2,"2xAM","Sibship","2-variate",0.86080586080586,"50%"
11,3,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
11,4,"2xAM","Sibship","2-variate",1.17216117216117,"50%"
11,5,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
11,0,"2xAM","Sibship","2-variate",1.15345005149331,"39%"
11,1,"2xAM","Sibship","2-variate",1.02986611740474,"39%"
11,2,"2xAM","Sibship","2-variate",0.988671472708548,"39%"
11,3,"2xAM","Sibship","2-variate",0.916580844490216,"39%"
11,4,"2xAM","Sibship","2-variate",0.968074150360454,"39%"
11,5,"2xAM","Sibship","2-variate",1.07106076210093,"39%"
11,0,"2xAM","Sibship","2-variate",0.76555023923445,"66%"
11,1,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
11,2,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
11,3,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
11,4,"2xAM","Sibship","2-variate",0.813397129186602,"66%"
11,5,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
11,0,"5xAM","Sibship","5-variate",1.08133971291866,"66%"
11,1,"5xAM","Sibship","5-variate",1.03827751196172,"66%"
11,2,"5xAM","Sibship","5-variate",1.05263157894737,"66%"
11,3,"5xAM","Sibship","5-variate",0.985645933014354,"66%"
11,4,"5xAM","Sibship","5-variate",1.05263157894737,"66%"
11,5,"5xAM","Sibship","5-variate",0.84688995215311,"66%"
11,0,"5xAM","Sibship","5-variate",0.963369963369964,"50%"
11,1,"5xAM","Sibship","5-variate",1.0018315018315,"50%"
11,2,"5xAM","Sibship","5-variate",1.05677655677656,"50%"
11,3,"5xAM","Sibship","5-variate",0.983516483516484,"50%"
11,4,"5xAM","Sibship","5-variate",0.91941391941392,"50%"
11,5,"5xAM","Sibship","5-variate",0.989010989010988,"50%"
11,0,"5xAM","Sibship","5-variate",1.00823892893924,"39%"
11,1,"5xAM","Sibship","5-variate",0.977342945417096,"39%"
11,2,"5xAM","Sibship","5-variate",0.96086508753862,"39%"
11,3,"5xAM","Sibship","5-variate",1.00926879505664,"39%"
11,4,"5xAM","Sibship","5-variate",1.00720906282183,"39%"
11,5,"5xAM","Sibship","5-variate",0.998970133882596,"39%"
110,0,"2xAM","Sibship","2-variate",0.989010989010988,"50%"
110,1,"2xAM","Sibship","2-variate",0.97069597069597,"50%"
110,2,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
110,3,"2xAM","Sibship","2-variate",1.0989010989011,"50%"
110,4,"2xAM","Sibship","2-variate",0.842490842490842,"50%"
110,5,"2xAM","Sibship","2-variate",0.934065934065934,"50%"
110,0,"2xAM","Sibship","2-variate",0.9783728115345,"39%"
110,1,"2xAM","Sibship","2-variate",0.93717816683831,"39%"
110,2,"2xAM","Sibship","2-variate",0.82389289392379,"39%"
110,3,"2xAM","Sibship","2-variate",0.834191555097838,"39%"
110,4,"2xAM","Sibship","2-variate",1.1946446961895,"39%"
110,5,"2xAM","Sibship","2-variate",1.00926879505664,"39%"
110,0,"2xAM","Sibship","2-variate",1.57894736842105,"66%"
110,1,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
110,2,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
110,3,"2xAM","Sibship","2-variate",0.717703349282296,"66%"
110,4,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
110,5,"2xAM","Sibship","2-variate",0.90909090909091,"66%"
110,0,"5xAM","Sibship","5-variate",0.937799043062202,"66%"
110,1,"5xAM","Sibship","5-variate",0.827751196172248,"66%"
110,2,"5xAM","Sibship","5-variate",1.12918660287081,"66%"
110,3,"5xAM","Sibship","5-variate",1,"66%"
110,4,"5xAM","Sibship","5-variate",0.913875598086124,"66%"
110,5,"5xAM","Sibship","5-variate",0.904306220095694,"66%"
110,0,"5xAM","Sibship","5-variate",0.992673992673992,"50%"
110,1,"5xAM","Sibship","5-variate",0.895604395604396,"50%"
110,2,"5xAM","Sibship","5-variate",1.05494505494505,"50%"
110,3,"5xAM","Sibship","5-variate",0.994505494505494,"50%"
110,4,"5xAM","Sibship","5-variate",0.91025641025641,"50%"
110,5,"5xAM","Sibship","5-variate",1.03113553113553,"50%"
110,0,"5xAM","Sibship","5-variate",0.98043254376931,"39%"
110,1,"5xAM","Sibship","5-variate",0.992790937178166,"39%"
110,2,"5xAM","Sibship","5-variate",0.9783728115345,"39%"
110,3,"5xAM","Sibship","5-variate",1.02368692070031,"39%"
110,4,"5xAM","Sibship","5-variate",0.954685890834192,"39%"
110,5,"5xAM","Sibship","5-variate",1.00823892893924,"39%"
111,0,"2xAM","Sibship","2-variate",0.87912087912088,"50%"
111,1,"2xAM","Sibship","2-variate",0.75091575091575,"50%"
111,2,"2xAM","Sibship","2-variate",0.989010989010988,"50%"
111,3,"2xAM","Sibship","2-variate",1.20879120879121,"50%"
111,4,"2xAM","Sibship","2-variate",0.952380952380952,"50%"
111,5,"2xAM","Sibship","2-variate",0.842490842490842,"50%"
111,0,"2xAM","Sibship","2-variate",0.895983522142122,"39%"
111,1,"2xAM","Sibship","2-variate",0.957775489186406,"39%"
111,2,"2xAM","Sibship","2-variate",1.09165808444902,"39%"
111,3,"2xAM","Sibship","2-variate",1.00926879505664,"39%"
111,4,"2xAM","Sibship","2-variate",1.05046343975283,"39%"
111,5,"2xAM","Sibship","2-variate",0.86508753861998,"39%"
111,0,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
111,1,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
111,2,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
111,3,"2xAM","Sibship","2-variate",0.76555023923445,"66%"
111,4,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
111,5,"2xAM","Sibship","2-variate",0.813397129186602,"66%"
111,0,"5xAM","Sibship","5-variate",0.985645933014354,"66%"
111,1,"5xAM","Sibship","5-variate",1.04306220095694,"66%"
111,2,"5xAM","Sibship","5-variate",0.99043062200957,"66%"
111,3,"5xAM","Sibship","5-variate",0.937799043062202,"66%"
111,4,"5xAM","Sibship","5-variate",1.03349282296651,"66%"
111,5,"5xAM","Sibship","5-variate",0.995215311004784,"66%"
111,0,"5xAM","Sibship","5-variate",1.07509157509158,"50%"
111,1,"5xAM","Sibship","5-variate",0.99084249084249,"50%"
111,2,"5xAM","Sibship","5-variate",1.08058608058608,"50%"
111,3,"5xAM","Sibship","5-variate",1,"50%"
111,4,"5xAM","Sibship","5-variate",1.02930402930403,"50%"
111,5,"5xAM","Sibship","5-variate",0.957875457875458,"50%"
111,0,"5xAM","Sibship","5-variate",0.961894953656024,"39%"
111,1,"5xAM","Sibship","5-variate",0.988671472708548,"39%"
111,2,"5xAM","Sibship","5-variate",0.987641606591144,"39%"
111,3,"5xAM","Sibship","5-variate",0.995880535530382,"39%"
111,4,"5xAM","Sibship","5-variate",0.945417095777548,"39%"
111,5,"5xAM","Sibship","5-variate",0.935118434603502,"39%"
112,0,"2xAM","Sibship","2-variate",1.28205128205128,"50%"
112,1,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
112,2,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
112,3,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
112,4,"2xAM","Sibship","2-variate",1.06227106227106,"50%"
112,5,"2xAM","Sibship","2-variate",0.76923076923077,"50%"
112,0,"2xAM","Sibship","2-variate",0.9783728115345,"39%"
112,1,"2xAM","Sibship","2-variate",0.844490216271884,"39%"
112,2,"2xAM","Sibship","2-variate",0.885684860968074,"39%"
112,3,"2xAM","Sibship","2-variate",0.998970133882596,"39%"
112,4,"2xAM","Sibship","2-variate",0.844490216271884,"39%"
112,5,"2xAM","Sibship","2-variate",0.885684860968074,"39%"
112,0,"2xAM","Sibship","2-variate",1.29186602870813,"66%"
112,1,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
112,2,"2xAM","Sibship","2-variate",0.813397129186602,"66%"
112,3,"2xAM","Sibship","2-variate",1.00478468899522,"66%"
112,4,"2xAM","Sibship","2-variate",0.90909090909091,"66%"
112,5,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
112,0,"5xAM","Sibship","5-variate",1.11483253588517,"66%"
112,1,"5xAM","Sibship","5-variate",0.91866028708134,"66%"
112,2,"5xAM","Sibship","5-variate",1,"66%"
112,3,"5xAM","Sibship","5-variate",0.92822966507177,"66%"
112,4,"5xAM","Sibship","5-variate",1.01913875598086,"66%"
112,5,"5xAM","Sibship","5-variate",1.00478468899522,"66%"
112,0,"5xAM","Sibship","5-variate",1.04945054945055,"50%"
112,1,"5xAM","Sibship","5-variate",0.963369963369964,"50%"
112,2,"5xAM","Sibship","5-variate",1.04945054945055,"50%"
112,3,"5xAM","Sibship","5-variate",1.0018315018315,"50%"
112,4,"5xAM","Sibship","5-variate",1.01831501831502,"50%"
112,5,"5xAM","Sibship","5-variate",1.09340659340659,"50%"
112,0,"5xAM","Sibship","5-variate",1.02883625128733,"39%"
112,1,"5xAM","Sibship","5-variate",0.998970133882596,"39%"
112,2,"5xAM","Sibship","5-variate",0.954685890834192,"39%"
112,3,"5xAM","Sibship","5-variate",0.992790937178166,"39%"
112,4,"5xAM","Sibship","5-variate",0.986611740473738,"39%"
112,5,"5xAM","Sibship","5-variate",0.971163748712668,"39%"
113,0,"2xAM","Sibship","2-variate",0.915750915750916,"50%"
113,1,"2xAM","Sibship","2-variate",0.97069597069597,"50%"
113,2,"2xAM","Sibship","2-variate",0.97069597069597,"50%"
113,3,"2xAM","Sibship","2-variate",1.06227106227106,"50%"
113,4,"2xAM","Sibship","2-variate",1.0989010989011,"50%"
113,5,"2xAM","Sibship","2-variate",0.824175824175824,"50%"
113,0,"2xAM","Sibship","2-variate",0.968074150360454,"39%"
113,1,"2xAM","Sibship","2-variate",1.13285272914521,"39%"
113,2,"2xAM","Sibship","2-variate",0.957775489186406,"39%"
113,3,"2xAM","Sibship","2-variate",1.06076210092688,"39%"
113,4,"2xAM","Sibship","2-variate",1.00926879505664,"39%"
113,5,"2xAM","Sibship","2-variate",0.9783728115345,"39%"
113,0,"2xAM","Sibship","2-variate",0.669856459330144,"66%"
113,1,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
113,2,"2xAM","Sibship","2-variate",0.76555023923445,"66%"
113,3,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
113,4,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
113,5,"2xAM","Sibship","2-variate",1.29186602870813,"66%"
113,0,"5xAM","Sibship","5-variate",1.0622009569378,"66%"
113,1,"5xAM","Sibship","5-variate",1.00956937799043,"66%"
113,2,"5xAM","Sibship","5-variate",1,"66%"
113,3,"5xAM","Sibship","5-variate",0.842105263157894,"66%"
113,4,"5xAM","Sibship","5-variate",0.942583732057416,"66%"
113,5,"5xAM","Sibship","5-variate",0.966507177033492,"66%"
113,0,"5xAM","Sibship","5-variate",1.03663003663004,"50%"
113,1,"5xAM","Sibship","5-variate",1.02564102564103,"50%"
113,2,"5xAM","Sibship","5-variate",0.965201465201466,"50%"
113,3,"5xAM","Sibship","5-variate",0.97069597069597,"50%"
113,4,"5xAM","Sibship","5-variate",1.05860805860806,"50%"
113,5,"5xAM","Sibship","5-variate",1.04212454212454,"50%"
113,0,"5xAM","Sibship","5-variate",1.01132852729145,"39%"
113,1,"5xAM","Sibship","5-variate",0.998970133882596,"39%"
113,2,"5xAM","Sibship","5-variate",1.02471678681771,"39%"
113,3,"5xAM","Sibship","5-variate",1.00411946446962,"39%"
113,4,"5xAM","Sibship","5-variate",0.977342945417096,"39%"
113,5,"5xAM","Sibship","5-variate",0.971163748712668,"39%"
114,0,"2xAM","Sibship","2-variate",0.97069597069597,"50%"
114,1,"2xAM","Sibship","2-variate",1.20879120879121,"50%"
114,2,"2xAM","Sibship","2-variate",0.989010989010988,"50%"
114,3,"2xAM","Sibship","2-variate",1.0989010989011,"50%"
114,4,"2xAM","Sibship","2-variate",1.13553113553114,"50%"
114,5,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
114,0,"2xAM","Sibship","2-variate",1.15345005149331,"39%"
114,1,"2xAM","Sibship","2-variate",0.895983522142122,"39%"
114,2,"2xAM","Sibship","2-variate",1.11225540679712,"39%"
114,3,"2xAM","Sibship","2-variate",1.04016477857878,"39%"
114,4,"2xAM","Sibship","2-variate",0.9783728115345,"39%"
114,5,"2xAM","Sibship","2-variate",0.988671472708548,"39%"
114,0,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
114,1,"2xAM","Sibship","2-variate",1.14832535885167,"66%"
114,2,"2xAM","Sibship","2-variate",0.90909090909091,"66%"
114,3,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
114,4,"2xAM","Sibship","2-variate",1.00478468899522,"66%"
114,5,"2xAM","Sibship","2-variate",1.43540669856459,"66%"
114,0,"5xAM","Sibship","5-variate",1.0622009569378,"66%"
114,1,"5xAM","Sibship","5-variate",0.976076555023924,"66%"
114,2,"5xAM","Sibship","5-variate",0.976076555023924,"66%"
114,3,"5xAM","Sibship","5-variate",0.875598086124402,"66%"
114,4,"5xAM","Sibship","5-variate",1.10526315789474,"66%"
114,5,"5xAM","Sibship","5-variate",1,"66%"
114,0,"5xAM","Sibship","5-variate",1.03663003663004,"50%"
114,1,"5xAM","Sibship","5-variate",0.954212454212454,"50%"
114,2,"5xAM","Sibship","5-variate",1.0018315018315,"50%"
114,3,"5xAM","Sibship","5-variate",0.985347985347986,"50%"
114,4,"5xAM","Sibship","5-variate",0.996336996336996,"50%"
114,5,"5xAM","Sibship","5-variate",1.02380952380952,"50%"
114,0,"5xAM","Sibship","5-variate",1.01029866117405,"39%"
114,1,"5xAM","Sibship","5-variate",0.994850669412976,"39%"
114,2,"5xAM","Sibship","5-variate",0.995880535530382,"39%"
114,3,"5xAM","Sibship","5-variate",0.976313079299692,"39%"
114,4,"5xAM","Sibship","5-variate",0.96292481977343,"39%"
114,5,"5xAM","Sibship","5-variate",0.988671472708548,"39%"
115,0,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
115,1,"2xAM","Sibship","2-variate",1.00732600732601,"50%"
115,2,"2xAM","Sibship","2-variate",1.17216117216117,"50%"
115,3,"2xAM","Sibship","2-variate",0.805860805860806,"50%"
115,4,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
115,5,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
115,0,"2xAM","Sibship","2-variate",1.12255406797116,"39%"
115,1,"2xAM","Sibship","2-variate",0.957775489186406,"39%"
115,2,"2xAM","Sibship","2-variate",1.02986611740474,"39%"
115,3,"2xAM","Sibship","2-variate",1.00926879505664,"39%"
115,4,"2xAM","Sibship","2-variate",1.02986611740474,"39%"
115,5,"2xAM","Sibship","2-variate",1.05046343975283,"39%"
115,0,"2xAM","Sibship","2-variate",1.29186602870813,"66%"
115,1,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
115,2,"2xAM","Sibship","2-variate",0.813397129186602,"66%"
115,3,"2xAM","Sibship","2-variate",1.24401913875598,"66%"
115,4,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
115,5,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
115,0,"5xAM","Sibship","5-variate",0.861244019138756,"66%"
115,1,"5xAM","Sibship","5-variate",1.04784688995215,"66%"
115,2,"5xAM","Sibship","5-variate",0.99043062200957,"66%"
115,3,"5xAM","Sibship","5-variate",0.99043062200957,"66%"
115,4,"5xAM","Sibship","5-variate",0.880382775119618,"66%"
115,5,"5xAM","Sibship","5-variate",1.0622009569378,"66%"
115,0,"5xAM","Sibship","5-variate",0.91025641025641,"50%"
115,1,"5xAM","Sibship","5-variate",0.983516483516484,"50%"
115,2,"5xAM","Sibship","5-variate",1.0018315018315,"50%"
115,3,"5xAM","Sibship","5-variate",1.06776556776557,"50%"
115,4,"5xAM","Sibship","5-variate",1.03113553113553,"50%"
115,5,"5xAM","Sibship","5-variate",1.03663003663004,"50%"
115,0,"5xAM","Sibship","5-variate",1.02986611740474,"39%"
115,1,"5xAM","Sibship","5-variate",0.974253347064882,"39%"
115,2,"5xAM","Sibship","5-variate",0.974253347064882,"39%"
115,3,"5xAM","Sibship","5-variate",1.01132852729145,"39%"
115,4,"5xAM","Sibship","5-variate",1.0442842430484,"39%"
115,5,"5xAM","Sibship","5-variate",1,"39%"
116,0,"2xAM","Sibship","2-variate",1.17216117216117,"50%"
116,1,"2xAM","Sibship","2-variate",1.02564102564103,"50%"
116,2,"2xAM","Sibship","2-variate",0.87912087912088,"50%"
116,3,"2xAM","Sibship","2-variate",1.02564102564103,"50%"
116,4,"2xAM","Sibship","2-variate",1.0989010989011,"50%"
116,5,"2xAM","Sibship","2-variate",1.41025641025641,"50%"
116,0,"2xAM","Sibship","2-variate",0.947476828012358,"39%"
116,1,"2xAM","Sibship","2-variate",0.957775489186406,"39%"
116,2,"2xAM","Sibship","2-variate",0.988671472708548,"39%"
116,3,"2xAM","Sibship","2-variate",1.11225540679712,"39%"
116,4,"2xAM","Sibship","2-variate",0.93717816683831,"39%"
116,5,"2xAM","Sibship","2-variate",1.16374871266735,"39%"
116,0,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
116,1,"2xAM","Sibship","2-variate",1.24401913875598,"66%"
116,2,"2xAM","Sibship","2-variate",1.43540669856459,"66%"
116,3,"2xAM","Sibship","2-variate",0.62200956937799,"66%"
116,4,"2xAM","Sibship","2-variate",0.76555023923445,"66%"
116,5,"2xAM","Sibship","2-variate",0.813397129186602,"66%"
116,0,"5xAM","Sibship","5-variate",1.11483253588517,"66%"
116,1,"5xAM","Sibship","5-variate",1.10526315789474,"66%"
116,2,"5xAM","Sibship","5-variate",0.942583732057416,"66%"
116,3,"5xAM","Sibship","5-variate",0.961722488038278,"66%"
116,4,"5xAM","Sibship","5-variate",1.07655502392345,"66%"
116,5,"5xAM","Sibship","5-variate",0.99043062200957,"66%"
116,0,"5xAM","Sibship","5-variate",1.02380952380952,"50%"
116,1,"5xAM","Sibship","5-variate",0.97985347985348,"50%"
116,2,"5xAM","Sibship","5-variate",1.0952380952381,"50%"
116,3,"5xAM","Sibship","5-variate",1.02747252747253,"50%"
116,4,"5xAM","Sibship","5-variate",0.978021978021978,"50%"
116,5,"5xAM","Sibship","5-variate",1.02014652014652,"50%"
116,0,"5xAM","Sibship","5-variate",1.01853759011329,"39%"
116,1,"5xAM","Sibship","5-variate",1.01544799176107,"39%"
116,2,"5xAM","Sibship","5-variate",0.983522142121524,"39%"
116,3,"5xAM","Sibship","5-variate",0.973223480947476,"39%"
116,4,"5xAM","Sibship","5-variate",1.01544799176107,"39%"
116,5,"5xAM","Sibship","5-variate",1.04119464469619,"39%"
117,0,"2xAM","Sibship","2-variate",0.915750915750916,"50%"
117,1,"2xAM","Sibship","2-variate",0.989010989010988,"50%"
117,2,"2xAM","Sibship","2-variate",0.915750915750916,"50%"
117,3,"2xAM","Sibship","2-variate",1.04395604395604,"50%"
117,4,"2xAM","Sibship","2-variate",0.934065934065934,"50%"
117,5,"2xAM","Sibship","2-variate",0.677655677655678,"50%"
117,0,"2xAM","Sibship","2-variate",0.968074150360454,"39%"
117,1,"2xAM","Sibship","2-variate",0.998970133882596,"39%"
117,2,"2xAM","Sibship","2-variate",1.11225540679712,"39%"
117,3,"2xAM","Sibship","2-variate",1.20494335736354,"39%"
117,4,"2xAM","Sibship","2-variate",0.926879505664264,"39%"
117,5,"2xAM","Sibship","2-variate",0.998970133882596,"39%"
117,0,"2xAM","Sibship","2-variate",0.956937799043062,"66%"
117,1,"2xAM","Sibship","2-variate",0.717703349282296,"66%"
117,2,"2xAM","Sibship","2-variate",0.861244019138756,"66%"
117,3,"2xAM","Sibship","2-variate",1.24401913875598,"66%"
117,4,"2xAM","Sibship","2-variate",0.76555023923445,"66%"
117,5,"2xAM","Sibship","2-variate",0.90909090909091,"66%"
117,0,"5xAM","Sibship","5-variate",0.90909090909091,"66%"
117,1,"5xAM","Sibship","5-variate",0.923444976076556,"66%"
117,2,"5xAM","Sibship","5-variate",1.05263157894737,"66%"
117,3,"5xAM","Sibship","5-variate",0.85645933014354,"66%"
117,4,"5xAM","Sibship","5-variate",0.827751196172248,"66%"
117,5,"5xAM","Sibship","5-variate",0.961722488038278,"66%"
117,0,"5xAM","Sibship","5-variate",0.99084249084249,"50%"
117,1,"5xAM","Sibship","5-variate",0.981684981684982,"50%"
117,2,"5xAM","Sibship","5-variate",1.02564102564103,"50%"
117,3,"5xAM","Sibship","5-variate",0.994505494505494,"50%"
117,4,"5xAM","Sibship","5-variate",1.0952380952381,"50%"
117,5,"5xAM","Sibship","5-variate",1.00732600732601,"50%"
117,0,"5xAM","Sibship","5-variate",1.02059732234809,"39%"
117,1,"5xAM","Sibship","5-variate",1.00514933058702,"39%"
117,2,"5xAM","Sibship","5-variate",0.990731204943358,"39%"
117,3,"5xAM","Sibship","5-variate",0.973223480947476,"39%"
117,4,"5xAM","Sibship","5-variate",0.981462409886714,"39%"
117,5,"5xAM","Sibship","5-variate",0.967044284243048,"39%"
118,0,"2xAM","Sibship","2-variate",0.989010989010988,"50%"
118,1,"2xAM","Sibship","2-variate",0.824175824175824,"50%"
118,2,"2xAM","Sibship","2-variate",0.934065934065934,"50%"
118,3,"2xAM","Sibship","2-variate",0.75091575091575,"50%"
118,4,"2xAM","Sibship","2-variate",0.695970695970696,"50%"
118,5,"2xAM","Sibship","2-variate",0.97069597069597,"50%"
118,0,"2xAM","Sibship","2-variate",0.957775489186406,"39%"
118,1,"2xAM","Sibship","2-variate",1.04016477857878,"39%"
118,2,"2xAM","Sibship","2-variate",1.02986611740474,"39%"
118,3,"2xAM","Sibship","2-variate",0.988671472708548,"39%"
118,4,"2xAM","Sibship","2-variate",0.916580844490216,"39%"
118,5,"2xAM","Sibship","2-variate",1.01956745623069,"39%"
118,0,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
118,1,"2xAM","Sibship","2-variate",1.10047846889952,"66%"
118,2,"2xAM","Sibship","2-variate",0.956937799043062,"66%"
118,3,"2xAM","Sibship","2-variate",1.19617224880383,"66%"
118,4,"2xAM","Sibship","2-variate",1.00478468899522,"66%"
118,5,"2xAM","Sibship","2-variate",1.05263157894737,"66%"
118,0,"5xAM","Sibship","5-variate",1.07177033492823,"66%"
118,1,"5xAM","Sibship","5-variate",1.16746411483254,"66%"
118,2,"5xAM","Sibship","5-variate",0.92822966507177,"66%"
