"beta","T1E","N","m_causal","kpheno","gen","alpha","beta_quantile","N_label"
-0.000435074921209283,5.01678608655354e-08,50000,4000,5,5,5e-08,0.0355,"50,000"
-0.000449026321555537,5.0178804666956e-08,50000,4000,5,5,5e-08,0.03575,"50,000"
0.000449382003077692,5.01790882179165e-08,50000,4000,5,5,5e-08,0.036,"50,000"
0.000450752240584824,5.01801825647519e-08,50000,4000,5,5,5e-08,0.03625,"50,000"
-0.000450834404516414,5.01802482899549e-08,50000,4000,5,5,5e-08,0.0365,"50,000"
-0.000451128858838532,5.01804838792808e-08,50000,4000,5,5,5e-08,0.03675,"50,000"
0.000452377050696934,5.01814845232929e-08,50000,4000,5,5,5e-08,0.037,"50,000"
0.000457902891422765,5.01859477308741e-08,50000,4000,5,5,5e-08,0.03725,"50,000"
-0.000461014323088247,5.01884847015077e-08,50000,4000,5,5,5e-08,0.0375,"50,000"
-0.000461679695397748,5.01890294879459e-08,50000,4000,5,5,5e-08,0.03775,"50,000"
-0.000461839945606636,5.01891608273297e-08,50000,4000,5,5,5e-08,0.038,"50,000"
-0.000470605609806119,5.01964135812827e-08,50000,4000,5,5,5e-08,0.03825,"50,000"
0.000470707836653176,5.01964989574333e-08,50000,4000,5,5,5e-08,0.0385,"50,000"
0.000472275729688469,5.01978110190038e-08,50000,4000,5,5,5e-08,0.03875,"50,000"
-0.000474383664145692,5.01995817137058e-08,50000,4000,5,5,5e-08,0.039,"50,000"
-0.000480929497064658,5.02051309414497e-08,50000,4000,5,5,5e-08,0.03925,"50,000"
-0.000481675489382094,5.02057682094659e-08,50000,4000,5,5,5e-08,0.0395,"50,000"
0.000487842541376313,5.02110741873452e-08,50000,4000,5,5,5e-08,0.03975,"50,000"
0.00049792955215735,5.02198987950564e-08,50000,4000,5,5,5e-08,0.04,"50,000"
-0.000498653358668381,5.02205389496524e-08,50000,4000,5,5,5e-08,0.04025,"50,000"
0.000500385579481852,5.02220748321847e-08,50000,4000,5,5,5e-08,0.0405,"50,000"
0.000500688969502774,5.0222344394335e-08,50000,4000,5,5,5e-08,0.04075,"50,000"
-0.000509595863787399,5.02303307836627e-08,50000,4000,5,5,5e-08,0.041,"50,000"
0.000516647845621179,5.0236754089994e-08,50000,4000,5,5,5e-08,0.04125,"50,000"
0.000516990308683598,5.02370682831099e-08,50000,4000,5,5,5e-08,0.0415,"50,000"
0.000520586358902127,5.02403799673701e-08,50000,4000,5,5,5e-08,0.04175,"50,000"
0.000522452443146494,5.02421075854187e-08,50000,4000,5,5,5e-08,0.042,"50,000"
0.000523691775794059,5.0243258442606e-08,50000,4000,5,5,5e-08,0.04225,"50,000"
0.000526695489500438,5.02460588691633e-08,50000,4000,5,5,5e-08,0.0425,"50,000"
-0.000537947658848523,5.02566925852932e-08,50000,4000,5,5,5e-08,0.04275,"50,000"
0.000543397222611123,5.02619236231183e-08,50000,4000,5,5,5e-08,0.043,"50,000"
-0.000543473258396501,5.02619970088602e-08,50000,4000,5,5,5e-08,0.04325,"50,000"
-0.000546291671175267,5.02647234945641e-08,50000,4000,5,5,5e-08,0.0435,"50,000"
-0.000548903458758737,5.0267262796666e-08,50000,4000,5,5,5e-08,0.04375,"50,000"
0.000549101930119594,5.02674563085392e-08,50000,4000,5,5,5e-08,0.044,"50,000"
-0.000551792657127987,5.02700859827954e-08,50000,4000,5,5,5e-08,0.04425,"50,000"
0.000552153276471644,5.02704393667841e-08,50000,4000,5,5,5e-08,0.0445,"50,000"
0.000553107674274541,5.02713758399054e-08,50000,4000,5,5,5e-08,0.04475,"50,000"
-0.000558682228427908,5.02768779941931e-08,50000,4000,5,5,5e-08,0.045,"50,000"
-0.000560829772435066,5.0279012397958e-08,50000,4000,5,5,5e-08,0.04525,"50,000"
-0.00056175947606371,5.02799389900943e-08,50000,4000,5,5,5e-08,0.0455,"50,000"
-0.000564073839156981,5.02822522507884e-08,50000,4000,5,5,5e-08,0.04575,"50,000"
-0.000564351947930666,5.02825308057453e-08,50000,4000,5,5,5e-08,0.046,"50,000"
-0.000564997690761143,5.02831782878133e-08,50000,4000,5,5,5e-08,0.04625,"50,000"
-0.000566256685818023,5.0284442720816e-08,50000,4000,5,5,5e-08,0.0465,"50,000"
-0.000574044888550266,5.02923276357592e-08,50000,4000,5,5,5e-08,0.04675,"50,000"
-0.000574478688638574,5.02927699486122e-08,50000,4000,5,5,5e-08,0.047,"50,000"
0.000575010849771054,5.02933130697159e-08,50000,4000,5,5,5e-08,0.04725,"50,000"
-0.000581933267167261,5.03004240481886e-08,50000,4000,5,5,5e-08,0.0475,"50,000"
-0.000585233260483864,5.03038439791936e-08,50000,4000,5,5,5e-08,0.04775,"50,000"
0.000597120871623788,5.0316324551325e-08,50000,4000,5,5,5e-08,0.048,"50,000"
-0.000599403642678643,5.03187499445445e-08,50000,4000,5,5,5e-08,0.04825,"50,000"
-0.00059980029293695,5.03191723844054e-08,50000,4000,5,5,5e-08,0.0485,"50,000"
0.000601036989826473,5.03204911073141e-08,50000,4000,5,5,5e-08,0.04875,"50,000"
0.000601926976792249,5.03214417912901e-08,50000,4000,5,5,5e-08,0.049,"50,000"
-0.000604389839860589,5.03240801252858e-08,50000,4000,5,5,5e-08,0.04925,"50,000"
0.000614291157830967,5.03347958868972e-08,50000,4000,5,5,5e-08,0.0495,"50,000"
0.000618564289552278,5.03394744777452e-08,50000,4000,5,5,5e-08,0.04975,"50,000"
-0.000626198428527823,5.03479140601115e-08,50000,4000,5,5,5e-08,0.05,"50,000"
-0.000627112685794229,5.03489318015582e-08,50000,4000,5,5,5e-08,0.05025,"50,000"
0.000629279248617705,5.03513494232166e-08,50000,4000,5,5,5e-08,0.0505,"50,000"
0.000637852327778154,5.03609980384567e-08,50000,4000,5,5,5e-08,0.05075,"50,000"
0.000638297135021253,5.03615021907322e-08,50000,4000,5,5,5e-08,0.051,"50,000"
-0.000639468203888525,5.03628313497373e-08,50000,4000,5,5,5e-08,0.05125,"50,000"
-0.000642425340646937,5.03661984341264e-08,50000,4000,5,5,5e-08,0.0515,"50,000"
-0.000649928147301736,5.03748112112845e-08,50000,4000,5,5,5e-08,0.05175,"50,000"
-0.000655686543343842,5.03814897578891e-08,50000,4000,5,5,5e-08,0.052,"50,000"
-0.000661640730293758,5.03884575175917e-08,50000,4000,5,5,5e-08,0.05225,"50,000"
0.000670033782773386,5.03983869082347e-08,50000,4000,5,5,5e-08,0.0525,"50,000"
0.000671396459183353,5.04000108314528e-08,50000,4000,5,5,5e-08,0.05275,"50,000"
0.000677069028501117,5.04068067286312e-08,50000,4000,5,5,5e-08,0.053,"50,000"
-0.000680145603057082,5.0410516538868e-08,50000,4000,5,5,5e-08,0.05325,"50,000"
-0.000682038681332488,5.04128077061239e-08,50000,4000,5,5,5e-08,0.0535,"50,000"
0.000688280349525132,5.04204070717051e-08,50000,4000,5,5,5e-08,0.05375,"50,000"
-0.000690320821849884,5.04229065168005e-08,50000,4000,5,5,5e-08,0.054,"50,000"
0.000690968864601258,5.04237018805753e-08,50000,4000,5,5,5e-08,0.05425,"50,000"
0.000694580154531214,5.04281478796997e-08,50000,4000,5,5,5e-08,0.0545,"50,000"
-0.000694617867073293,5.04281943980445e-08,50000,4000,5,5,5e-08,0.05475,"50,000"
-0.000697823390698403,5.04321605587776e-08,50000,4000,5,5,5e-08,0.055,"50,000"
0.000703770500474769,5.04395674116864e-08,50000,4000,5,5,5e-08,0.05525,"50,000"
-0.000704871391709369,5.04409455315269e-08,50000,4000,5,5,5e-08,0.0555,"50,000"
-0.000707002371322328,5.04436190595925e-08,50000,4000,5,5,5e-08,0.05575,"50,000"
0.000714856435331527,5.0453543121165e-08,50000,4000,5,5,5e-08,0.056,"50,000"
0.000714964783184587,5.04536807888201e-08,50000,4000,5,5,5e-08,0.05625,"50,000"
-0.000716864509377477,5.04560981884339e-08,50000,4000,5,5,5e-08,0.0565,"50,000"
0.000725926908773347,5.04677185597657e-08,50000,4000,5,5,5e-08,0.05675,"50,000"
0.000732182662842282,5.04758256303361e-08,50000,4000,5,5,5e-08,0.057,"50,000"
-0.000737978000576834,5.04833985726094e-08,50000,4000,5,5,5e-08,0.05725,"50,000"
-0.000753323163430268,5.05037403009112e-08,50000,4000,5,5,5e-08,0.0575,"50,000"
0.000754651986929658,5.05055216537542e-08,50000,4000,5,5,5e-08,0.05775,"50,000"
0.000756087801939766,5.05074498891034e-08,50000,4000,5,5,5e-08,0.058,"50,000"
-0.000766267380994952,5.05212267576383e-08,50000,4000,5,5,5e-08,0.05825,"50,000"
-0.000770997296752501,5.05276912532437e-08,50000,4000,5,5,5e-08,0.0585,"50,000"
-0.00077121885190951,5.05279950102633e-08,50000,4000,5,5,5e-08,0.05875,"50,000"
-0.000772286912039467,5.05294607267004e-08,50000,4000,5,5,5e-08,0.059,"50,000"
-0.000775989543204436,5.05345576495841e-08,50000,4000,5,5,5e-08,0.05925,"50,000"
0.000776467560375694,5.05352174551277e-08,50000,4000,5,5,5e-08,0.0595,"50,000"
0.00077815046338042,5.05375435944089e-08,50000,4000,5,5,5e-08,0.05975,"50,000"
0.000782994106223582,5.05442669940237e-08,50000,4000,5,5,5e-08,0.06,"50,000"
0.000783733339574963,5.05452968369013e-08,50000,4000,5,5,5e-08,0.06025,"50,000"
-0.000788244219423102,5.05516020155028e-08,50000,4000,5,5,5e-08,0.0605,"50,000"
-0.000790516540908759,5.05547920193194e-08,50000,4000,5,5,5e-08,0.06075,"50,000"
-0.000791030743827202,5.05555151075754e-08,50000,4000,5,5,5e-08,0.061,"50,000"
-0.000791645630995792,5.05563804154008e-08,50000,4000,5,5,5e-08,0.06125,"50,000"
-0.000793463107491598,5.05589422550301e-08,50000,4000,5,5,5e-08,0.0615,"50,000"
-0.000794896558152428,5.05609668577378e-08,50000,4000,5,5,5e-08,0.06175,"50,000"
-0.000794994502131811,5.05611054135713e-08,50000,4000,5,5,5e-08,0.062,"50,000"
0.000799091688196971,5.056691332328e-08,50000,4000,5,5,5e-08,0.06225,"50,000"
-0.000803969791023411,5.05738675382617e-08,50000,4000,5,5,5e-08,0.0625,"50,000"
-0.000805481469503711,5.05760312519143e-08,50000,4000,5,5,5e-08,0.06275,"50,000"
-0.000810164674178677,5.05827603136666e-08,50000,4000,5,5,5e-08,0.063,"50,000"
0.000811193618192285,5.05842440157167e-08,50000,4000,5,5,5e-08,0.06325,"50,000"
0.000815363978375755,5.05902769676325e-08,50000,4000,5,5,5e-08,0.0635,"50,000"
-0.000820822394176954,5.05982203913291e-08,50000,4000,5,5,5e-08,0.06375,"50,000"
-0.000824091248379568,5.06030028990523e-08,50000,4000,5,5,5e-08,0.064,"50,000"
-0.000824839709517498,5.0604100687579e-08,50000,4000,5,5,5e-08,0.06425,"50,000"
0.000827400101384497,5.06078634554541e-08,50000,4000,5,5,5e-08,0.0645,"50,000"
0.000842986389160213,5.06310229297924e-08,50000,4000,5,5,5e-08,0.06475,"50,000"
0.000857398446134256,5.06528250454608e-08,50000,4000,5,5,5e-08,0.065,"50,000"
-0.000857877021349897,5.06535553501664e-08,50000,4000,5,5,5e-08,0.06525,"50,000"
-0.000860760417907982,5.06579644898864e-08,50000,4000,5,5,5e-08,0.0655,"50,000"
0.000861319391815541,5.06588209159275e-08,50000,4000,5,5,5e-08,0.06575,"50,000"
0.00086375323997853,5.06625565943608e-08,50000,4000,5,5,5e-08,0.066,"50,000"
0.000866911738772571,5.06674203704094e-08,50000,4000,5,5,5e-08,0.06625,"50,000"
0.000867137896340608,5.0667769313506e-08,50000,4000,5,5,5e-08,0.0665,"50,000"
-0.00087731288007495,5.06835636793213e-08,50000,4000,5,5,5e-08,0.06675,"50,000"
-0.00088147400508473,5.0690076358606e-08,50000,4000,5,5,5e-08,0.067,"50,000"
0.000884592658973369,5.06949778822374e-08,50000,4000,5,5,5e-08,0.06725,"50,000"
0.000887621077112194,5.06997541727117e-08,50000,4000,5,5,5e-08,0.0675,"50,000"
-0.000897134190551028,5.07148650852329e-08,50000,4000,5,5,5e-08,0.06775,"50,000"
-0.000897511995735412,5.07154686024691e-08,50000,4000,5,5,5e-08,0.068,"50,000"
-0.00089754182428054,5.07155162310369e-08,50000,4000,5,5,5e-08,0.06825,"50,000"
0.000900191328264815,5.07197556176564e-08,50000,4000,5,5,5e-08,0.0685,"50,000"
0.000904202633081572,5.07261980198237e-08,50000,4000,5,5,5e-08,0.06875,"50,000"
0.000906097720104632,5.07292516882529e-08,50000,4000,5,5,5e-08,0.069,"50,000"
-0.000907749531971132,5.07319185549804e-08,50000,4000,5,5,5e-08,0.06925,"50,000"
-0.000909044908215743,5.07340134348055e-08,50000,4000,5,5,5e-08,0.0695,"50,000"
-0.00091405212486122,5.07421392681451e-08,50000,4000,5,5,5e-08,0.06975,"50,000"
-0.000916475098999616,5.07460875542876e-08,50000,4000,5,5,5e-08,0.07,"50,000"
0.000919657472232643,5.07512892822248e-08,50000,4000,5,5,5e-08,0.07025,"50,000"
-0.000920851170535853,5.07532451621273e-08,50000,4000,5,5,5e-08,0.0705,"50,000"
-0.000923785554113436,5.07580639741434e-08,50000,4000,5,5,5e-08,0.07075,"50,000"
0.00092561528821271,5.07610765643207e-08,50000,4000,5,5,5e-08,0.071,"50,000"
0.000926807856433985,5.07630432133865e-08,50000,4000,5,5,5e-08,0.07125,"50,000"
0.000928075314634425,5.07651363168549e-08,50000,4000,5,5,5e-08,0.0715,"50,000"
-0.000928222135340504,5.0765379011608e-08,50000,4000,5,5,5e-08,0.07175,"50,000"
-0.000946811442029199,5.07964135199046e-08,50000,4000,5,5,5e-08,0.072,"50,000"
-0.000951134264160033,5.08037193425181e-08,50000,4000,5,5,5e-08,0.07225,"50,000"
0.000951434904745374,5.08042287128418e-08,50000,4000,5,5,5e-08,0.0725,"50,000"
0.000953534533796775,5.08077905303495e-08,50000,4000,5,5,5e-08,0.07275,"50,000"
-0.000965278875373666,5.08278595878764e-08,50000,4000,5,5,5e-08,0.073,"50,000"
-0.000966181861982234,5.08294129009101e-08,50000,4000,5,5,5e-08,0.07325,"50,000"
0.000974734454323403,5.08441977409291e-08,50000,4000,5,5,5e-08,0.0735,"50,000"
-0.000979757709460622,5.08529427456494e-08,50000,4000,5,5,5e-08,0.07375,"50,000"
0.000981885982116352,5.0856661659715e-08,50000,4000,5,5,5e-08,0.074,"50,000"
0.000986000066794271,5.08638734464384e-08,50000,4000,5,5,5e-08,0.07425,"50,000"
0.000986986199950049,5.08656066156021e-08,50000,4000,5,5,5e-08,0.0745,"50,000"
0.000999424939160991,5.08876185634222e-08,50000,4000,5,5,5e-08,0.07475,"50,000"
0.00100056531615727,5.08896504936018e-08,50000,4000,5,5,5e-08,0.075,"50,000"
0.00100363642522686,5.0895134440232e-08,50000,4000,5,5,5e-08,0.07525,"50,000"
0.00100537999423122,5.08982553881765e-08,50000,4000,5,5,5e-08,0.0755,"50,000"
0.0010073752245265,5.09018335259626e-08,50000,4000,5,5,5e-08,0.07575,"50,000"
-0.00101317268917865,5.09122709546617e-08,50000,4000,5,5,5e-08,0.076,"50,000"
0.00101390901188265,5.09136010018452e-08,50000,4000,5,5,5e-08,0.07625,"50,000"
-0.00101508119577581,5.09157201955546e-08,50000,4000,5,5,5e-08,0.0765,"50,000"
-0.0010162827125994,5.09178951224598e-08,50000,4000,5,5,5e-08,0.07675,"50,000"
0.00102431753267431,5.09325056574639e-08,50000,4000,5,5,5e-08,0.077,"50,000"
-0.00103111935875975,5.09449651353577e-08,50000,4000,5,5,5e-08,0.07725,"50,000"
0.00103522622368212,5.09525283076684e-08,50000,4000,5,5,5e-08,0.0775,"50,000"
0.00103757104130868,5.09568601758659e-08,50000,4000,5,5,5e-08,0.07775,"50,000"
0.00103781808971977,5.09573171436628e-08,50000,4000,5,5,5e-08,0.078,"50,000"
-0.00104344716161559,5.09677593463209e-08,50000,4000,5,5,5e-08,0.07825,"50,000"
-0.00104356384969704,5.09679765059445e-08,50000,4000,5,5,5e-08,0.0785,"50,000"
-0.00104515383489023,5.09709365825728e-08,50000,4000,5,5,5e-08,0.07875,"50,000"
0.00104549307652409,5.09715688545853e-08,50000,4000,5,5,5e-08,0.079,"50,000"
-0.00104984062067235,5.09796888037428e-08,50000,4000,5,5,5e-08,0.07925,"50,000"
0.00105053203051044,5.09809833237895e-08,50000,4000,5,5,5e-08,0.0795,"50,000"
0.00105577224571826,5.09908224533007e-08,50000,4000,5,5,5e-08,0.07975,"50,000"
-0.00106399261335542,5.10063569159058e-08,50000,4000,5,5,5e-08,0.08,"50,000"
0.00106549078229589,5.10092013072949e-08,50000,4000,5,5,5e-08,0.08025,"50,000"
0.00106879413765561,5.10154870569934e-08,50000,4000,5,5,5e-08,0.0805,"50,000"
-0.00107302136395242,5.10235595996278e-08,50000,4000,5,5,5e-08,0.08075,"50,000"
0.00107367709194729,5.10248147067571e-08,50000,4000,5,5,5e-08,0.081,"50,000"
-0.00107506354681939,5.10274709153435e-08,50000,4000,5,5,5e-08,0.08125,"50,000"
0.00108308046086718,5.10428984634714e-08,50000,4000,5,5,5e-08,0.0815,"50,000"
0.00108614724731079,5.10488308291812e-08,50000,4000,5,5,5e-08,0.08175,"50,000"
0.00109093679574098,5.10581296131463e-08,50000,4000,5,5,5e-08,0.082,"50,000"
-0.00109126772799022,5.10587736535228e-08,50000,4000,5,5,5e-08,0.08225,"50,000"
-0.00110136622635165,5.10785213014842e-08,50000,4000,5,5,5e-08,0.0825,"50,000"
-0.00110333613994321,5.10823949806394e-08,50000,4000,5,5,5e-08,0.08275,"50,000"
0.00110452410441385,5.10847343315746e-08,50000,4000,5,5,5e-08,0.083,"50,000"
0.00110601188505169,5.10876677628502e-08,50000,4000,5,5,5e-08,0.08325,"50,000"
0.00111342778432726,5.11023491300833e-08,50000,4000,5,5,5e-08,0.0835,"50,000"
-0.00111829519886802,5.11120392676645e-08,50000,4000,5,5,5e-08,0.08375,"50,000"
0.00111839801597949,5.11122443258571e-08,50000,4000,5,5,5e-08,0.084,"50,000"
-0.00112153479711249,5.11185124230096e-08,50000,4000,5,5,5e-08,0.08425,"50,000"
0.0011238864574378,5.11232232103254e-08,50000,4000,5,5,5e-08,0.0845,"50,000"
-0.00112852744817586,5.11325493057768e-08,50000,4000,5,5,5e-08,0.08475,"50,000"
0.00113058909565905,5.11367046485134e-08,50000,4000,5,5,5e-08,0.085,"50,000"
0.00113119135642291,5.11379200096584e-08,50000,4000,5,5,5e-08,0.08525,"50,000"
0.00113249005494155,5.11405430225764e-08,50000,4000,5,5,5e-08,0.0855,"50,000"
0.00114892698499503,5.11740040343156e-08,50000,4000,5,5,5e-08,0.08575,"50,000"
-0.0011539285197158,5.11842828121445e-08,50000,4000,5,5,5e-08,0.086,"50,000"
0.00115690920859717,5.11904300060095e-08,50000,4000,5,5,5e-08,0.08625,"50,000"
0.00118089114286373,5.12404739749783e-08,50000,4000,5,5,5e-08,0.0865,"50,000"
-0.00118183393346294,5.124246260646e-08,50000,4000,5,5,5e-08,0.08675,"50,000"
-0.00118765018841591,5.12547663200635e-08,50000,4000,5,5,5e-08,0.087,"50,000"
-0.0011892082212098,5.12580726752532e-08,50000,4000,5,5,5e-08,0.08725,"50,000"
0.00119039257653357,5.12605888847162e-08,50000,4000,5,5,5e-08,0.0875,"50,000"
-0.0011940889101689,5.12684584785816e-08,50000,4000,5,5,5e-08,0.08775,"50,000"
-0.00120181700139711,5.12849915867974e-08,50000,4000,5,5,5e-08,0.088,"50,000"
-0.00120516541587593,5.12921886075546e-08,50000,4000,5,5,5e-08,0.08825,"50,000"
0.00120636578454891,5.12947736508451e-08,50000,4000,5,5,5e-08,0.0885,"50,000"
-0.00121563356324163,5.13148198377777e-08,50000,4000,5,5,5e-08,0.08875,"50,000"
0.00121880610025242,5.13217178754743e-08,50000,4000,5,5,5e-08,0.089,"50,000"
-0.00122034275785613,5.13250655309605e-08,50000,4000,5,5,5e-08,0.08925,"50,000"
-0.00122189395713302,5.1328449268695e-08,50000,4000,5,5,5e-08,0.0895,"50,000"
-0.00122360180949217,5.133217972908e-08,50000,4000,5,5,5e-08,0.08975,"50,000"
-0.00122520608189427,5.13356886999716e-08,50000,4000,5,5,5e-08,0.09,"50,000"
-0.00123385920139492,5.13546962732647e-08,50000,4000,5,5,5e-08,0.09025,"50,000"
-0.00123570856361937,5.13587762318579e-08,50000,4000,5,5,5e-08,0.0905,"50,000"
-0.00124053810074597,5.13694601300685e-08,50000,4000,5,5,5e-08,0.09075,"50,000"
0.0012453015833498,5.13800394452701e-08,50000,4000,5,5,5e-08,0.091,"50,000"
-0.00124754593338581,5.13850382244385e-08,50000,4000,5,5,5e-08,0.09125,"50,000"
0.00125815047177827,5.14087810099539e-08,50000,4000,5,5,5e-08,0.0915,"50,000"
-0.0012608317752873,5.1414816626405e-08,50000,4000,5,5,5e-08,0.09175,"50,000"
-0.00126971944999489,5.14349161040428e-08,50000,4000,5,5,5e-08,0.092,"50,000"
-0.00127098903363469,5.14377990201709e-08,50000,4000,5,5,5e-08,0.09225,"50,000"
0.00127107858598003,5.14380025240513e-08,50000,4000,5,5,5e-08,0.0925,"50,000"
-0.00127136886285524,5.14386621075502e-08,50000,4000,5,5,5e-08,0.09275,"50,000"
0.00127242328190392,5.1441059301105e-08,50000,4000,5,5,5e-08,0.093,"50,000"
0.00127833238146358,5.14545313023973e-08,50000,4000,5,5,5e-08,0.09325,"50,000"
-0.00128094628201741,5.14605108525856e-08,50000,4000,5,5,5e-08,0.0935,"50,000"
0.00128751967848281,5.14756031133601e-08,50000,4000,5,5,5e-08,0.09375,"50,000"
-0.0012892087165196,5.14794936679053e-08,50000,4000,5,5,5e-08,0.094,"50,000"
0.00129286510751517,5.14879338053831e-08,50000,4000,5,5,5e-08,0.09425,"50,000"
-0.00129332926529226,5.1489007057981e-08,50000,4000,5,5,5e-08,0.0945,"50,000"
-0.00129925049256946,5.15027317460337e-08,50000,4000,5,5,5e-08,0.09475,"50,000"
0.00129956952066565,5.15034730419472e-08,50000,4000,5,5,5e-08,0.095,"50,000"
-0.0012995743078713,5.15034841441775e-08,50000,4000,5,5,5e-08,0.09525,"50,000"
-0.00131011053942643,5.15280698110132e-08,50000,4000,5,5,5e-08,0.0955,"50,000"
0.00131150843002231,5.1531346856315e-08,50000,4000,5,5,5e-08,0.09575,"50,000"
0.00131363350857537,5.15363355324538e-08,50000,4000,5,5,5e-08,0.096,"50,000"
-0.0013145857375074,5.15385735200269e-08,50000,4000,5,5,5e-08,0.09625,"50,000"
0.00131922012606194,5.15494893438273e-08,50000,4000,5,5,5e-08,0.0965,"50,000"
-0.00132086271600092,5.15533676859192e-08,50000,4000,5,5,5e-08,0.09675,"50,000"
0.00132600390293192,5.15655382837821e-08,50000,4000,5,5,5e-08,0.097,"50,000"
-0.00132680858227015,5.15674475343175e-08,50000,4000,5,5,5e-08,0.09725,"50,000"
0.00132863047819267,5.15717747395783e-08,50000,4000,5,5,5e-08,0.0975,"50,000"
0.00133649261064914,5.15905173026354e-08,50000,4000,5,5,5e-08,0.09775,"50,000"
-0.00133777004064462,5.15935731915107e-08,50000,4000,5,5,5e-08,0.098,"50,000"
-0.0013485338219182,5.16194406108283e-08,50000,4000,5,5,5e-08,0.09825,"50,000"
0.00135091132233023,5.16251826843117e-08,50000,4000,5,5,5e-08,0.0985,"50,000"
0.00135541468670664,5.16360874058819e-08,50000,4000,5,5,5e-08,0.09875,"50,000"
0.00135613370759663,5.16378318993205e-08,50000,4000,5,5,5e-08,0.099,"50,000"
0.00135918599269545,5.16452478560581e-08,50000,4000,5,5,5e-08,0.09925,"50,000"
0.00135935979216223,5.16456706289858e-08,50000,4000,5,5,5e-08,0.0995,"50,000"
-0.00136305944880622,5.16546834194997e-08,50000,4000,5,5,5e-08,0.09975,"50,000"
-0.00136995957390563,5.16715595866302e-08,50000,4000,5,5,5e-08,0.1,"50,000"
0.00137507707117581,5.16841319742056e-08,50000,4000,5,5,5e-08,0.10025,"50,000"
-0.00137905722177506,5.16939432371188e-08,50000,4000,5,5,5e-08,0.1005,"50,000"
-0.00138291927253436,5.17034910441083e-08,50000,4000,5,5,5e-08,0.10075,"50,000"
0.00138293632587137,5.17035332325833e-08,50000,4000,5,5,5e-08,0.101,"50,000"
0.00138493448771317,5.17084838280724e-08,50000,4000,5,5,5e-08,0.10125,"50,000"
-0.0013916205888953,5.17251022014165e-08,50000,4000,5,5,5e-08,0.1015,"50,000"
-0.00139345322238807,5.17296715463189e-08,50000,4000,5,5,5e-08,0.10175,"50,000"
-0.00139427971907977,5.17317342296764e-08,50000,4000,5,5,5e-08,0.102,"50,000"
-0.00139774060177905,5.17403850874842e-08,50000,4000,5,5,5e-08,0.10225,"50,000"
-0.00140040482388614,5.17470595262637e-08,50000,4000,5,5,5e-08,0.1025,"50,000"
-0.00140704922202111,5.17637617214461e-08,50000,4000,5,5,5e-08,0.10275,"50,000"
0.00140758384052266,5.17651090881088e-08,50000,4000,5,5,5e-08,0.103,"50,000"
-0.00140838516781161,5.17671296940136e-08,50000,4000,5,5,5e-08,0.10325,"50,000"
0.00141006713102133,5.1771374520726e-08,50000,4000,5,5,5e-08,0.1035,"50,000"
0.0014102468306754,5.17718283798985e-08,50000,4000,5,5,5e-08,0.10375,"50,000"
0.00141186073512112,5.17759068952017e-08,50000,4000,5,5,5e-08,0.104,"50,000"
0.00142087789899077,5.17987819304011e-08,50000,4000,5,5,5e-08,0.10425,"50,000"
-0.0014292488175041,5.18201505039784e-08,50000,4000,5,5,5e-08,0.1045,"50,000"
0.00142978355717215,5.18215198530569e-08,50000,4000,5,5,5e-08,0.10475,"50,000"
-0.00143148959889326,5.18258923554171e-08,50000,4000,5,5,5e-08,0.105,"50,000"
-0.00143536489660474,5.18358441725653e-08,50000,4000,5,5,5e-08,0.10525,"50,000"
-0.00143646255010004,5.18386679138061e-08,50000,4000,5,5,5e-08,0.1055,"50,000"
0.00143860666521434,5.18441901631306e-08,50000,4000,5,5,5e-08,0.10575,"50,000"
0.00144529636523659,5.1861473782111e-08,50000,4000,5,5,5e-08,0.106,"50,000"
0.00144713610724485,5.18662413018234e-08,50000,4000,5,5,5e-08,0.10625,"50,000"
-0.00144843925188072,5.18696220419557e-08,50000,4000,5,5,5e-08,0.1065,"50,000"
-0.00145249646576427,5.18801676063774e-08,50000,4000,5,5,5e-08,0.10675,"50,000"
0.00145529363595181,5.18874555544002e-08,50000,4000,5,5,5e-08,0.107,"50,000"
-0.00145801104786306,5.18945493244161e-08,50000,4000,5,5,5e-08,0.10725,"50,000"
0.00146282180078366,5.19071411408945e-08,50000,4000,5,5,5e-08,0.1075,"50,000"
0.00146851572306636,5.19220992867275e-08,50000,4000,5,5,5e-08,0.10775,"50,000"
0.0014746883791337,5.19383821506736e-08,50000,4000,5,5,5e-08,0.108,"50,000"
0.00147957967469856,5.19513344565681e-08,50000,4000,5,5,5e-08,0.10825,"50,000"
-0.00148128104834518,5.19558500666761e-08,50000,4000,5,5,5e-08,0.1085,"50,000"
-0.00148364615967863,5.19621360384193e-08,50000,4000,5,5,5e-08,0.10875,"50,000"
0.00148401593855521,5.19631198070414e-08,50000,4000,5,5,5e-08,0.109,"50,000"
0.00148527630628617,5.19664746789772e-08,50000,4000,5,5,5e-08,0.10925,"50,000"
0.0014904416784005,5.19802543230696e-08,50000,4000,5,5,5e-08,0.1095,"50,000"
0.00149467043154646,5.19915718255604e-08,50000,4000,5,5,5e-08,0.10975,"50,000"
-0.00150647188957047,5.20233298662021e-08,50000,4000,5,5,5e-08,0.11,"50,000"
0.00150820702455835,5.20280206695034e-08,50000,4000,5,5,5e-08,0.11025,"50,000"
0.0015097437154342,5.20321795649537e-08,50000,4000,5,5,5e-08,0.1105,"50,000"
