"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.41114163622828670888666175022812277540928443751267,-5.6269323311484087810393035409473476789788233138989,-0.25251310331265921506688539976774815794136218051782,0.05,-1,-1.,0.08856605088773882,-1.1952598610532599,0.09205248849368433,0.003486437605945511
1,1,0.5,0.01,0.3,0.1,-0.08003321570856387103960385787841823521867526152144,-1.1905703467563396356747660943692111621024838692861,1.7164581525078198519381893111532961512842056262911,0.05,-1,-1.,-0.0506612418074665,-0.9836152909576814,-0.04867259821356941,0.0019886435938970895
1,1,0.5,0.01,0.3,0.1,0.26458557084819628467869781686186684084765649242949,-0.65394903992933433741152809158390893093756897064727,1.4503900690988501163927229628954945522573665818958,0.05,-1,-1.,-0.03184738720388746,-0.9973258777594685,-0.03157313440046256,0.00027425280342489866
1,1,0.5,0.01,0.3,0.1,-0.75793080596710962760788222209005540813249662602528,1.9385043912271499747324430379664424671664579800161,-0.14937638807876512062387473394083604196207503167619,0.05,-1,-0.9999999999999998,0.08127318381461957,-1.1056336098741497,0.0823889394206006,0.0011157556059810392
1,1,0.5,0.01,0.3,0.1,0.082023258826871419681946224815300556932365981459808,-0.85907219757471917714039912960341495201462030898527,-0.087280579286506719056698320853884331904034392886467,0.05,-1,-1.,0.07688234706659265,-0.9827023606871598,0.07677559176317296,-0.0001067553034196922
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999999999848288388959528414989452003,-1.225234621837026406402623992153414400324038301714e7,-7.8849533445351376805054883247599495289798719038406e-8,0.05,0,0.,-0.07071067811865475,0.19285153411328793,-0.07071067704341026,1.0752444906669822e-9
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999999999995970352186803048994787423,-1.2252346203021521759972071681489102434477239405068e7,7.8849533515922130755461727709467354617052163353184e-8,0.05,0,0.,-0.07071067811865475,0.0033260155469179153,-0.07071067813719897,-1.8544221713767683e-11
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000000000004029647734764510694336739,1.2252346211209081769778654265507390651219103326063e7,-7.8849533544108370458934312086387874337478537519572e-8,0.05,0,0.,-0.07071067811865475,0.0033260155469179153,-0.07071067810011054,1.8544207835979876e-11
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000000000151711611342113306443628575,1.2252346195859787387551277608083867714164688287849e7,7.8849533614682169851049657195921798914092969190137e-8,0.05,0,0.,-0.07071067811865475,0.19285153411328793,-0.07071067919389926,-1.07524450454477e-9
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999373228568645172883009497812909274,-2.8343602290922322450018361430149050737836876315967,-0.30983374928114764735052085798879835185894512955878,0.05,0,0.,-0.07071067811865475,0.18422841909473542,-0.06667449975557371,0.004036178363081039
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999906753269628861810025008724141325,-1.6878367143408617171225415498438886785375560143551,0.50404922742589985613227494615645405881207535381844,0.05,0,0.,-0.07071067811865475,0.014639475727100004,-0.07123245337428041,-0.0005217752556256616
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000626595379409517659049577973279181,2.8351700821698016703246093747344754655594473678162,0.30974843139457689333429471116583760014647490834361,0.05,0,0.,-0.07071067811865475,0.18422930474768728,-0.07474576445078927,-0.0040350863321345215
